			pt1000 - external - setpoint - internal
2021-11-03 15:43:01:	-17.94	-19.76	-20.00	-29.02
2021-11-03 15:43:21:	-17.92	-19.78	-20.00	-30.61
2021-11-03 15:43:42:	-18.04	-19.82	-20.00	-31.16
2021-11-03 15:44:02:	-18.05	-19.84	-20.00	-30.10
2021-11-03 15:44:22:	-18.07	-19.83	-20.00	-29.67
2021-11-03 15:44:43:	-18.00	-19.82	-20.00	-30.86
2021-11-03 15:45:03:	-18.04	-19.80	-20.00	-30.92
2021-11-03 15:45:24:	-18.09	-19.79	-20.00	-30.73
2021-11-03 15:45:45:	-18.01	-19.79	-20.00	-29.74
2021-11-03 15:46:05:	-18.07	-19.76	-20.00	-29.44
2021-11-03 15:46:26:	-18.12	-19.71	-20.00	-30.86
2021-11-03 15:46:46:	-18.05	-19.66	-20.00	-32.00
2021-11-03 15:47:07:	-17.99	-19.62	-20.00	-29.41
2021-11-03 15:47:27:	-17.90	-19.61	-20.00	-30.45
2021-11-03 15:47:48:	-17.92	-19.61	-20.00	-30.16
2021-11-03 15:48:08:	-17.86	-19.63	-20.00	-30.56
2021-11-03 15:48:29:	-17.94	-19.68	-20.00	-29.99
2021-11-03 15:48:49:	-17.94	-19.73	-20.00	-29.02
2021-11-03 15:49:10:	-17.91	-19.76	-20.00	-29.67
2021-11-03 15:49:31:	-17.97	-19.76	-20.00	-31.26
2021-11-03 15:49:52:	-17.97	-19.78	-20.00	-31.07
2021-11-03 15:50:12:	-17.92	-19.78	-20.00	-30.08
2021-11-03 15:50:33:	-17.95	-19.80	-20.00	-30.16
2021-11-03 15:50:54:	-17.91	-19.85	-20.00	-29.41
2021-11-03 15:51:14:	-17.83	-19.75	-20.00	-30.00
2021-11-03 15:51:35:	-17.74	-19.68	-20.00	-30.32
2021-11-03 15:51:56:	-17.74	-19.61	-20.00	-30.68
2021-11-03 15:52:16:	-17.59	-19.53	-20.00	-30.95
2021-11-03 15:52:36:	-17.62	-19.47	-20.00	-31.23
2021-11-03 15:52:57:	-17.50	-19.48	-20.00	-31.39
2021-11-03 15:53:17:	-17.49	-19.44	-20.00	-30.97
2021-11-03 15:53:38:	-17.37	-19.39	-20.00	-30.18
2021-11-03 15:53:59:	-17.30	-19.34	-20.00	-30.19
2021-11-03 15:54:19:	-17.28	-19.24	-20.00	-32.36
2021-11-03 15:54:40:	-17.21	-19.23	-20.00	-32.69
2021-11-03 15:55:00:	-17.15	-19.25	-20.00	-32.07
2021-11-03 15:55:20:	-17.06	-19.27	-20.00	-30.36
2021-11-03 15:55:41:	-17.14	-19.35	-20.00	-30.42
2021-11-03 15:56:01:	-17.18	-19.46	-20.00	-30.66
2021-11-03 15:56:22:	-17.22	-19.51	-20.00	-30.92
2021-11-03 15:56:42:	-17.24	-19.59	-20.00	-31.18
2021-11-03 15:57:03:	-17.25	-19.66	-20.00	-31.21
2021-11-03 15:57:24:	-17.39	-19.72	-20.00	-31.15
2021-11-03 15:57:44:	-17.49	-19.82	-20.00	-30.06
2021-11-03 15:58:05:	-17.56	-19.88	-20.00	-30.55
2021-11-03 15:58:25:	-17.60	-19.89	-20.00	-31.51
2021-11-03 15:58:46:	-17.59	-20.01	-20.00	-32.02
2021-11-03 15:59:07:	-17.79	-20.03	-20.00	-31.74
2021-11-03 15:59:27:	-17.80	-20.03	-20.00	-32.24
2021-11-03 15:59:48:	-17.83	-20.09	-20.00	-28.85
2021-11-03 16:00:08:	-17.79	-20.11	-20.00	-27.65
2021-11-03 16:00:29:	-17.82	-20.05	-20.00	-32.67
2021-11-03 16:00:49:	-17.81	-19.95	-20.00	-30.76
2021-11-03 16:01:10:	-17.74	-19.84	-20.00	-29.78
2021-11-03 16:01:31:	-17.72	-19.80	-20.00	-29.34
2021-11-03 16:01:51:	-17.67	-19.76	-20.00	-29.74
2021-11-03 16:02:11:	-17.56	-19.72	-20.00	-30.55
2021-11-03 16:02:32:	-17.59	-19.66	-20.00	-30.70
2021-11-03 16:02:53:	-17.53	-19.62	-20.00	-30.69
2021-11-03 16:03:13:	-17.50	-19.58	-20.00	-30.80
2021-11-03 16:03:34:	-17.52	-19.54	-20.00	-31.27
2021-11-03 16:03:54:	-17.49	-19.53	-20.00	-31.46
2021-11-03 16:04:15:	-17.41	-19.55	-20.00	-31.63
2021-11-03 16:04:36:	-17.55	-19.57	-20.00	-31.31
2021-11-03 16:04:57:	-17.56	-19.56	-20.00	-31.48
2021-11-03 16:05:18:	-17.60	-19.57	-20.00	-30.47
2021-11-03 16:05:38:	-17.55	-19.64	-20.00	-30.00
2021-11-03 16:05:59:	-17.51	-19.66	-20.00	-30.34
2021-11-03 16:06:19:	-17.67	-19.65	-20.00	-31.67
2021-11-03 16:06:40:	-17.70	-19.67	-20.00	-31.57
2021-11-03 16:07:00:	-17.75	-19.78	-20.00	-32.19
2021-11-03 16:07:22:	-17.86	-19.91	-20.00	-31.77
2021-11-03 16:07:43:	-17.88	-19.98	-20.00	-29.23
2021-11-03 16:08:04:	-17.98	-20.00	-20.00	-30.36
2021-11-03 16:08:24:	-17.96	-20.04	-20.00	-30.35
2021-11-03 16:08:45:	-17.97	-20.11	-20.00	-30.79
2021-11-03 16:09:05:	-18.02	-20.07	-20.00	-31.06
2021-11-03 16:09:26:	-18.07	-20.07	-20.00	-30.11
2021-11-03 16:09:46:	-18.11	-20.08	-20.00	-29.11
2021-11-03 16:10:06:	-18.17	-20.11	-20.00	-29.85
2021-11-03 16:10:27:	-18.21	-20.09	-20.00	-30.44
2021-11-03 16:10:47:	-18.20	-20.08	-20.00	-30.22
2021-11-03 16:11:08:	-18.21	-20.04	-20.00	-29.95
2021-11-03 16:11:28:	-18.20	-20.04	-20.00	-29.55
2021-11-03 16:11:49:	-18.23	-20.08	-20.00	-29.75
2021-11-03 16:12:09:	-18.23	-20.10	-20.00	-30.80
2021-11-03 16:12:30:	-18.27	-20.13	-20.00	-30.60
2021-11-03 16:12:51:	-18.36	-20.19	-20.00	-30.01
2021-11-03 16:13:11:	-18.34	-20.19	-20.00	-30.57
2021-11-03 16:13:32:	-18.32	-20.24	-20.00	-32.03
2021-11-03 16:13:52:	-18.42	-20.31	-20.00	-32.20
2021-11-03 16:14:13:	-18.46	-20.31	-20.00	-31.43
2021-11-03 16:14:33:	-18.48	-20.30	-20.00	-29.52
2021-11-03 16:14:54:	-18.45	-20.27	-20.00	-28.67
2021-11-03 16:15:14:	-18.48	-20.19	-20.00	-28.89
2021-11-03 16:15:35:	-18.45	-20.07	-20.00	-30.30
2021-11-03 16:15:55:	-18.35	-19.90	-20.00	-31.97
2021-11-03 16:16:16:	-18.24	-19.76	-20.00	-30.53
2021-11-03 16:16:36:	-18.12	-19.67	-20.00	-30.70
2021-11-03 16:16:57:	-18.05	-19.62	-20.00	-28.95
2021-11-03 16:17:17:	-17.95	-19.57	-20.00	-28.64
2021-11-03 16:17:38:	-17.91	-19.53	-20.00	-31.55
2021-11-03 16:17:58:	-17.83	-19.56	-20.00	-30.91
2021-11-03 16:18:19:	-17.78	-19.58	-20.00	-30.75
2021-11-03 16:18:39:	-17.74	-19.59	-20.00	-29.77
2021-11-03 16:19:00:	-17.82	-19.63	-20.00	-30.20
2021-11-03 16:19:20:	-17.75	-19.67	-20.00	-28.89
2021-11-03 16:19:41:	-17.68	-19.68	-20.00	-28.13
2021-11-03 16:20:01:	-17.66	-19.60	-20.00	-30.68
2021-11-03 16:20:22:	-17.70	-19.57	-20.00	-30.43
2021-11-03 16:20:42:	-17.64	-19.58	-20.00	-30.59
2021-11-03 16:21:03:	-17.56	-19.62	-20.00	-29.08
2021-11-03 16:21:23:	-17.64	-19.61	-20.00	-28.79
2021-11-03 16:21:44:	-17.68	-19.60	-20.00	-28.67
2021-11-03 16:22:04:	-17.55	-19.62	-20.00	-29.37
2021-11-03 16:22:25:	-17.52	-19.56	-20.00	-29.50
2021-11-03 16:22:45:	-17.41	-19.50	-20.00	-29.85
2021-11-03 16:23:06:	-17.40	-19.44	-20.00	-30.30
2021-11-03 16:23:27:	-17.36	-19.39	-20.00	-30.65
2021-11-03 16:23:48:	-17.29	-19.30	-20.00	-30.78
2021-11-03 16:24:09:	-17.08	-19.22	-20.00	-30.15
2021-11-03 16:24:29:	-17.11	-19.15	-20.00	-29.67
2021-11-03 16:24:50:	-16.98	-19.08	-20.00	-28.74
2021-11-03 16:25:11:	-16.92	-19.01	-20.00	-31.96
2021-11-03 16:25:32:	-16.86	-18.95	-20.00	-29.82
2021-11-03 16:25:53:	-16.84	-18.89	-20.00	-29.91
2021-11-03 16:26:13:	-16.79	-18.86	-20.00	-30.69
2021-11-03 16:26:34:	-16.67	-18.85	-20.00	-30.20
2021-11-03 16:26:55:	-16.66	-18.88	-20.00	-30.47
2021-11-03 16:27:16:	-16.71	-18.86	-20.00	-30.36
2021-11-03 16:27:37:	-16.75	-18.90	-20.00	-30.25
2021-11-03 16:27:57:	-16.83	-18.97	-20.00	-30.50
2021-11-03 16:28:18:	-16.89	-19.00	-20.00	-31.17
2021-11-03 16:28:39:	-16.94	-19.10	-20.00	-31.75
2021-11-03 16:28:59:	-17.04	-19.20	-20.00	-31.94
2021-11-03 16:29:20:	-17.16	-19.33	-20.00	-31.75
2021-11-03 16:29:40:	-17.25	-19.51	-20.00	-29.64
2021-11-03 16:30:01:	-17.30	-19.67	-20.00	-30.05
2021-11-03 16:30:22:	-17.41	-19.77	-20.00	-31.47
2021-11-03 16:30:43:	-17.49	-19.82	-20.00	-30.36
2021-11-03 16:31:03:	-17.55	-19.81	-20.00	-30.07
2021-11-03 16:31:24:	-17.69	-19.89	-20.00	-31.08
2021-11-03 16:31:45:	-17.73	-19.88	-20.00	-30.55
2021-11-03 16:32:06:	-17.74	-19.89	-20.00	-29.26
2021-11-03 16:32:26:	-17.72	-19.93	-20.00	-29.62
2021-11-03 16:32:47:	-17.72	-19.86	-20.00	-29.94
2021-11-03 16:33:08:	-17.66	-19.74	-20.00	-30.20
2021-11-03 16:33:28:	-17.63	-19.65	-20.00	-30.31
2021-11-03 16:33:49:	-17.61	-19.54	-20.00	-30.47
2021-11-03 16:34:09:	-17.57	-19.45	-20.00	-30.77
2021-11-03 16:34:30:	-17.61	-19.44	-20.00	-31.04
2021-11-03 16:34:51:	-17.56	-19.42	-20.00	-30.98
2021-11-03 16:35:12:	-17.55	-19.38	-20.00	-30.97
2021-11-03 16:35:32:	-17.52	-19.34	-20.00	-30.95
2021-11-03 16:35:53:	-17.51	-19.32	-20.00	-30.50
2021-11-03 16:36:13:	-17.49	-19.33	-20.00	-33.26
2021-11-03 16:36:34:	-17.47	-19.35	-20.00	-31.33
2021-11-03 16:36:55:	-17.54	-19.44	-20.00	-32.38
2021-11-03 16:37:16:	-17.62	-19.49	-20.00	-30.65
2021-11-03 16:37:36:	-17.70	-19.56	-20.00	-29.62
2021-11-03 16:37:57:	-17.71	-19.63	-20.00	-28.39
2021-11-03 16:38:18:	-17.83	-19.65	-20.00	-32.14
2021-11-03 16:38:39:	-17.88	-19.68	-20.00	-31.13
2021-11-03 16:39:00:	-17.91	-19.73	-20.00	-31.32
2021-11-03 16:39:20:	-17.94	-19.78	-20.00	-30.04
2021-11-03 16:39:41:	-18.03	-19.85	-20.00	-29.29
2021-11-03 16:40:01:	-18.07	-19.87	-20.00	-28.68
2021-11-03 16:40:22:	-18.07	-19.83	-20.00	-29.96
2021-11-03 16:40:45:	-18.04	-19.79	-20.00	-30.75
2021-11-03 16:41:05:	-18.01	-19.71	-20.00	-30.78
2021-11-03 16:41:26:	-17.95	-19.63	-20.00	-29.64
2021-11-03 16:41:47:	-17.90	-19.56	-20.00	-29.20
2021-11-03 16:42:07:	-17.83	-19.50	-20.00	-30.02
2021-11-03 16:42:28:	-17.81	-19.44	-20.00	-30.75
2021-11-03 16:42:49:	-17.72	-19.40	-20.00	-30.20
2021-11-03 16:43:09:	-17.73	-19.36	-20.00	-30.58
2021-11-03 16:43:30:	-17.72	-19.38	-20.00	-30.22
2021-11-03 16:43:51:	-17.70	-19.42	-20.00	-29.74
2021-11-03 16:44:11:	-17.71	-19.47	-20.00	-30.04
2021-11-03 16:44:32:	-17.72	-19.48	-20.00	-29.91
2021-11-03 16:44:52:	-17.66	-19.50	-20.00	-30.62
2021-11-03 16:45:13:	-17.72	-19.50	-20.00	-30.97
2021-11-03 16:45:33:	-17.79	-19.52	-20.00	-31.16
2021-11-03 16:45:54:	-17.71	-19.53	-20.00	-31.12
2021-11-03 16:46:14:	-17.75	-19.54	-20.00	-30.03
2021-11-03 16:46:35:	-17.70	-19.58	-20.00	-29.75
2021-11-03 16:46:55:	-17.73	-19.61	-20.00	-30.91
2021-11-03 16:47:16:	-17.62	-19.59	-20.00	-31.20
2021-11-03 16:47:36:	-17.58	-19.64	-20.00	-31.13
2021-11-03 16:47:56:	-17.61	-19.65	-20.00	-30.38
2021-11-03 16:48:17:	-17.59	-19.67	-20.00	-30.56
2021-11-03 16:48:37:	-17.60	-19.65	-20.00	-30.34
2021-11-03 16:48:58:	-17.57	-19.70	-20.00	-29.88
2021-11-03 16:49:19:	-17.56	-19.63	-20.00	-29.93
2021-11-03 16:49:39:	-17.51	-19.59	-20.00	-30.46
2021-11-03 16:50:00:	-17.52	-19.55	-20.00	-33.59
2021-11-03 16:50:21:	-17.45	-19.58	-20.00	-31.39
2021-11-03 16:50:41:	-17.42	-19.53	-20.00	-31.10
2021-11-03 16:51:02:	-17.41	-19.57	-20.00	-29.10
2021-11-03 16:51:23:	-17.51	-19.62	-20.00	-28.73
2021-11-03 16:51:43:	-17.42	-19.66	-20.00	-30.67
2021-11-03 16:52:04:	-17.42	-19.67	-20.00	-29.97
2021-11-03 16:52:24:	-17.44	-19.68	-20.00	-29.87
2021-11-03 16:52:45:	-17.45	-19.67	-20.00	-29.76
2021-11-03 16:53:06:	-17.44	-19.69	-20.00	-29.80
2021-11-03 16:53:27:	-17.38	-19.70	-20.00	-30.17
2021-11-03 16:53:47:	-17.48	-19.71	-20.00	-30.95
2021-11-03 16:54:08:	-17.41	-19.67	-20.00	-31.25
2021-11-03 16:54:29:	-17.45	-19.66	-20.00	-30.59
2021-11-03 16:54:50:	-17.50	-19.66	-20.00	-30.38
2021-11-03 16:55:10:	-17.52	-19.66	-20.00	-29.38
2021-11-03 16:55:31:	-17.52	-19.62	-20.00	-29.91
2021-11-03 16:55:52:	-17.49	-19.57	-20.00	-32.00
2021-11-03 16:56:12:	-17.46	-19.54	-20.00	-29.65
2021-11-03 16:56:33:	-17.49	-19.51	-20.00	-29.57
2021-11-03 16:56:54:	-17.48	-19.53	-20.00	-30.72
2021-11-03 16:57:15:	-17.37	-19.57	-20.00	-30.63
2021-11-03 16:57:35:	-17.44	-19.58	-20.00	-31.12
2021-11-03 16:57:56:	-17.44	-19.60	-20.00	-31.05
2021-11-03 16:58:17:	-17.58	-19.68	-20.00	-30.54
2021-11-03 16:58:37:	-17.62	-19.78	-20.00	-29.55
2021-11-03 16:58:58:	-17.71	-19.85	-20.00	-30.72
2021-11-03 16:59:19:	-17.70	-19.93	-20.00	-31.23
2021-11-03 16:59:40:	-17.78	-19.96	-20.00	-29.98
2021-11-03 17:00:01:	-17.88	-20.02	-20.00	-29.78
2021-11-03 17:00:22:	-17.90	-20.09	-20.00	-31.52
2021-11-03 17:00:43:	-17.92	-20.11	-20.00	-31.88
2021-11-03 17:01:03:	-17.96	-20.10	-20.00	-31.01
2021-11-03 17:01:24:	-17.92	-20.13	-20.00	-29.48
2021-11-03 17:01:45:	-17.97	-20.14	-20.00	-29.83
2021-11-03 17:02:06:	-17.97	-20.08	-20.00	-29.24
2021-11-03 17:02:26:	-17.90	-19.96	-20.00	-29.95
2021-11-03 17:02:47:	-17.89	-19.80	-20.00	-30.45
2021-11-03 17:03:08:	-17.78	-19.63	-20.00	-29.74
2021-11-03 17:03:28:	-17.67	-19.54	-20.00	-30.45
2021-11-03 17:03:49:	-17.66	-19.47	-20.00	-32.65
2021-11-03 17:04:10:	-17.59	-19.39	-20.00	-31.25
2021-11-03 17:04:31:	-17.57	-19.37	-20.00	-31.08
2021-11-03 17:04:52:	-17.56	-19.37	-20.00	-31.10
2021-11-03 17:05:12:	-17.53	-19.44	-20.00	-31.14
2021-11-03 17:05:33:	-17.55	-19.49	-20.00	-30.45
2021-11-03 17:05:54:	-17.65	-19.52	-20.00	-30.36
2021-11-03 17:06:14:	-17.72	-19.60	-20.00	-31.26
2021-11-03 17:06:35:	-17.75	-19.70	-20.00	-32.22
2021-11-03 17:06:56:	-17.81	-19.78	-20.00	-32.63
2021-11-03 17:07:16:	-17.89	-19.84	-20.00	-31.67
2021-11-03 17:07:37:	-18.01	-19.98	-20.00	-29.89
2021-11-03 17:07:58:	-18.07	-20.16	-20.00	-30.04
2021-11-03 17:08:19:	-18.16	-20.23	-20.00	-31.31
2021-11-03 17:08:39:	-18.26	-20.30	-20.00	-30.12
2021-11-03 17:09:00:	-18.27	-20.32	-20.00	-29.17
2021-11-03 17:09:21:	-18.37	-20.29	-20.00	-30.26
2021-11-03 17:09:42:	-18.38	-20.27	-20.00	-31.36
2021-11-03 17:10:03:	-18.40	-20.27	-20.00	-31.15
2021-11-03 17:10:23:	-18.41	-20.23	-20.00	-30.33
2021-11-03 17:10:45:	-18.37	-20.17	-20.00	-29.57
2021-11-03 17:11:06:	-18.37	-20.13	-20.00	-29.43
2021-11-03 17:11:27:	-18.30	-20.01	-20.00	-29.63
2021-11-03 17:11:48:	-18.19	-19.86	-20.00	-30.09
2021-11-03 17:12:09:	-18.08	-19.76	-20.00	-30.78
2021-11-03 17:12:30:	-17.99	-19.72	-20.00	-32.02
2021-11-03 17:12:51:	-17.89	-19.68	-20.00	-31.26
2021-11-03 17:13:12:	-17.86	-19.68	-20.00	-31.10
2021-11-03 17:13:33:	-17.86	-19.71	-20.00	-31.09
2021-11-03 17:13:54:	-17.84	-19.72	-20.00	-31.28
2021-11-03 17:14:15:	-17.74	-19.75	-20.00	-30.99
2021-11-03 17:14:37:	-17.82	-19.74	-20.00	-30.81
2021-11-03 17:14:58:	-17.75	-19.75	-20.00	-30.80
2021-11-03 17:15:19:	-17.74	-19.78	-20.00	-31.39
2021-11-03 17:15:40:	-17.78	-19.80	-20.00	-32.02
2021-11-03 17:16:01:	-17.76	-19.82	-20.00	-31.78
2021-11-03 17:16:23:	-17.78	-19.86	-20.00	-31.05
2021-11-03 17:16:43:	-17.73	-19.89	-20.00	-29.72
2021-11-03 17:17:05:	-17.82	-19.93	-20.00	-32.75
2021-11-03 17:17:25:	-17.82	-19.94	-20.00	-31.24
2021-11-03 17:17:46:	-17.77	-19.99	-20.00	-30.74
2021-11-03 17:18:09:	-17.78	-20.02	-20.00	-29.89
2021-11-03 17:18:30:	-17.78	-20.01	-20.00	-29.53
2021-11-03 17:18:51:	-17.82	-19.97	-20.00	-29.62
2021-11-03 17:19:12:	-17.78	-19.96	-20.00	-29.14
2021-11-03 17:19:34:	-17.75	-19.95	-20.00	-31.34
2021-11-03 17:19:54:	-17.72	-19.90	-20.00	-30.96
2021-11-03 17:20:15:	-17.73	-19.89	-20.00	-30.99
2021-11-03 17:20:37:	-17.79	-19.94	-20.00	-30.74
2021-11-03 17:20:58:	-17.78	-19.99	-20.00	-29.35
2021-11-03 17:21:18:	-17.80	-20.03	-20.00	-30.20
2021-11-03 17:21:39:	-17.86	-20.02	-20.00	-29.77
2021-11-03 17:22:00:	-17.77	-19.98	-20.00	-29.92
2021-11-03 17:22:20:	-17.81	-19.95	-20.00	-30.34
2021-11-03 17:22:40:	-17.82	-19.87	-20.00	-30.33
2021-11-03 17:23:01:	-17.82	-19.81	-20.00	-29.90
2021-11-03 17:23:22:	-17.75	-19.80	-20.00	-29.72
2021-11-03 17:23:42:	-17.80	-19.80	-20.00	-28.65
2021-11-03 17:24:03:	-17.79	-19.79	-20.00	-32.20
2021-11-03 17:24:23:	-17.71	-19.80	-20.00	-31.28
2021-11-03 17:24:44:	-17.74	-19.85	-20.00	-31.67
2021-11-03 17:25:04:	-17.77	-19.92	-20.00	-31.05
2021-11-03 17:25:24:	-17.85	-19.99	-20.00	-28.67
2021-11-03 17:25:45:	-17.88	-20.02	-20.00	-29.97
2021-11-03 17:26:05:	-17.87	-20.04	-20.00	-30.66
2021-11-03 17:26:26:	-17.95	-19.99	-20.00	-30.30
2021-11-03 17:26:47:	-17.92	-19.91	-20.00	-30.11
2021-11-03 17:27:07:	-17.86	-19.84	-20.00	-28.65
2021-11-03 17:27:27:	-17.85	-19.75	-20.00	-29.27
2021-11-03 17:27:48:	-17.75	-19.67	-20.00	-29.24
2021-11-03 17:28:09:	-17.70	-19.63	-20.00	-30.90
2021-11-03 17:28:29:	-17.72	-19.52	-20.00	-30.08
2021-11-03 17:28:50:	-17.61	-19.53	-20.00	-30.15
2021-11-03 17:29:10:	-17.67	-19.55	-20.00	-30.21
2021-11-03 17:29:30:	-17.61	-19.60	-20.00	-30.40
2021-11-03 17:29:51:	-17.69	-19.62	-20.00	-30.78
2021-11-03 17:30:12:	-17.68	-19.67	-20.00	-31.12
2021-11-03 17:30:32:	-17.72	-19.75	-20.00	-31.13
2021-11-03 17:30:53:	-17.79	-19.81	-20.00	-30.31
2021-11-03 17:31:13:	-17.77	-19.91	-20.00	-29.73
2021-11-03 17:31:34:	-17.87	-20.00	-20.00	-30.96
2021-11-03 17:31:54:	-17.93	-20.07	-20.00	-31.84
2021-11-03 17:32:15:	-18.08	-20.13	-20.00	-31.03
2021-11-03 17:32:35:	-18.14	-20.18	-20.00	-30.56
2021-11-03 17:32:56:	-18.20	-20.21	-20.00	-30.72
2021-11-03 17:33:17:	-18.24	-20.22	-20.00	-29.54
2021-11-03 17:33:37:	-18.24	-20.19	-20.00	-28.98
2021-11-03 17:33:58:	-18.21	-20.14	-20.00	-29.45
2021-11-03 17:34:18:	-18.22	-20.10	-20.00	-29.82
2021-11-03 17:34:39:	-18.14	-19.96	-20.00	-30.18
2021-11-03 17:34:59:	-18.10	-19.80	-20.00	-30.09
2021-11-03 17:35:20:	-18.05	-19.78	-20.00	-29.86
2021-11-03 17:35:40:	-18.06	-19.76	-20.00	-30.44
2021-11-03 17:36:01:	-18.01	-19.70	-20.00	-33.18
2021-11-03 17:36:22:	-18.02	-19.68	-20.00	-32.96
2021-11-03 17:36:42:	-18.02	-19.71	-20.00	-30.65
2021-11-03 17:37:03:	-18.04	-19.73	-20.00	-31.41
2021-11-03 17:37:23:	-18.03	-19.74	-20.00	-31.72
2021-11-03 17:37:44:	-17.99	-19.74	-20.00	-28.88
2021-11-03 17:38:05:	-17.95	-19.75	-20.00	-28.10
2021-11-03 17:38:25:	-17.96	-19.73	-20.00	-31.01
2021-11-03 17:38:46:	-17.88	-19.73	-20.00	-30.26
2021-11-03 17:39:06:	-17.89	-19.73	-20.00	-30.73
2021-11-03 17:39:27:	-17.84	-19.75	-20.00	-30.27
2021-11-03 17:39:47:	-17.80	-19.81	-20.00	-29.18
2021-11-03 17:40:08:	-17.88	-19.82	-20.00	-30.22
2021-11-03 17:40:28:	-17.85	-19.80	-20.00	-29.90
2021-11-03 17:40:49:	-17.86	-19.77	-20.00	-29.54
2021-11-03 17:41:10:	-17.80	-19.78	-20.00	-29.57
2021-11-03 17:41:30:	-17.78	-19.77	-20.00	-30.20
2021-11-03 17:41:50:	-17.76	-19.74	-20.00	-30.79
2021-11-03 17:42:11:	-17.58	-19.64	-20.00	-30.67
2021-11-03 17:42:31:	-17.61	-19.60	-20.00	-29.89
2021-11-03 17:42:52:	-17.57	-19.55	-20.00	-29.72
2021-11-03 17:43:12:	-17.58	-19.58	-20.00	-31.21
2021-11-03 17:43:33:	-17.50	-19.59	-20.00	-33.58
2021-11-03 17:43:53:	-17.49	-19.58	-20.00	-29.46
2021-11-03 17:44:14:	-17.43	-19.58	-20.00	-28.84
2021-11-03 17:44:34:	-17.46	-19.63	-20.00	-30.87
2021-11-03 17:44:55:	-17.38	-19.66	-20.00	-30.70
2021-11-03 17:45:15:	-17.48	-19.68	-20.00	-30.98
2021-11-03 17:45:36:	-17.50	-19.69	-20.00	-30.70
2021-11-03 17:45:56:	-17.55	-19.71	-20.00	-29.71
2021-11-03 17:46:17:	-17.55	-19.74	-20.00	-29.99
2021-11-03 17:46:37:	-17.58	-19.76	-20.00	-29.26
2021-11-03 17:46:58:	-17.63	-19.73	-20.00	-28.79
2021-11-03 17:47:19:	-17.60	-19.74	-20.00	-28.09
2021-11-03 17:47:39:	-17.55	-19.75	-20.00	-31.55
2021-11-03 17:48:00:	-17.53	-19.72	-20.00	-30.93
2021-11-03 17:48:20:	-17.51	-19.73	-20.00	-30.83
2021-11-03 17:48:40:	-17.62	-19.75	-20.00	-28.54
2021-11-03 17:49:01:	-17.62	-19.79	-20.00	-28.85
2021-11-03 17:49:22:	-17.60	-19.77	-20.00	-29.12
2021-11-03 17:49:42:	-17.48	-19.69	-20.00	-29.27
2021-11-03 17:50:03:	-17.48	-19.62	-20.00	-29.53
2021-11-03 17:50:24:	-17.43	-19.52	-20.00	-29.82
2021-11-03 17:50:44:	-17.38	-19.46	-20.00	-30.05
2021-11-03 17:51:04:	-17.32	-19.39	-20.00	-30.34
2021-11-03 17:51:25:	-17.22	-19.30	-20.00	-30.38
2021-11-03 17:51:45:	-17.24	-19.23	-20.00	-30.52
2021-11-03 17:52:06:	-17.19	-19.19	-20.00	-30.74
2021-11-03 17:52:26:	-17.04	-19.13	-20.00	-30.85
2021-11-03 17:52:47:	-17.02	-19.13	-20.00	-30.87
2021-11-03 17:53:07:	-17.02	-19.10	-20.00	-30.84
2021-11-03 17:53:28:	-16.91	-19.06	-20.00	-30.24
2021-11-03 17:53:49:	-17.04	-19.03	-20.00	-33.96
2021-11-03 17:54:09:	-17.05	-19.07	-20.00	-32.50
2021-11-03 17:54:30:	-16.96	-19.14	-20.00	-31.68
2021-11-03 17:54:50:	-16.99	-19.23	-20.00	-31.26
2021-11-03 17:55:11:	-17.08	-19.36	-20.00	-31.14
2021-11-03 17:55:31:	-17.16	-19.48	-20.00	-29.48
2021-11-03 17:55:52:	-17.14	-19.56	-20.00	-31.90
2021-11-03 17:56:12:	-17.16	-19.63	-20.00	-31.02
2021-11-03 17:56:33:	-17.23	-19.69	-20.00	-31.72
2021-11-03 17:56:53:	-17.44	-19.79	-20.00	-31.75
2021-11-03 17:57:14:	-17.49	-19.85	-20.00	-30.90
2021-11-03 17:57:34:	-17.52	-19.91	-20.00	-28.79
2021-11-03 17:57:55:	-17.57	-20.00	-20.00	-30.72
2021-11-03 17:58:15:	-17.59	-20.05	-20.00	-30.23
2021-11-03 17:58:38:	-17.67	-20.01	-20.00	-29.76
2021-11-03 17:58:58:	-17.67	-19.96	-20.00	-29.17
2021-11-03 17:59:19:	-17.68	-19.96	-20.00	-29.87
2021-11-03 17:59:39:	-17.68	-19.97	-20.00	-30.95
2021-11-03 18:00:00:	-17.61	-19.94	-20.00	-30.89
2021-11-03 18:00:20:	-17.70	-19.92	-20.00	-30.66
2021-11-03 18:00:41:	-17.64	-19.89	-20.00	-30.70
2021-11-03 18:01:01:	-17.68	-19.87	-20.00	-30.20
2021-11-03 18:01:21:	-17.60	-19.88	-20.00	-29.48
2021-11-03 18:01:42:	-17.52	-19.85	-20.00	-30.40
2021-11-03 18:02:02:	-17.60	-19.80	-20.00	-31.58
2021-11-03 18:02:23:	-17.53	-19.75	-20.00	-29.71
2021-11-03 18:02:43:	-17.49	-19.76	-20.00	-29.44
2021-11-03 18:03:04:	-17.45	-19.72	-20.00	-30.74
2021-11-03 18:03:24:	-17.45	-19.71	-20.00	-30.98
2021-11-03 18:03:45:	-17.51	-19.75	-20.00	-31.44
2021-11-03 18:04:05:	-17.45	-19.82	-20.00	-31.31
