			pt1000 - external - setpoint - internal
2021-11-01 12:30:46:	-999.00	20.11	20.00	18.63
2021-11-01 12:30:59:	-999.00	20.09	20.00	18.71
2021-11-01 12:31:13:	-999.00	20.09	20.00	18.80

 END: Keyboard Interrupt (or some other exception)

