			pt1000 - external - setpoint - internal
2022-02-25 16:25:29:	22.98	0.00	0.00	0.00
2022-02-25 16:25:48:	23.05	0.00	0.00	0.00
2022-02-25 16:26:06:	23.72	0.00	0.00	0.00
2022-02-25 16:26:24:	23.66	0.00	0.00	0.00
2022-02-25 16:26:43:	23.66	0.00	0.00	0.00

 END: Keyboard Interrupt (or some other exception)

