			pt1000 - external - setpoint - internal
2021-11-01 13:13:58:	-7.44	-9.20	-20.00	-23.24
2021-11-01 13:14:18:	-7.76	-9.45	-20.00	-23.36
2021-11-01 13:14:39:	-8.03	-9.77	-20.00	-22.81
2021-11-01 13:14:59:	-8.34	-10.10	-20.00	-25.10
2021-11-01 13:15:22:	-8.69	-10.46	-20.00	-25.48
2021-11-01 13:15:42:	-9.01	-10.80	-20.00	-23.99
2021-11-01 13:16:03:	-9.35	-11.14	-20.00	-25.27
2021-11-01 13:16:23:	-9.68	-11.48	-20.00	-25.97
2021-11-01 13:16:44:	-9.99	-11.80	-20.00	-25.91
2021-11-01 13:17:05:	-10.30	-12.11	-20.00	-25.47
2021-11-01 13:17:25:	-10.60	-12.42	-20.00	-24.95
2021-11-01 13:17:46:	-10.89	-12.70	-20.00	-24.07
2021-11-01 13:18:07:	-11.14	-12.87	-20.00	-24.59
2021-11-01 13:18:27:	-11.35	-13.02	-20.00	-25.72
2021-11-01 13:18:48:	-11.53	-13.20	-20.00	-26.16
2021-11-01 13:19:08:	-11.74	-13.38	-20.00	-27.04
2021-11-01 13:19:29:	-11.96	-13.55	-20.00	-26.78
2021-11-01 13:19:50:	-12.18	-13.79	-20.00	-26.98
2021-11-01 13:20:11:	-12.33	-14.02	-20.00	-27.05
2021-11-01 13:20:31:	-12.56	-14.23	-20.00	-27.52
2021-11-01 13:20:52:	-12.78	-14.45	-20.00	-27.32
2021-11-01 13:21:13:	-12.97	-14.66	-20.00	-26.85
2021-11-01 13:21:33:	-13.16	-14.85	-20.00	-26.42
2021-11-01 13:21:54:	-13.28	-15.00	-20.00	-27.49
2021-11-01 13:22:14:	-13.47	-15.16	-20.00	-29.45
2021-11-01 13:22:35:	-13.61	-15.31	-20.00	-27.76
2021-11-01 13:22:56:	-13.78	-15.49	-20.00	-29.29
2021-11-01 13:23:16:	-13.96	-15.67	-20.00	-28.53
2021-11-01 13:23:37:	-14.11	-15.84	-20.00	-27.64
2021-11-01 13:23:58:	-14.23	-16.00	-20.00	-28.08
2021-11-01 13:24:18:	-14.39	-16.12	-20.00	-26.91
2021-11-01 13:24:39:	-14.51	-16.21	-20.00	-28.81
2021-11-01 13:25:00:	-14.58	-16.27	-20.00	-28.07
2021-11-01 13:25:20:	-14.68	-16.31	-20.00	-29.60
2021-11-01 13:25:41:	-14.77	-16.41	-20.00	-28.27
2021-11-01 13:26:02:	-14.88	-16.51	-20.00	-28.27
2021-11-01 13:26:22:	-14.96	-16.62	-20.00	-28.25
2021-11-01 13:26:43:	-15.07	-16.76	-20.00	-28.64
2021-11-01 13:27:03:	-15.22	-16.87	-20.00	-29.48
2021-11-01 13:27:23:	-15.27	-16.98	-20.00	-29.34
2021-11-01 13:27:44:	-15.44	-17.12	-20.00	-29.38
2021-11-01 13:28:05:	-15.55	-17.23	-20.00	-28.04
2021-11-01 13:28:26:	-15.68	-17.42	-20.00	-28.73
2021-11-01 13:28:46:	-15.80	-17.57	-20.00	-30.84
2021-11-01 13:29:07:	-16.00	-17.73	-20.00	-30.27
2021-11-01 13:29:27:	-16.17	-17.86	-20.00	-29.50
2021-11-01 13:29:48:	-16.27	-18.00	-20.00	-28.77
2021-11-01 13:30:09:	-16.42	-18.17	-20.00	-29.23
2021-11-01 13:30:29:	-16.52	-18.29	-20.00	-28.57
2021-11-01 13:30:50:	-16.60	-18.36	-20.00	-29.63
2021-11-01 13:31:11:	-16.67	-18.37	-20.00	-28.64
2021-11-01 13:31:31:	-16.69	-18.37	-20.00	-26.18
2021-11-01 13:31:52:	-16.70	-18.31	-20.00	-28.74
2021-11-01 13:32:13:	-16.68	-18.22	-20.00	-29.08
2021-11-01 13:32:33:	-16.60	-18.14	-20.00	-28.73
2021-11-01 13:32:54:	-16.56	-18.08	-20.00	-28.89
2021-11-01 13:33:15:	-16.53	-18.06	-20.00	-28.29
2021-11-01 13:33:35:	-16.55	-18.07	-20.00	-28.48
2021-11-01 13:33:56:	-16.49	-18.02	-20.00	-29.08
2021-11-01 13:34:16:	-16.44	-17.97	-20.00	-29.12
2021-11-01 13:34:37:	-16.43	-17.93	-20.00	-28.67
2021-11-01 13:34:57:	-16.40	-17.89	-20.00	-29.16
2021-11-01 13:35:18:	-16.39	-17.89	-20.00	-29.76
2021-11-01 13:35:39:	-16.41	-17.91	-20.00	-29.89
2021-11-01 13:35:59:	-16.39	-17.93	-20.00	-30.87
2021-11-01 13:36:20:	-16.43	-18.00	-20.00	-30.17
2021-11-01 13:36:41:	-16.52	-18.11	-20.00	-29.95
2021-11-01 13:37:01:	-16.61	-18.26	-20.00	-30.04
2021-11-01 13:37:22:	-16.70	-18.38	-20.00	-30.12
2021-11-01 13:37:42:	-16.80	-18.47	-20.00	-30.00
2021-11-01 13:38:03:	-16.92	-18.58	-20.00	-30.02
2021-11-01 13:38:23:	-17.00	-18.68	-20.00	-30.01
2021-11-01 13:38:44:	-17.14	-18.84	-20.00	-30.09
2021-11-01 13:39:05:	-17.25	-18.99	-20.00	-30.26
2021-11-01 13:39:25:	-17.38	-19.14	-20.00	-30.49
2021-11-01 13:39:46:	-17.53	-19.26	-20.00	-30.60
2021-11-01 13:40:07:	-17.64	-19.37	-20.00	-30.95
2021-11-01 13:40:27:	-17.73	-19.50	-20.00	-30.07
2021-11-01 13:40:48:	-17.80	-19.57	-20.00	-29.42
2021-11-01 13:41:08:	-17.88	-19.62	-20.00	-30.04
2021-11-01 13:41:29:	-17.97	-19.61	-20.00	-28.18
2021-11-01 13:41:50:	-17.93	-19.53	-20.00	-28.25
2021-11-01 13:42:10:	-17.88	-19.49	-20.00	-30.02
2021-11-01 13:42:31:	-17.83	-19.38	-20.00	-29.16
2021-11-01 13:42:52:	-17.77	-19.28	-20.00	-29.62
2021-11-01 13:43:12:	-17.72	-19.18	-20.00	-29.37
2021-11-01 13:43:33:	-17.69	-19.15	-20.00	-29.18
2021-11-01 13:43:53:	-17.60	-19.10	-20.00	-31.01
2021-11-01 13:44:14:	-17.55	-19.10	-20.00	-31.06
2021-11-01 13:44:35:	-17.58	-19.11	-20.00	-28.90
2021-11-01 13:44:55:	-17.57	-19.12	-20.00	-28.72
2021-11-01 13:45:16:	-17.58	-19.11	-20.00	-31.16
2021-11-01 13:45:37:	-17.60	-19.14	-20.00	-30.25
2021-11-01 13:45:57:	-17.63	-19.19	-20.00	-29.88
2021-11-01 13:46:18:	-17.68	-19.32	-20.00	-29.32
2021-11-01 13:46:39:	-17.73	-19.38	-20.00	-29.25
2021-11-01 13:47:00:	-17.75	-19.42	-20.00	-28.89
2021-11-01 13:47:20:	-17.80	-19.40	-20.00	-29.56
2021-11-01 13:47:41:	-17.77	-19.37	-20.00	-30.39
2021-11-01 13:48:02:	-17.75	-19.31	-20.00	-30.14
2021-11-01 13:48:22:	-17.69	-19.22	-20.00	-28.32
2021-11-01 13:48:43:	-17.64	-19.11	-20.00	-29.80
2021-11-01 13:49:04:	-17.57	-19.03	-20.00	-28.46
2021-11-01 13:49:25:	-17.47	-18.94	-20.00	-29.68
2021-11-01 13:49:46:	-17.38	-18.87	-20.00	-29.17
2021-11-01 13:50:08:	-17.35	-18.79	-20.00	-29.09
2021-11-01 13:50:29:	-17.30	-18.76	-20.00	-29.10
2021-11-01 13:50:50:	-17.24	-18.72	-20.00	-29.12
2021-11-01 13:51:11:	-17.22	-18.73	-20.00	-29.40
2021-11-01 13:51:31:	-17.16	-18.67	-20.00	-30.69
2021-11-01 13:51:53:	-17.13	-18.68	-20.00	-29.85
2021-11-01 13:52:14:	-17.16	-18.69	-20.00	-30.71
2021-11-01 13:52:34:	-17.18	-18.75	-20.00	-30.92
2021-11-01 13:52:55:	-17.21	-18.75	-20.00	-30.43
2021-11-01 13:53:16:	-17.24	-18.84	-20.00	-30.16
2021-11-01 13:53:36:	-17.32	-18.95	-20.00	-30.17
2021-11-01 13:53:57:	-17.39	-19.03	-20.00	-29.93
2021-11-01 13:54:18:	-17.48	-19.15	-20.00	-29.79
2021-11-01 13:54:38:	-17.56	-19.26	-20.00	-30.35
2021-11-01 13:54:59:	-17.65	-19.34	-20.00	-30.82
2021-11-01 13:55:20:	-17.71	-19.39	-20.00	-29.82
2021-11-01 13:55:40:	-17.75	-19.47	-20.00	-30.59
2021-11-01 13:56:01:	-17.84	-19.52	-20.00	-29.65
2021-11-01 13:56:22:	-17.88	-19.57	-20.00	-29.48
2021-11-01 13:56:42:	-17.92	-19.58	-20.00	-29.65
2021-11-01 13:57:03:	-17.93	-19.57	-20.00	-30.12
2021-11-01 13:57:24:	-17.94	-19.56	-20.00	-30.54
2021-11-01 13:57:45:	-17.96	-19.54	-20.00	-31.01
2021-11-01 13:58:05:	-17.96	-19.48	-20.00	-31.29
2021-11-01 13:58:26:	-17.91	-19.47	-20.00	-28.83
2021-11-01 13:58:46:	-17.93	-19.44	-20.00	-30.53
2021-11-01 13:59:07:	-17.93	-19.40	-20.00	-29.12
2021-11-01 13:59:28:	-17.85	-19.32	-20.00	-32.18
2021-11-01 13:59:49:	-17.78	-19.30	-20.00	-29.75
2021-11-01 14:00:10:	-17.76	-19.28	-20.00	-29.06
2021-11-01 14:00:31:	-17.76	-19.26	-20.00	-28.59
2021-11-01 14:00:52:	-17.75	-19.27	-20.00	-31.42
2021-11-01 14:01:12:	-17.76	-19.31	-20.00	-30.53
2021-11-01 14:01:33:	-17.77	-19.37	-20.00	-30.08
2021-11-01 14:01:54:	-17.86	-19.48	-20.00	-29.57
2021-11-01 14:02:15:	-17.91	-19.54	-20.00	-29.42
2021-11-01 14:02:36:	-17.94	-19.57	-20.00	-29.52
2021-11-01 14:02:57:	-17.97	-19.54	-20.00	-29.68
2021-11-01 14:03:17:	-17.98	-19.56	-20.00	-29.78
2021-11-01 14:03:38:	-17.98	-19.54	-20.00	-29.89
2021-11-01 14:03:59:	-17.95	-19.51	-20.00	-29.92
2021-11-01 14:04:20:	-17.94	-19.47	-20.00	-29.89
2021-11-01 14:04:41:	-17.92	-19.45	-20.00	-29.94
2021-11-01 14:05:02:	-17.91	-19.44	-20.00	-30.20
2021-11-01 14:05:23:	-17.90	-19.45	-20.00	-30.29
2021-11-01 14:05:44:	-17.86	-19.44	-20.00	-30.32
2021-11-01 14:06:06:	-17.86	-19.43	-20.00	-30.40
2021-11-01 14:06:27:	-17.91	-19.44	-20.00	-30.47
2021-11-01 14:06:48:	-17.90	-19.43	-20.00	-30.58
2021-11-01 14:07:09:	-17.91	-19.43	-20.00	-30.63
2021-11-01 14:07:30:	-17.96	-19.51	-20.00	-30.63
2021-11-01 14:07:51:	-17.97	-19.57	-20.00	-30.62
2021-11-01 14:08:12:	-18.01	-19.64	-20.00	-30.44
2021-11-01 14:08:33:	-18.01	-19.67	-20.00	-30.42
2021-11-01 14:08:54:	-18.09	-19.75	-20.00	-30.64
2021-11-01 14:09:15:	-18.15	-19.80	-20.00	-30.85
2021-11-01 14:09:36:	-18.16	-19.78	-20.00	-31.13
2021-11-01 14:09:57:	-18.19	-19.83	-20.00	-31.72
2021-11-01 14:10:18:	-18.26	-19.89	-20.00	-30.39
2021-11-01 14:10:38:	-18.24	-19.87	-20.00	-29.44
2021-11-01 14:10:59:	-18.26	-19.82	-20.00	-29.57
2021-11-01 14:11:19:	-18.23	-19.78	-20.00	-31.34
2021-11-01 14:11:40:	-18.16	-19.75	-20.00	-30.98
2021-11-01 14:12:00:	-18.16	-19.68	-20.00	-30.85
2021-11-01 14:12:21:	-18.12	-19.63	-20.00	-30.51
2021-11-01 14:12:41:	-18.08	-19.59	-20.00	-30.13
2021-11-01 14:13:02:	-18.03	-19.55	-20.00	-30.63
2021-11-01 14:13:22:	-17.97	-19.50	-20.00	-30.04
2021-11-01 14:13:43:	-17.95	-19.45	-20.00	-32.17
2021-11-01 14:14:03:	-17.89	-19.38	-20.00	-30.94
2021-11-01 14:14:24:	-17.91	-19.40	-20.00	-31.67
2021-11-01 14:14:45:	-17.91	-19.47	-20.00	-31.34
2021-11-01 14:15:06:	-17.95	-19.53	-20.00	-28.79
2021-11-01 14:15:26:	-18.01	-19.60	-20.00	-31.09
2021-11-01 14:15:47:	-18.04	-19.68	-20.00	-30.80
2021-11-01 14:16:08:	-18.10	-19.74	-20.00	-31.04
2021-11-01 14:16:29:	-18.14	-19.82	-20.00	-30.78
2021-11-01 14:16:51:	-18.19	-19.94	-20.00	-29.26
2021-11-01 14:17:12:	-18.28	-19.99	-20.00	-29.96
2021-11-01 14:17:33:	-18.38	-20.03	-20.00	-29.34
2021-11-01 14:17:54:	-18.35	-19.98	-20.00	-29.13
2021-11-01 14:18:15:	-18.36	-19.95	-20.00	-29.73
2021-11-01 14:18:36:	-18.35	-19.93	-20.00	-29.69
2021-11-01 14:18:57:	-18.30	-19.91	-20.00	-29.83
2021-11-01 14:19:18:	-18.31	-19.82	-20.00	-30.01
2021-11-01 14:19:39:	-18.26	-19.80	-20.00	-30.30
2021-11-01 14:20:00:	-18.22	-19.80	-20.00	-30.39
2021-11-01 14:20:21:	-18.21	-19.75	-20.00	-30.64
2021-11-01 14:20:42:	-18.19	-19.71	-20.00	-30.84
2021-11-01 14:21:03:	-18.22	-19.72	-20.00	-31.12
2021-11-01 14:21:24:	-18.20	-19.72	-20.00	-31.61
2021-11-01 14:21:46:	-18.16	-19.71	-20.00	-31.35
2021-11-01 14:22:07:	-18.18	-19.72	-20.00	-29.38
2021-11-01 14:22:28:	-18.14	-19.67	-20.00	-30.86
2021-11-01 14:22:49:	-18.13	-19.63	-20.00	-30.86
2021-11-01 14:23:10:	-18.12	-19.60	-20.00	-31.40
2021-11-01 14:23:31:	-18.08	-19.57	-20.00	-31.38
2021-11-01 14:23:52:	-18.11	-19.61	-20.00	-30.10
2021-11-01 14:24:13:	-18.09	-19.61	-20.00	-28.20
2021-11-01 14:24:34:	-18.10	-19.64	-20.00	-30.87
2021-11-01 14:24:55:	-18.12	-19.67	-20.00	-30.38
2021-11-01 14:25:16:	-18.13	-19.71	-20.00	-30.46
2021-11-01 14:25:37:	-18.19	-19.79	-20.00	-30.30
2021-11-01 14:25:58:	-18.22	-19.88	-20.00	-29.65
2021-11-01 14:26:20:	-18.29	-19.94	-20.00	-29.93
2021-11-01 14:26:41:	-18.30	-19.94	-20.00	-29.35
2021-11-01 14:27:02:	-18.32	-19.90	-20.00	-29.38
2021-11-01 14:27:24:	-18.29	-19.89	-20.00	-29.88
2021-11-01 14:27:45:	-18.28	-19.83	-20.00	-29.90
2021-11-01 14:28:06:	-18.24	-19.79	-20.00	-29.84
2021-11-01 14:28:27:	-18.22	-19.77	-20.00	-30.11
2021-11-01 14:28:48:	-18.24	-19.76	-20.00	-30.40
2021-11-01 14:29:09:	-18.16	-19.73	-20.00	-30.64
2021-11-01 14:29:31:	-18.17	-19.71	-20.00	-30.74
2021-11-01 14:29:52:	-18.16	-19.69	-20.00	-31.01
2021-11-01 14:30:13:	-18.16	-19.71	-20.00	-31.47
2021-11-01 14:30:35:	-18.19	-19.70	-20.00	-31.24
2021-11-01 14:30:56:	-18.12	-19.67	-20.00	-29.28
2021-11-01 14:31:16:	-18.11	-19.66	-20.00	-30.48
2021-11-01 14:31:37:	-18.08	-19.63	-20.00	-30.95
2021-11-01 14:31:58:	-18.03	-19.57	-20.00	-32.50
2021-11-01 14:32:18:	-17.97	-19.52	-20.00	-29.52
2021-11-01 14:32:39:	-18.04	-19.53	-20.00	-28.42
2021-11-01 14:33:00:	-17.98	-19.54	-20.00	-31.01
2021-11-01 14:33:20:	-18.03	-19.58	-20.00	-30.78
2021-11-01 14:33:41:	-18.03	-19.60	-20.00	-30.50
2021-11-01 14:34:01:	-18.09	-19.67	-20.00	-30.10
2021-11-01 14:34:22:	-18.13	-19.71	-20.00	-29.96
2021-11-01 14:34:42:	-18.16	-19.76	-20.00	-28.53
2021-11-01 14:35:03:	-18.18	-19.79	-20.00	-29.36
2021-11-01 14:35:23:	-18.21	-19.77	-20.00	-30.06
2021-11-01 14:35:44:	-18.20	-19.77	-20.00	-30.59
2021-11-01 14:36:04:	-18.23	-19.78	-20.00	-30.43
2021-11-01 14:36:25:	-18.26	-19.80	-20.00	-29.72
2021-11-01 14:36:45:	-18.28	-19.85	-20.00	-30.10
2021-11-01 14:37:06:	-18.30	-19.91	-20.00	-30.03
2021-11-01 14:37:26:	-18.30	-19.93	-20.00	-30.78
2021-11-01 14:37:47:	-18.35	-19.91	-20.00	-29.62
2021-11-01 14:38:07:	-18.32	-19.92	-20.00	-29.80
2021-11-01 14:38:28:	-18.32	-19.89	-20.00	-29.59
2021-11-01 14:38:49:	-18.33	-19.88	-20.00	-29.70
2021-11-01 14:39:09:	-18.30	-19.87	-20.00	-30.00
2021-11-01 14:39:30:	-18.26	-19.85	-20.00	-30.50
2021-11-01 14:39:50:	-18.23	-19.81	-20.00	-30.43
2021-11-01 14:40:11:	-18.23	-19.78	-20.00	-30.15
2021-11-01 14:40:31:	-18.22	-19.78	-20.00	-30.27
2021-11-01 14:40:51:	-18.22	-19.75	-20.00	-30.61
2021-11-01 14:41:12:	-18.21	-19.77	-20.00	-30.79
2021-11-01 14:41:33:	-18.22	-19.78	-20.00	-30.88
2021-11-01 14:41:53:	-18.21	-19.79	-20.00	-31.12
2021-11-01 14:42:14:	-18.21	-19.75	-20.00	-31.72
2021-11-01 14:42:34:	-18.20	-19.74	-20.00	-31.50
2021-11-01 14:42:55:	-18.24	-19.77	-20.00	-29.44
2021-11-01 14:43:15:	-18.22	-19.77	-20.00	-31.08
2021-11-01 14:43:36:	-18.20	-19.73	-20.00	-29.81
2021-11-01 14:43:57:	-18.15	-19.69	-20.00	-32.95
2021-11-01 14:44:17:	-18.12	-19.65	-20.00	-31.18
2021-11-01 14:44:38:	-18.11	-19.63	-20.00	-29.57
2021-11-01 14:44:58:	-18.10	-19.68	-20.00	-28.32
2021-11-01 14:45:19:	-18.13	-19.71	-20.00	-31.10
2021-11-01 14:45:39:	-18.17	-19.72	-20.00	-30.73
2021-11-01 14:46:00:	-18.17	-19.73	-20.00	-30.65
2021-11-01 14:46:21:	-18.18	-19.77	-20.00	-30.36
2021-11-01 14:46:42:	-18.21	-19.82	-20.00	-29.71
2021-11-01 14:47:03:	-18.25	-19.88	-20.00	-28.93
2021-11-01 14:47:24:	-18.28	-19.87	-20.00	-28.49
2021-11-01 14:47:45:	-18.30	-19.85	-20.00	-31.03
2021-11-01 14:48:06:	-18.27	-19.85	-20.00	-30.36
2021-11-01 14:48:27:	-18.28	-19.87	-20.00	-31.11
2021-11-01 14:48:48:	-18.32	-19.92	-20.00	-30.74
2021-11-01 14:49:10:	-18.34	-19.94	-20.00	-28.92
2021-11-01 14:49:31:	-18.40	-19.99	-20.00	-29.88
2021-11-01 14:49:52:	-18.40	-19.97	-20.00	-31.03
2021-11-01 14:50:12:	-18.44	-20.00	-20.00	-30.27
2021-11-01 14:50:33:	-18.43	-19.98	-20.00	-29.78
2021-11-01 14:50:54:	-18.42	-19.98	-20.00	-30.09
2021-11-01 14:51:15:	-18.43	-19.98	-20.00	-29.26
2021-11-01 14:51:36:	-18.40	-19.94	-20.00	-29.46
2021-11-01 14:51:57:	-18.38	-19.93	-20.00	-30.61
2021-11-01 14:52:18:	-18.35	-19.87	-20.00	-30.86
2021-11-01 14:52:39:	-18.33	-19.84	-20.00	-30.29
2021-11-01 14:53:00:	-18.31	-19.81	-20.00	-29.94
2021-11-01 14:53:21:	-18.31	-19.81	-20.00	-29.77
2021-11-01 14:53:43:	-18.30	-19.80	-20.00	-29.93
2021-11-01 14:54:05:	-18.30	-19.77	-20.00	-30.49
2021-11-01 14:54:26:	-18.28	-19.73	-20.00	-30.96
2021-11-01 14:54:46:	-18.26	-19.75	-20.00	-31.18
2021-11-01 14:55:08:	-18.27	-19.80	-20.00	-30.93
2021-11-01 14:55:29:	-18.29	-19.86	-20.00	-30.11
2021-11-01 14:55:50:	-18.32	-19.92	-20.00	-29.78
2021-11-01 14:56:11:	-18.37	-19.94	-20.00	-30.67
2021-11-01 14:56:32:	-18.35	-19.92	-20.00	-33.77
2021-11-01 14:56:53:	-18.35	-19.93	-20.00	-28.85
2021-11-01 14:57:14:	-18.41	-19.97	-20.00	-30.13
2021-11-01 14:57:34:	-18.42	-19.99	-20.00	-30.23
2021-11-01 14:57:56:	-18.43	-20.05	-20.00	-30.13
2021-11-01 14:58:17:	-18.45	-20.06	-20.00	-29.13
2021-11-01 14:58:37:	-18.40	-19.97	-20.00	-29.48
2021-11-01 14:58:58:	-18.34	-19.89	-20.00	-29.61
2021-11-01 14:59:19:	-18.38	-19.79	-20.00	-29.62
2021-11-01 14:59:40:	-18.26	-19.68	-20.00	-29.78
2021-11-01 15:00:01:	-18.16	-19.61	-20.00	-29.69
2021-11-01 15:00:22:	-18.10	-19.53	-20.00	-31.86
2021-11-01 15:00:44:	-18.03	-19.50	-20.00	-32.86
2021-11-01 15:01:05:	-18.01	-19.46	-20.00	-29.22
2021-11-01 15:01:26:	-18.00	-19.47	-20.00	-29.15
2021-11-01 15:01:47:	-18.00	-19.50	-20.00	-31.41
2021-11-01 15:02:08:	-18.05	-19.56	-20.00	-30.58
2021-11-01 15:02:29:	-18.06	-19.65	-20.00	-30.23
2021-11-01 15:02:50:	-18.13	-19.73	-20.00	-29.48
2021-11-01 15:03:12:	-18.19	-19.81	-20.00	-29.19
2021-11-01 15:03:33:	-18.21	-19.82	-20.00	-29.68
2021-11-01 15:03:54:	-18.20	-19.80	-20.00	-29.81
2021-11-01 15:04:15:	-18.18	-19.76	-20.00	-29.50
2021-11-01 15:04:36:	-18.13	-19.74	-20.00	-29.78
2021-11-01 15:04:57:	-18.14	-19.69	-20.00	-29.78
2021-11-01 15:05:19:	-18.08	-19.63	-20.00	-29.87
2021-11-01 15:05:39:	-18.08	-19.60	-20.00	-30.04
2021-11-01 15:06:01:	-18.06	-19.58	-20.00	-30.11
2021-11-01 15:06:22:	-18.00	-19.52	-20.00	-30.23
2021-11-01 15:06:43:	-18.02	-19.50	-20.00	-30.54
2021-11-01 15:07:04:	-17.96	-19.51	-20.00	-30.75
2021-11-01 15:07:26:	-17.99	-19.51	-20.00	-30.41
2021-11-01 15:07:47:	-18.00	-19.54	-20.00	-30.51
2021-11-01 15:08:08:	-18.02	-19.57	-20.00	-30.80
2021-11-01 15:08:29:	-18.08	-19.67	-20.00	-31.26
2021-11-01 15:08:50:	-18.14	-19.74	-20.00	-31.25
2021-11-01 15:09:10:	-18.18	-19.81	-20.00	-30.31
2021-11-01 15:09:31:	-18.20	-19.87	-20.00	-29.93
2021-11-01 15:09:51:	-18.27	-19.93	-20.00	-30.54
2021-11-01 15:10:12:	-18.34	-19.96	-20.00	-30.67
2021-11-01 15:10:32:	-18.36	-19.98	-20.00	-30.78
2021-11-01 15:10:53:	-18.40	-20.03	-20.00	-30.81
2021-11-01 15:11:14:	-18.40	-20.02	-20.00	-31.55
2021-11-01 15:11:34:	-18.40	-20.03	-20.00	-29.46
2021-11-01 15:11:54:	-18.42	-19.99	-20.00	-28.94
2021-11-01 15:12:15:	-18.40	-19.94	-20.00	-30.54
2021-11-01 15:12:35:	-18.34	-19.86	-20.00	-30.00
2021-11-01 15:12:56:	-18.25	-19.76	-20.00	-29.27
2021-11-01 15:13:17:	-18.20	-19.69	-20.00	-31.71
2021-11-01 15:13:37:	-18.15	-19.60	-20.00	-32.50
2021-11-01 15:13:57:	-18.12	-19.54	-20.00	-29.28
2021-11-01 15:14:18:	-18.12	-19.60	-20.00	-28.92
2021-11-01 15:14:39:	-18.10	-19.63	-20.00	-30.61
2021-11-01 15:14:59:	-18.10	-19.62	-20.00	-30.25
2021-11-01 15:15:20:	-18.12	-19.63	-20.00	-29.61
2021-11-01 15:15:41:	-18.11	-19.65	-20.00	-29.86
2021-11-01 15:16:01:	-18.12	-19.65	-20.00	-29.85
2021-11-01 15:16:22:	-18.14	-19.65	-20.00	-29.54
2021-11-01 15:16:42:	-18.10	-19.62	-20.00	-29.46
2021-11-01 15:17:03:	-18.05	-19.57	-20.00	-29.99
2021-11-01 15:17:23:	-18.06	-19.52	-20.00	-30.22
2021-11-01 15:17:44:	-17.97	-19.45	-20.00	-30.47
2021-11-01 15:18:04:	-17.95	-19.40	-20.00	-30.66
2021-11-01 15:18:25:	-17.94	-19.30	-20.00	-30.91
2021-11-01 15:18:45:	-17.84	-19.25	-20.00	-31.04
2021-11-01 15:19:06:	-17.79	-19.24	-20.00	-30.69
2021-11-01 15:19:26:	-17.74	-19.19	-20.00	-30.68
