			pt1000 - external - setpoint - internal
2021-11-02 11:01:02:	-10.47	-12.03	-20.00	-25.32
2021-11-02 11:01:23:	-10.76	-12.28	-20.00	-25.90
2021-11-02 11:01:43:	-11.04	-12.54	-20.00	-25.90
2021-11-02 11:02:04:	-11.28	-12.83	-20.00	-25.64
2021-11-02 11:02:24:	-11.55	-13.11	-20.00	-25.16
2021-11-02 11:02:45:	-11.85	-13.35	-20.00	-24.87
2021-11-02 11:03:06:	-12.05	-13.56	-20.00	-25.10
2021-11-02 11:03:26:	-12.27	-13.74	-20.00	-25.21
2021-11-02 11:03:46:	-12.46	-13.93	-20.00	-26.25
2021-11-02 11:04:07:	-12.66	-14.08	-20.00	-26.87
2021-11-02 11:04:28:	-12.89	-14.26	-20.00	-27.51
2021-11-02 11:04:48:	-13.06	-14.48	-20.00	-27.42
2021-11-02 11:05:09:	-13.28	-14.74	-20.00	-27.58
2021-11-02 11:05:30:	-13.49	-14.97	-20.00	-26.85
2021-11-02 11:05:50:	-13.64	-15.21	-20.00	-25.14
2021-11-02 11:06:11:	-13.85	-15.35	-20.00	-25.43
2021-11-02 11:06:31:	-14.03	-15.45	-20.00	-27.51
2021-11-02 11:06:52:	-14.14	-15.55	-20.00	-27.59
2021-11-02 11:07:12:	-14.20	-15.68	-20.00	-28.64
2021-11-02 11:07:33:	-14.36	-15.79	-20.00	-27.73
2021-11-02 11:07:54:	-14.51	-15.93	-20.00	-27.06
2021-11-02 11:08:14:	-14.62	-16.07	-20.00	-25.63
2021-11-02 11:08:35:	-14.77	-16.17	-20.00	-26.83
2021-11-02 11:08:55:	-14.82	-16.27	-20.00	-29.49
2021-11-02 11:09:16:	-14.90	-16.33	-20.00	-28.61
2021-11-02 11:09:36:	-14.98	-16.40	-20.00	-28.04
2021-11-02 11:09:57:	-15.03	-16.48	-20.00	-27.55
2021-11-02 11:10:17:	-15.15	-16.58	-20.00	-26.73
2021-11-02 11:10:38:	-15.22	-16.68	-20.00	-27.94
2021-11-02 11:10:59:	-15.27	-16.74	-20.00	-27.83
2021-11-02 11:11:19:	-15.36	-16.79	-20.00	-29.49
2021-11-02 11:11:40:	-15.41	-16.84	-20.00	-29.60
2021-11-02 11:12:01:	-15.51	-16.90	-20.00	-29.18
2021-11-02 11:12:21:	-15.56	-17.01	-20.00	-28.94
2021-11-02 11:12:42:	-15.60	-17.13	-20.00	-28.57
2021-11-02 11:13:02:	-15.74	-17.19	-20.00	-28.68
2021-11-02 11:13:23:	-15.79	-17.25	-20.00	-29.22
2021-11-02 11:13:43:	-15.89	-17.33	-20.00	-29.56
2021-11-02 11:14:04:	-15.94	-17.42	-20.00	-30.14
2021-11-02 11:14:24:	-16.06	-17.47	-20.00	-30.45
2021-11-02 11:14:45:	-16.12	-17.60	-20.00	-30.06
2021-11-02 11:15:06:	-16.23	-17.71	-20.00	-29.20
2021-11-02 11:15:26:	-16.39	-17.81	-20.00	-29.31
2021-11-02 11:15:47:	-16.47	-17.93	-20.00	-29.48
2021-11-02 11:16:07:	-16.54	-18.04	-20.00	-29.68
2021-11-02 11:16:28:	-16.60	-18.13	-20.00	-29.90
2021-11-02 11:16:48:	-16.64	-18.20	-20.00	-29.79
2021-11-02 11:17:09:	-16.80	-18.27	-20.00	-29.69
2021-11-02 11:17:29:	-16.86	-18.39	-20.00	-29.64
2021-11-02 11:17:50:	-16.89	-18.44	-20.00	-29.40
2021-11-02 11:18:10:	-17.03	-18.47	-20.00	-29.90
2021-11-02 11:18:31:	-17.06	-18.52	-20.00	-30.04
2021-11-02 11:18:51:	-17.14	-18.59	-20.00	-30.04
2021-11-02 11:19:12:	-17.22	-18.65	-20.00	-29.96
2021-11-02 11:19:32:	-17.27	-18.69	-20.00	-29.34
2021-11-02 11:19:53:	-17.22	-18.76	-20.00	-29.30
2021-11-02 11:20:14:	-17.33	-18.79	-20.00	-30.10
2021-11-02 11:20:35:	-17.37	-18.82	-20.00	-29.90
2021-11-02 11:20:55:	-17.45	-18.82	-20.00	-29.05
2021-11-02 11:21:16:	-17.43	-18.83	-20.00	-30.10
2021-11-02 11:21:36:	-17.47	-18.88	-20.00	-32.19
2021-11-02 11:21:57:	-17.56	-18.94	-20.00	-31.96
2021-11-02 11:22:18:	-17.62	-19.01	-20.00	-29.93
2021-11-02 11:22:39:	-17.72	-19.11	-20.00	-28.53
2021-11-02 11:22:59:	-17.77	-19.17	-20.00	-28.04
2021-11-02 11:23:20:	-17.82	-19.22	-20.00	-30.38
2021-11-02 11:23:40:	-17.84	-19.23	-20.00	-30.84
2021-11-02 11:24:01:	-17.88	-19.21	-20.00	-29.86
2021-11-02 11:24:21:	-17.89	-19.21	-20.00	-28.73
2021-11-02 11:24:42:	-17.95	-19.20	-20.00	-28.75
2021-11-02 11:25:02:	-17.96	-19.25	-20.00	-29.71
2021-11-02 11:25:22:	-17.98	-19.27	-20.00	-29.46
2021-11-02 11:25:43:	-17.99	-19.26	-20.00	-29.30
2021-11-02 11:26:04:	-17.98	-19.25	-20.00	-28.84
2021-11-02 11:26:24:	-18.02	-19.26	-20.00	-29.06
2021-11-02 11:26:45:	-18.00	-19.30	-20.00	-30.94
2021-11-02 11:27:05:	-18.02	-19.30	-20.00	-30.15
2021-11-02 11:27:26:	-18.14	-19.34	-20.00	-29.99
2021-11-02 11:27:46:	-18.15	-19.42	-20.00	-30.01
2021-11-02 11:28:07:	-18.21	-19.56	-20.00	-29.87
2021-11-02 11:28:27:	-18.35	-19.64	-20.00	-30.70
2021-11-02 11:28:48:	-18.34	-19.70	-20.00	-30.85
2021-11-02 11:29:09:	-18.41	-19.78	-20.00	-30.15
2021-11-02 11:29:29:	-18.43	-19.81	-20.00	-29.50
2021-11-02 11:29:49:	-18.48	-19.86	-20.00	-29.99
2021-11-02 11:30:10:	-18.45	-19.87	-20.00	-30.37
2021-11-02 11:30:30:	-18.51	-19.87	-20.00	-28.80
2021-11-02 11:30:51:	-18.48	-19.80	-20.00	-28.62
2021-11-02 11:31:11:	-18.43	-19.70	-20.00	-30.55
2021-11-02 11:31:32:	-18.33	-19.60	-20.00	-30.43
2021-11-02 11:31:52:	-18.28	-19.53	-20.00	-30.61
2021-11-02 11:32:12:	-18.16	-19.48	-20.00	-30.40
2021-11-02 11:32:33:	-18.17	-19.41	-20.00	-30.32
2021-11-02 11:32:53:	-18.06	-19.35	-20.00	-29.47
2021-11-02 11:33:14:	-18.06	-19.35	-20.00	-29.41
2021-11-02 11:33:35:	-18.01	-19.32	-20.00	-31.31
2021-11-02 11:33:55:	-17.95	-19.29	-20.00	-32.12
2021-11-02 11:34:15:	-17.98	-19.29	-20.00	-31.44
2021-11-02 11:34:36:	-17.95	-19.32	-20.00	-29.99
2021-11-02 11:34:57:	-18.00	-19.39	-20.00	-29.75
2021-11-02 11:35:17:	-18.02	-19.48	-20.00	-29.93
2021-11-02 11:35:38:	-18.08	-19.59	-20.00	-30.40
2021-11-02 11:35:59:	-18.18	-19.68	-20.00	-30.55
2021-11-02 11:36:19:	-18.27	-19.76	-20.00	-30.59
2021-11-02 11:36:40:	-18.35	-19.89	-20.00	-30.33
2021-11-02 11:37:01:	-18.42	-19.99	-20.00	-30.31
2021-11-02 11:37:22:	-18.54	-20.08	-20.00	-31.03
2021-11-02 11:37:42:	-18.57	-20.17	-20.00	-31.13
2021-11-02 11:38:03:	-18.73	-20.25	-20.00	-30.17
2021-11-02 11:38:23:	-18.77	-20.34	-20.00	-29.27
2021-11-02 11:38:44:	-18.80	-20.39	-20.00	-29.86
2021-11-02 11:39:05:	-18.82	-20.31	-20.00	-28.08
2021-11-02 11:39:25:	-18.79	-20.25	-20.00	-28.56
2021-11-02 11:39:46:	-18.77	-20.15	-20.00	-29.60
2021-11-02 11:40:06:	-18.66	-19.98	-20.00	-29.46
2021-11-02 11:40:27:	-18.57	-19.85	-20.00	-29.58
2021-11-02 11:40:47:	-18.49	-19.79	-20.00	-29.35
2021-11-02 11:41:08:	-18.44	-19.76	-20.00	-29.26
2021-11-02 11:41:28:	-18.42	-19.77	-20.00	-30.87
2021-11-02 11:41:49:	-18.33	-19.70	-20.00	-32.82
2021-11-02 11:42:09:	-18.35	-19.71	-20.00	-28.15
2021-11-02 11:42:30:	-18.36	-19.73	-20.00	-28.71
2021-11-02 11:42:51:	-18.36	-19.72	-20.00	-30.50
2021-11-02 11:43:11:	-18.32	-19.72	-20.00	-30.25
2021-11-02 11:43:32:	-18.41	-19.75	-20.00	-29.63
2021-11-02 11:43:52:	-18.42	-19.77	-20.00	-29.64
2021-11-02 11:44:13:	-18.41	-19.78	-20.00	-30.06
2021-11-02 11:44:34:	-18.46	-19.85	-20.00	-30.21
2021-11-02 11:44:54:	-18.51	-19.88	-20.00	-29.81
2021-11-02 11:45:15:	-18.45	-19.85	-20.00	-28.94
2021-11-02 11:45:35:	-18.48	-19.86	-20.00	-29.53
2021-11-02 11:45:55:	-18.52	-19.83	-20.00	-29.38
2021-11-02 11:46:16:	-18.46	-19.84	-20.00	-29.83
2021-11-02 11:46:36:	-18.48	-19.81	-20.00	-29.77
2021-11-02 11:46:57:	-18.48	-19.80	-20.00	-29.83
2021-11-02 11:47:17:	-18.51	-19.79	-20.00	-29.83
2021-11-02 11:47:38:	-18.50	-19.78	-20.00	-30.07
2021-11-02 11:47:59:	-18.51	-19.76	-20.00	-30.40
2021-11-02 11:48:19:	-18.49	-19.77	-20.00	-30.46
2021-11-02 11:48:39:	-18.51	-19.76	-20.00	-30.81
2021-11-02 11:49:00:	-18.49	-19.77	-20.00	-31.19
2021-11-02 11:49:20:	-18.46	-19.81	-20.00	-30.54
2021-11-02 11:49:41:	-18.52	-19.81	-20.00	-29.35
2021-11-02 11:50:02:	-18.51	-19.75	-20.00	-30.68
2021-11-02 11:50:22:	-18.48	-19.72	-20.00	-29.00
2021-11-02 11:50:43:	-18.45	-19.65	-20.00	-31.14
2021-11-02 11:51:03:	-18.43	-19.59	-20.00	-31.81
2021-11-02 11:51:24:	-18.40	-19.56	-20.00	-28.97
2021-11-02 11:51:44:	-18.41	-19.62	-20.00	-28.38
2021-11-02 11:52:05:	-18.45	-19.70	-20.00	-30.54
2021-11-02 11:52:26:	-18.45	-19.75	-20.00	-29.96
2021-11-02 11:52:46:	-18.46	-19.74	-20.00	-29.25
2021-11-02 11:53:06:	-18.45	-19.75	-20.00	-29.30
2021-11-02 11:53:27:	-18.47	-19.80	-20.00	-29.15
2021-11-02 11:53:47:	-18.49	-19.82	-20.00	-28.84
2021-11-02 11:54:08:	-18.50	-19.79	-20.00	-30.00
2021-11-02 11:54:29:	-18.45	-19.72	-20.00	-30.30
2021-11-02 11:54:49:	-18.39	-19.68	-20.00	-26.30
2021-11-02 11:55:10:	-18.29	-19.59	-20.00	-29.45
2021-11-02 11:55:31:	-18.21	-19.46	-20.00	-28.63
2021-11-02 11:55:51:	-18.13	-19.38	-20.00	-28.84
2021-11-02 11:56:12:	-18.04	-19.27	-20.00	-28.84
2021-11-02 11:56:32:	-17.98	-19.17	-20.00	-29.69
2021-11-02 11:56:53:	-17.87	-19.15	-20.00	-29.49
2021-11-02 11:57:14:	-17.77	-19.07	-20.00	-29.59
2021-11-02 11:57:34:	-17.72	-19.02	-20.00	-29.21
2021-11-02 11:57:55:	-17.62	-18.93	-20.00	-29.42
2021-11-02 11:58:15:	-17.53	-18.85	-20.00	-28.08
2021-11-02 11:58:36:	-17.52	-18.79	-20.00	-28.79
2021-11-02 11:58:56:	-17.39	-18.73	-20.00	-28.75
2021-11-02 11:59:17:	-17.41	-18.72	-20.00	-28.78
2021-11-02 11:59:37:	-17.35	-18.75	-20.00	-29.20
2021-11-02 11:59:58:	-17.35	-18.76	-20.00	-30.51
2021-11-02 12:00:19:	-17.41	-18.83	-20.00	-31.02
2021-11-02 12:00:39:	-17.43	-18.92	-20.00	-29.93
2021-11-02 12:01:00:	-17.51	-19.03	-20.00	-30.29
2021-11-02 12:01:21:	-17.55	-19.15	-20.00	-28.28
2021-11-02 12:01:42:	-17.68	-19.25	-20.00	-28.16
2021-11-02 12:02:02:	-17.74	-19.34	-20.00	-30.46
2021-11-02 12:02:22:	-17.79	-19.38	-20.00	-30.20
2021-11-02 12:02:43:	-17.95	-19.44	-20.00	-30.05
2021-11-02 12:03:03:	-17.96	-19.55	-20.00	-29.02
2021-11-02 12:03:24:	-18.08	-19.66	-20.00	-29.38
2021-11-02 12:03:44:	-18.17	-19.73	-20.00	-29.36
2021-11-02 12:04:05:	-18.24	-19.78	-20.00	-28.71
2021-11-02 12:04:25:	-18.28	-19.78	-20.00	-29.82
2021-11-02 12:04:46:	-18.29	-19.77	-20.00	-30.68
2021-11-02 12:05:07:	-18.32	-19.72	-20.00	-27.64
2021-11-02 12:05:27:	-18.23	-19.63	-20.00	-27.51
2021-11-02 12:05:47:	-18.24	-19.57	-20.00	-29.55
2021-11-02 12:06:08:	-18.16	-19.49	-20.00	-29.08
2021-11-02 12:06:28:	-18.07	-19.37	-20.00	-29.60
2021-11-02 12:06:49:	-18.04	-19.28	-20.00	-29.52
2021-11-02 12:07:09:	-17.92	-19.21	-20.00	-29.40
2021-11-02 12:07:30:	-17.98	-19.23	-20.00	-29.50
2021-11-02 12:07:50:	-17.98	-19.19	-20.00	-30.04
2021-11-02 12:08:11:	-17.92	-19.19	-20.00	-30.17
2021-11-02 12:08:31:	-17.91	-19.17	-20.00	-30.20
2021-11-02 12:08:52:	-17.87	-19.17	-20.00	-30.62
2021-11-02 12:09:12:	-17.95	-19.22	-20.00	-31.00
2021-11-02 12:09:33:	-17.96	-19.26	-20.00	-30.72
2021-11-02 12:09:54:	-17.93	-19.30	-20.00	-30.27
2021-11-02 12:10:14:	-18.02	-19.38	-20.00	-30.12
2021-11-02 12:10:35:	-18.03	-19.46	-20.00	-29.95
2021-11-02 12:10:56:	-18.12	-19.51	-20.00	-29.99
2021-11-02 12:11:17:	-18.22	-19.56	-20.00	-30.17
2021-11-02 12:11:37:	-18.24	-19.66	-20.00	-30.54
2021-11-02 12:11:58:	-18.34	-19.73	-20.00	-30.63
2021-11-02 12:12:18:	-18.40	-19.83	-20.00	-30.00
2021-11-02 12:12:39:	-18.48	-19.88	-20.00	-30.18
2021-11-02 12:12:59:	-18.56	-19.94	-20.00	-30.18
2021-11-02 12:13:20:	-18.54	-19.99	-20.00	-31.24
2021-11-02 12:13:41:	-18.58	-20.00	-20.00	-29.33
2021-11-02 12:14:01:	-18.64	-20.02	-20.00	-28.88
2021-11-02 12:14:22:	-18.60	-20.05	-20.00	-28.50
2021-11-02 12:14:42:	-18.56	-19.95	-20.00	-29.19
2021-11-02 12:15:03:	-18.55	-19.83	-20.00	-30.20
2021-11-02 12:15:27:	-18.52	-19.74	-20.00	-30.46
2021-11-02 12:15:47:	-18.50	-19.70	-20.00	-30.38
2021-11-02 12:16:08:	-18.45	-19.65	-20.00	-30.12
2021-11-02 12:16:29:	-18.41	-19.62	-20.00	-29.81
2021-11-02 12:16:50:	-18.35	-19.61	-20.00	-30.24
2021-11-02 12:17:11:	-18.29	-19.59	-20.00	-30.04
2021-11-02 12:17:32:	-18.29	-19.56	-20.00	-30.17
2021-11-02 12:17:53:	-18.26	-19.52	-20.00	-29.51
2021-11-02 12:18:15:	-18.19	-19.51	-20.00	-32.64
2021-11-02 12:18:36:	-18.20	-19.53	-20.00	-32.04
2021-11-02 12:18:57:	-18.20	-19.62	-20.00	-29.72
2021-11-02 12:19:18:	-18.36	-19.68	-20.00	-29.82
2021-11-02 12:19:39:	-18.34	-19.77	-20.00	-31.16
2021-11-02 12:20:00:	-18.37	-19.87	-20.00	-30.13
2021-11-02 12:20:21:	-18.48	-19.94	-20.00	-29.63
2021-11-02 12:20:42:	-18.53	-20.03	-20.00	-29.18
2021-11-02 12:21:03:	-18.49	-20.09	-20.00	-28.91
2021-11-02 12:21:24:	-18.58	-20.08	-20.00	-29.58
2021-11-02 12:21:45:	-18.61	-20.04	-20.00	-29.87
2021-11-02 12:22:06:	-18.47	-19.95	-20.00	-26.48
2021-11-02 12:22:27:	-18.47	-19.82	-20.00	-28.34
2021-11-02 12:22:48:	-18.35	-19.67	-20.00	-28.56
2021-11-02 12:23:10:	-18.23	-19.46	-20.00	-29.41
2021-11-02 12:23:31:	-18.15	-19.36	-20.00	-29.34
2021-11-02 12:23:52:	-18.05	-19.25	-20.00	-29.82
2021-11-02 12:24:13:	-17.99	-19.22	-20.00	-29.06
2021-11-02 12:24:34:	-17.96	-19.19	-20.00	-28.77
2021-11-02 12:24:55:	-17.87	-19.15	-20.00	-30.16
2021-11-02 12:25:15:	-17.77	-19.11	-20.00	-29.41
2021-11-02 12:25:36:	-17.75	-19.05	-20.00	-30.59
2021-11-02 12:25:56:	-17.73	-19.02	-20.00	-30.43
2021-11-02 12:26:17:	-17.73	-19.07	-20.00	-29.88
2021-11-02 12:26:37:	-17.75	-19.15	-20.00	-29.75
2021-11-02 12:26:58:	-17.84	-19.21	-20.00	-29.94
2021-11-02 12:27:18:	-17.91	-19.33	-20.00	-30.23
2021-11-02 12:27:39:	-17.94	-19.40	-20.00	-30.43
2021-11-02 12:27:59:	-18.00	-19.47	-20.00	-30.53
2021-11-02 12:28:20:	-18.15	-19.56	-20.00	-30.12
2021-11-02 12:28:40:	-18.18	-19.66	-20.00	-30.72
2021-11-02 12:29:01:	-18.28	-19.75	-20.00	-30.64
2021-11-02 12:29:22:	-18.30	-19.79	-20.00	-29.26
2021-11-02 12:29:42:	-18.44	-19.81	-20.00	-29.68
2021-11-02 12:30:03:	-18.40	-19.85	-20.00	-30.77
2021-11-02 12:30:24:	-18.43	-19.89	-20.00	-30.85
2021-11-02 12:30:45:	-18.41	-19.88	-20.00	-28.76
2021-11-02 12:31:06:	-18.42	-19.80	-20.00	-28.59
2021-11-02 12:31:27:	-18.42	-19.70	-20.00	-30.43
2021-11-02 12:31:48:	-18.34	-19.60	-20.00	-29.28
2021-11-02 12:32:09:	-18.29	-19.49	-20.00	-29.82
2021-11-02 12:32:30:	-18.29	-19.45	-20.00	-30.47
2021-11-02 12:32:51:	-18.23	-19.46	-20.00	-32.02
2021-11-02 12:33:12:	-18.16	-19.49	-20.00	-30.94
2021-11-02 12:33:34:	-18.25	-19.49	-20.00	-30.30
2021-11-02 12:33:55:	-18.28	-19.51	-20.00	-29.24
2021-11-02 12:34:16:	-18.32	-19.55	-20.00	-31.05
2021-11-02 12:34:36:	-18.26	-19.55	-20.00	-31.05
2021-11-02 12:34:58:	-18.29	-19.57	-20.00	-31.12
2021-11-02 12:35:19:	-18.37	-19.57	-20.00	-28.30
2021-11-02 12:35:40:	-18.31	-19.60	-20.00	-29.04
2021-11-02 12:36:00:	-18.37	-19.65	-20.00	-30.32
2021-11-02 12:36:21:	-18.50	-19.68	-20.00	-30.24
2021-11-02 12:36:43:	-18.44	-19.72	-20.00	-30.10
2021-11-02 12:37:04:	-18.55	-19.79	-20.00	-29.70
2021-11-02 12:37:25:	-18.64	-19.88	-20.00	-29.10
2021-11-02 12:37:46:	-18.71	-19.94	-20.00	-28.01
2021-11-02 12:38:07:	-18.72	-19.94	-20.00	-26.39
2021-11-02 12:38:28:	-18.75	-19.92	-20.00	-31.00
2021-11-02 12:38:50:	-18.72	-19.86	-20.00	-30.37
2021-11-02 12:39:11:	-18.77	-19.89	-20.00	-29.78
2021-11-02 12:39:31:	-18.78	-19.95	-20.00	-28.58
2021-11-02 12:39:53:	-18.87	-20.02	-20.00	-28.43
2021-11-02 12:40:14:	-18.88	-20.05	-20.00	-29.67
2021-11-02 12:40:35:	-18.83	-20.01	-20.00	-28.93
2021-11-02 12:40:56:	-18.83	-19.93	-20.00	-26.95
2021-11-02 12:41:17:	-18.67	-19.80	-20.00	-29.32
2021-11-02 12:41:38:	-18.58	-19.70	-20.00	-29.13
2021-11-02 12:41:59:	-18.47	-19.54	-20.00	-28.98
2021-11-02 12:42:20:	-18.37	-19.42	-20.00	-29.26
2021-11-02 12:42:40:	-18.27	-19.35	-20.00	-29.83
2021-11-02 12:43:00:	-18.16	-19.23	-20.00	-30.22
2021-11-02 12:43:21:	-18.06	-19.21	-20.00	-29.95
2021-11-02 12:43:42:	-18.03	-19.14	-20.00	-29.76
2021-11-02 12:44:02:	-17.89	-19.08	-20.00	-29.54
2021-11-02 12:44:23:	-17.83	-19.03	-20.00	-28.73
2021-11-02 12:44:43:	-17.78	-19.01	-20.00	-30.27
2021-11-02 12:45:04:	-17.74	-19.01	-20.00	-29.75
2021-11-02 12:45:24:	-17.71	-19.05	-20.00	-30.49
2021-11-02 12:45:45:	-17.76	-19.12	-20.00	-30.84
2021-11-02 12:46:05:	-17.83	-19.18	-20.00	-30.55
2021-11-02 12:46:26:	-17.91	-19.28	-20.00	-30.07
2021-11-02 12:46:46:	-18.02	-19.38	-20.00	-29.92
2021-11-02 12:47:07:	-18.11	-19.50	-20.00	-30.40
2021-11-02 12:47:28:	-18.19	-19.58	-20.00	-30.60
2021-11-02 12:47:48:	-18.28	-19.67	-20.00	-30.92
2021-11-02 12:48:10:	-18.34	-19.74	-20.00	-29.67
2021-11-02 12:48:30:	-18.36	-19.85	-20.00	-29.98
2021-11-02 12:48:51:	-18.47	-19.91	-20.00	-29.57
2021-11-02 12:49:12:	-18.49	-19.96	-20.00	-30.31
2021-11-02 12:49:33:	-18.65	-19.97	-20.00	-30.02
2021-11-02 12:49:54:	-18.65	-19.98	-20.00	-30.08
2021-11-02 12:50:15:	-18.67	-20.03	-20.00	-30.91
2021-11-02 12:50:35:	-18.65	-20.00	-20.00	-29.99
2021-11-02 12:50:56:	-18.65	-19.98	-20.00	-28.48
2021-11-02 12:51:17:	-18.62	-19.92	-20.00	-28.76
2021-11-02 12:51:38:	-18.53	-19.85	-20.00	-29.42
2021-11-02 12:51:58:	-18.51	-19.79	-20.00	-29.99
2021-11-02 12:52:19:	-18.47	-19.68	-20.00	-30.11
2021-11-02 12:52:40:	-18.44	-19.64	-20.00	-30.34
2021-11-02 12:53:00:	-18.31	-19.60	-20.00	-30.25
2021-11-02 12:53:21:	-18.32	-19.59	-20.00	-30.10
2021-11-02 12:53:42:	-18.35	-19.58	-20.00	-30.00
2021-11-02 12:54:02:	-18.36	-19.58	-20.00	-30.07
2021-11-02 12:54:23:	-18.30	-19.62	-20.00	-30.38
2021-11-02 12:54:43:	-18.33	-19.66	-20.00	-30.88
2021-11-02 12:55:04:	-18.31	-19.63	-20.00	-30.96
2021-11-02 12:55:25:	-18.31	-19.65	-20.00	-30.52
2021-11-02 12:55:46:	-18.41	-19.73	-20.00	-29.93
2021-11-02 12:56:06:	-18.45	-19.79	-20.00	-29.60
2021-11-02 12:56:27:	-18.49	-19.85	-20.00	-31.65
2021-11-02 12:56:48:	-18.55	-19.89	-20.00	-33.02
2021-11-02 12:57:10:	-18.56	-19.92	-20.00	-30.99
2021-11-02 12:57:31:	-18.62	-19.97	-20.00	-29.12
2021-11-02 12:57:53:	-18.68	-20.01	-20.00	-29.26
2021-11-02 12:58:14:	-18.71	-20.04	-20.00	-28.60
2021-11-02 12:58:35:	-18.78	-20.00	-20.00	-32.07
2021-11-02 12:58:56:	-18.69	-19.94	-20.00	-29.74
2021-11-02 12:59:17:	-18.64	-19.89	-20.00	-29.32
2021-11-02 12:59:38:	-18.71	-19.87	-20.00	-28.78
2021-11-02 12:59:59:	-18.70	-19.90	-20.00	-30.51
2021-11-02 13:00:20:	-18.70	-19.89	-20.00	-29.98
2021-11-02 13:00:41:	-18.69	-19.86	-20.00	-29.82
2021-11-02 13:01:03:	-18.69	-19.85	-20.00	-29.41
2021-11-02 13:01:24:	-18.72	-19.89	-20.00	-29.47
2021-11-02 13:01:45:	-18.76	-19.88	-20.00	-29.49
2021-11-02 13:02:06:	-18.72	-19.91	-20.00	-27.34
2021-11-02 13:02:27:	-18.79	-19.88	-20.00	-29.28
2021-11-02 13:02:48:	-18.74	-19.83	-20.00	-30.01
2021-11-02 13:03:09:	-18.72	-19.84	-20.00	-29.98
2021-11-02 13:03:30:	-18.68	-19.94	-20.00	-29.26
2021-11-02 13:03:50:	-18.71	-19.96	-20.00	-29.75
2021-11-02 13:04:11:	-18.70	-20.01	-20.00	-29.26
2021-11-02 13:04:31:	-18.74	-20.01	-20.00	-30.14
2021-11-02 13:04:52:	-18.69	-19.95	-20.00	-30.39
2021-11-02 13:05:12:	-18.60	-19.87	-20.00	-27.45
2021-11-02 13:05:33:	-18.59	-19.80	-20.00	-29.63
2021-11-02 13:05:53:	-18.51	-19.68	-20.00	-29.38
2021-11-02 13:06:14:	-18.37	-19.55	-20.00	-29.62
