			pt1000 - external - setpoint - internal
2022-02-25 18:08:15:	23.66	0.00	0.00	0.00
2022-02-25 18:08:33:	23.66	0.00	0.00	0.00
2022-02-25 18:08:52:	23.66	0.00	0.00	0.00
2022-02-25 18:09:10:	23.65	0.00	0.00	0.00
2022-02-25 18:09:29:	23.65	0.00	0.00	0.00
2022-02-25 18:09:47:	23.65	0.00	0.00	0.00
2022-02-25 18:10:06:	23.64	0.00	0.00	0.00
2022-02-25 18:10:24:	23.64	0.00	0.00	0.00
2022-02-25 18:10:43:	23.64	0.00	0.00	0.00
2022-02-25 18:11:01:	23.63	0.00	0.00	0.00
2022-02-25 18:11:19:	23.63	0.00	0.00	0.00
2022-02-25 18:11:38:	23.63	0.00	0.00	0.00
2022-02-25 18:11:56:	23.63	0.00	0.00	0.00
2022-02-25 18:12:15:	23.62	0.00	0.00	0.00
2022-02-25 18:12:33:	23.62	0.00	0.00	0.00
2022-02-25 18:12:52:	23.62	0.00	0.00	0.00
2022-02-25 18:13:10:	23.61	0.00	0.00	0.00
2022-02-25 18:13:28:	23.61	0.00	0.00	0.00
2022-02-25 18:13:47:	23.61	0.00	0.00	0.00
2022-02-25 18:14:05:	23.60	0.00	0.00	0.00
2022-02-25 18:14:23:	23.60	0.00	0.00	0.00
2022-02-25 18:14:41:	23.59	0.00	0.00	0.00
2022-02-25 18:14:59:	23.59	0.00	0.00	0.00
2022-02-25 18:15:18:	23.59	0.00	0.00	0.00
2022-02-25 18:15:36:	23.58	0.00	0.00	0.00
2022-02-25 18:15:54:	23.58	0.00	0.00	0.00
2022-02-25 18:16:12:	23.58	0.00	0.00	0.00
2022-02-25 18:16:30:	23.57	0.00	0.00	0.00
2022-02-25 18:16:48:	23.57	0.00	0.00	0.00
2022-02-25 18:17:06:	23.57	0.00	0.00	0.00
2022-02-25 18:17:25:	23.57	0.00	0.00	0.00
2022-02-25 18:17:43:	23.56	0.00	0.00	0.00
2022-02-25 18:18:01:	23.56	0.00	0.00	0.00
2022-02-25 18:18:19:	23.56	0.00	0.00	0.00
2022-02-25 18:18:37:	23.55	0.00	0.00	0.00
2022-02-25 18:18:55:	23.55	0.00	0.00	0.00
2022-02-25 18:19:14:	23.55	0.00	0.00	0.00
2022-02-25 18:19:32:	23.54	0.00	0.00	0.00
2022-02-25 18:19:50:	23.54	0.00	0.00	0.00
2022-02-25 18:20:08:	23.54	0.00	0.00	0.00
2022-02-25 18:20:26:	23.53	0.00	0.00	0.00
2022-02-25 18:20:44:	23.53	0.00	0.00	0.00
2022-02-25 18:21:02:	23.53	0.00	0.00	0.00
2022-02-25 18:21:21:	23.52	0.00	0.00	0.00
2022-02-25 18:21:39:	23.52	0.00	0.00	0.00
2022-02-25 18:21:57:	23.52	0.00	0.00	0.00
2022-02-25 18:22:15:	23.51	0.00	0.00	0.00
2022-02-25 18:22:33:	23.51	0.00	0.00	0.00
2022-02-25 18:22:51:	23.51	0.00	0.00	0.00
2022-02-25 18:23:09:	23.50	0.00	0.00	0.00
2022-02-25 18:23:28:	23.50	0.00	0.00	0.00
2022-02-25 18:23:46:	23.50	0.00	0.00	0.00
2022-02-25 18:24:04:	23.49	0.00	0.00	0.00
2022-02-25 18:24:22:	23.49	0.00	0.00	0.00
2022-02-25 18:24:40:	23.49	0.00	0.00	0.00
2022-02-25 18:24:59:	23.48	0.00	0.00	0.00
2022-02-25 18:25:17:	23.48	0.00	0.00	0.00
2022-02-25 18:25:35:	23.48	0.00	0.00	0.00
2022-02-25 18:25:53:	23.48	0.00	0.00	0.00
2022-02-25 18:26:11:	23.47	0.00	0.00	0.00
2022-02-25 18:26:29:	23.47	0.00	0.00	0.00
2022-02-25 18:26:48:	23.47	0.00	0.00	0.00
2022-02-25 18:27:06:	23.46	0.00	0.00	0.00
2022-02-25 18:27:24:	23.46	0.00	0.00	0.00
2022-02-25 18:27:42:	23.46	0.00	0.00	0.00
2022-02-25 18:28:00:	23.45	0.00	0.00	0.00
2022-02-25 18:28:18:	23.45	0.00	0.00	0.00
2022-02-25 18:28:37:	23.45	0.00	0.00	0.00
2022-02-25 18:28:55:	23.45	0.00	0.00	0.00
2022-02-25 18:29:13:	23.44	0.00	0.00	0.00
2022-02-25 18:29:31:	23.44	0.00	0.00	0.00
2022-02-25 18:29:49:	23.44	0.00	0.00	0.00
2022-02-25 18:30:07:	23.43	0.00	0.00	0.00
2022-02-25 18:30:26:	23.43	0.00	0.00	0.00
2022-02-25 18:30:44:	23.43	0.00	0.00	0.00
2022-02-25 18:31:02:	23.43	0.00	0.00	0.00
2022-02-25 18:31:21:	23.42	0.00	0.00	0.00
2022-02-25 18:31:39:	23.42	0.00	0.00	0.00
2022-02-25 18:31:57:	23.42	0.00	0.00	0.00
2022-02-25 18:32:15:	23.41	0.00	0.00	0.00
2022-02-25 18:32:33:	23.41	0.00	0.00	0.00
2022-02-25 18:32:52:	23.40	0.00	0.00	0.00
2022-02-25 18:33:10:	23.40	0.00	0.00	0.00
2022-02-25 18:33:28:	23.40	0.00	0.00	0.00
2022-02-25 18:33:46:	23.39	0.00	0.00	0.00
2022-02-25 18:34:04:	23.39	0.00	0.00	0.00
2022-02-25 18:34:23:	23.39	0.00	0.00	0.00
2022-02-25 18:34:41:	23.39	0.00	0.00	0.00
2022-02-25 18:34:59:	23.38	0.00	0.00	0.00
2022-02-25 18:35:17:	23.38	0.00	0.00	0.00
2022-02-25 18:35:35:	23.38	0.00	0.00	0.00
2022-02-25 18:35:54:	23.37	0.00	0.00	0.00
2022-02-25 18:36:12:	23.37	0.00	0.00	0.00
2022-02-25 18:36:30:	23.37	0.00	0.00	0.00
2022-02-25 18:36:48:	23.37	0.00	0.00	0.00
2022-02-25 18:37:07:	23.36	0.00	0.00	0.00
2022-02-25 18:37:25:	23.36	0.00	0.00	0.00
2022-02-25 18:37:43:	23.36	0.00	0.00	0.00
2022-02-25 18:38:01:	23.35	0.00	0.00	0.00
2022-02-25 18:38:19:	23.35	0.00	0.00	0.00
2022-02-25 18:38:37:	23.35	0.00	0.00	0.00
2022-02-25 18:38:56:	23.34	0.00	0.00	0.00
2022-02-25 18:39:14:	23.34	0.00	0.00	0.00
2022-02-25 18:39:32:	23.33	0.00	0.00	0.00
2022-02-25 18:39:50:	23.33	0.00	0.00	0.00
2022-02-25 18:40:09:	23.33	0.00	0.00	0.00
2022-02-25 18:40:27:	23.32	0.00	0.00	0.00
2022-02-25 18:40:45:	23.32	0.00	0.00	0.00
2022-02-25 18:41:03:	23.32	0.00	0.00	0.00
2022-02-25 18:41:21:	23.32	0.00	0.00	0.00
2022-02-25 18:41:39:	23.31	0.00	0.00	0.00
2022-02-25 18:41:58:	23.31	0.00	0.00	0.00
2022-02-25 18:42:16:	23.31	0.00	0.00	0.00
2022-02-25 18:42:34:	23.31	0.00	0.00	0.00
2022-02-25 18:42:52:	23.30	0.00	0.00	0.00
2022-02-25 18:43:10:	23.30	0.00	0.00	0.00
2022-02-25 18:43:29:	23.30	0.00	0.00	0.00
2022-02-25 18:43:47:	23.29	0.00	0.00	0.00
2022-02-25 18:44:05:	23.29	0.00	0.00	0.00
2022-02-25 18:44:23:	23.29	0.00	0.00	0.00
2022-02-25 18:44:41:	23.29	0.00	0.00	0.00
2022-02-25 18:45:00:	23.28	0.00	0.00	0.00
2022-02-25 18:45:18:	23.28	0.00	0.00	0.00
2022-02-25 18:45:36:	23.28	0.00	0.00	0.00
2022-02-25 18:45:54:	23.27	0.00	0.00	0.00
2022-02-25 18:46:12:	23.27	0.00	0.00	0.00
2022-02-25 18:46:31:	23.27	0.00	0.00	0.00
2022-02-25 18:46:49:	23.26	0.00	0.00	0.00
2022-02-25 18:47:07:	23.26	0.00	0.00	0.00
2022-02-25 18:47:25:	23.25	0.00	0.00	0.00
2022-02-25 18:47:43:	23.25	0.00	0.00	0.00
2022-02-25 18:48:02:	23.25	0.00	0.00	0.00
2022-02-25 18:48:20:	23.25	0.00	0.00	0.00
2022-02-25 18:48:38:	23.24	0.00	0.00	0.00
2022-02-25 18:48:56:	23.24	0.00	0.00	0.00
2022-02-25 18:49:14:	23.24	0.00	0.00	0.00
2022-02-25 18:49:33:	23.24	0.00	0.00	0.00
2022-02-25 18:49:51:	23.23	0.00	0.00	0.00
2022-02-25 18:50:09:	23.23	0.00	0.00	0.00
2022-02-25 18:50:27:	23.23	0.00	0.00	0.00
2022-02-25 18:50:45:	23.22	0.00	0.00	0.00
2022-02-25 18:51:04:	23.22	0.00	0.00	0.00
2022-02-25 18:51:22:	23.22	0.00	0.00	0.00
2022-02-25 18:51:40:	23.22	0.00	0.00	0.00
2022-02-25 18:51:59:	23.21	0.00	0.00	0.00
2022-02-25 18:52:17:	23.21	0.00	0.00	0.00
2022-02-25 18:52:35:	23.21	0.00	0.00	0.00
2022-02-25 18:52:53:	23.20	0.00	0.00	0.00
2022-02-25 18:53:11:	23.20	0.00	0.00	0.00
2022-02-25 18:53:30:	23.19	0.00	0.00	0.00
2022-02-25 18:53:48:	23.19	0.00	0.00	0.00
2022-02-25 18:54:07:	23.19	0.00	0.00	0.00
2022-02-25 18:54:25:	23.19	0.00	0.00	0.00
2022-02-25 18:54:43:	23.18	0.00	0.00	0.00
2022-02-25 18:55:01:	23.18	0.00	0.00	0.00
2022-02-25 18:55:20:	23.18	0.00	0.00	0.00
2022-02-25 18:55:38:	23.17	0.00	0.00	0.00
2022-02-25 18:55:57:	23.17	0.00	0.00	0.00
2022-02-25 18:56:15:	23.17	0.00	0.00	0.00
2022-02-25 18:56:33:	23.16	0.00	0.00	0.00
2022-02-25 18:56:51:	23.16	0.00	0.00	0.00
2022-02-25 18:57:09:	23.16	0.00	0.00	0.00
2022-02-25 18:57:27:	23.15	0.00	0.00	0.00
2022-02-25 18:57:46:	23.15	0.00	0.00	0.00
2022-02-25 18:58:04:	23.15	0.00	0.00	0.00
2022-02-25 18:58:22:	23.14	0.00	0.00	0.00
2022-02-25 18:58:40:	23.14	0.00	0.00	0.00
2022-02-25 18:58:58:	23.14	0.00	0.00	0.00
2022-02-25 18:59:17:	23.13	0.00	0.00	0.00
2022-02-25 18:59:35:	23.13	0.00	0.00	0.00
2022-02-25 18:59:53:	23.13	0.00	0.00	0.00
2022-02-25 19:00:11:	23.12	0.00	0.00	0.00
2022-02-25 19:00:30:	23.12	0.00	0.00	0.00
2022-02-25 19:00:48:	23.12	0.00	0.00	0.00
2022-02-25 19:01:06:	23.11	0.00	0.00	0.00
2022-02-25 19:01:24:	23.11	0.00	0.00	0.00
2022-02-25 19:01:42:	23.11	0.00	0.00	0.00
2022-02-25 19:02:00:	23.11	0.00	0.00	0.00
2022-02-25 19:02:19:	23.10	0.00	0.00	0.00
2022-02-25 19:02:37:	23.10	0.00	0.00	0.00
2022-02-25 19:02:55:	23.09	0.00	0.00	0.00
2022-02-25 19:03:13:	23.09	0.00	0.00	0.00
2022-02-25 19:03:31:	23.09	0.00	0.00	0.00
2022-02-25 19:03:50:	23.08	0.00	0.00	0.00
2022-02-25 19:04:08:	23.08	0.00	0.00	0.00
2022-02-25 19:04:26:	23.08	0.00	0.00	0.00
2022-02-25 19:04:44:	23.07	0.00	0.00	0.00
2022-02-25 19:05:02:	23.07	0.00	0.00	0.00
2022-02-25 19:05:21:	23.07	0.00	0.00	0.00
2022-02-25 19:05:39:	23.06	0.00	0.00	0.00
2022-02-25 19:05:57:	23.06	0.00	0.00	0.00
2022-02-25 19:06:15:	23.06	0.00	0.00	0.00
2022-02-25 19:06:33:	23.05	0.00	0.00	0.00
2022-02-25 19:06:52:	23.05	0.00	0.00	0.00
2022-02-25 19:07:10:	23.05	0.00	0.00	0.00
2022-02-25 19:07:28:	23.04	0.00	0.00	0.00
2022-02-25 19:07:46:	23.04	0.00	0.00	0.00
2022-02-25 19:08:05:	23.04	0.00	0.00	0.00
2022-02-25 19:08:23:	23.03	0.00	0.00	0.00
2022-02-25 19:08:41:	23.03	0.00	0.00	0.00
2022-02-25 19:08:59:	23.03	0.00	0.00	0.00
2022-02-25 19:09:18:	23.02	0.00	0.00	0.00
2022-02-25 19:09:36:	23.02	0.00	0.00	0.00
2022-02-25 19:09:54:	23.02	0.00	0.00	0.00
2022-02-25 19:10:12:	23.01	0.00	0.00	0.00
2022-02-25 19:10:30:	23.01	0.00	0.00	0.00
2022-02-25 19:10:49:	23.01	0.00	0.00	0.00
2022-02-25 19:11:07:	23.01	0.00	0.00	0.00
2022-02-25 19:11:25:	23.00	0.00	0.00	0.00
2022-02-25 19:11:43:	23.00	0.00	0.00	0.00
2022-02-25 19:12:02:	22.99	0.00	0.00	0.00
2022-02-25 19:12:20:	22.99	0.00	0.00	0.00
2022-02-25 19:12:38:	22.99	0.00	0.00	0.00
2022-02-25 19:12:56:	22.99	0.00	0.00	0.00
2022-02-25 19:13:14:	22.98	0.00	0.00	0.00
2022-02-25 19:13:33:	22.98	0.00	0.00	0.00
2022-02-25 19:13:51:	22.98	0.00	0.00	0.00
2022-02-25 19:14:09:	22.97	0.00	0.00	0.00
2022-02-25 19:14:27:	22.97	0.00	0.00	0.00
2022-02-25 19:14:45:	22.97	0.00	0.00	0.00
2022-02-25 19:15:04:	22.96	0.00	0.00	0.00
2022-02-25 19:15:22:	22.96	0.00	0.00	0.00
2022-02-25 19:15:40:	22.96	0.00	0.00	0.00
2022-02-25 19:15:58:	22.95	0.00	0.00	0.00
2022-02-25 19:16:16:	22.95	0.00	0.00	0.00
2022-02-25 19:16:35:	22.95	0.00	0.00	0.00
2022-02-25 19:16:53:	22.95	0.00	0.00	0.00
2022-02-25 19:17:11:	22.94	0.00	0.00	0.00
2022-02-25 19:17:29:	22.94	0.00	0.00	0.00
2022-02-25 19:17:48:	22.94	0.00	0.00	0.00
2022-02-25 19:18:06:	22.93	0.00	0.00	0.00
2022-02-25 19:18:24:	22.93	0.00	0.00	0.00
2022-02-25 19:18:43:	22.93	0.00	0.00	0.00
2022-02-25 19:19:01:	22.92	0.00	0.00	0.00
2022-02-25 19:19:19:	22.92	0.00	0.00	0.00
2022-02-25 19:19:37:	22.92	0.00	0.00	0.00
2022-02-25 19:19:56:	22.92	0.00	0.00	0.00
2022-02-25 19:20:14:	22.91	0.00	0.00	0.00
2022-02-25 19:20:32:	22.91	0.00	0.00	0.00
2022-02-25 19:20:50:	22.91	0.00	0.00	0.00
2022-02-25 19:21:08:	22.90	0.00	0.00	0.00
2022-02-25 19:21:27:	22.90	0.00	0.00	0.00
2022-02-25 19:21:45:	22.90	0.00	0.00	0.00
2022-02-25 19:22:03:	22.90	0.00	0.00	0.00
2022-02-25 19:22:21:	22.89	0.00	0.00	0.00
2022-02-25 19:22:39:	22.89	0.00	0.00	0.00
2022-02-25 19:22:58:	22.89	0.00	0.00	0.00
2022-02-25 19:23:16:	22.89	0.00	0.00	0.00
2022-02-25 19:23:34:	22.88	0.00	0.00	0.00
2022-02-25 19:23:52:	22.88	0.00	0.00	0.00
2022-02-25 19:24:10:	22.88	0.00	0.00	0.00
2022-02-25 19:24:28:	22.87	0.00	0.00	0.00
2022-02-25 19:24:47:	22.87	0.00	0.00	0.00
2022-02-25 19:25:05:	22.87	0.00	0.00	0.00
2022-02-25 19:25:23:	22.87	0.00	0.00	0.00
2022-02-25 19:25:41:	22.86	0.00	0.00	0.00
2022-02-25 19:25:59:	22.86	0.00	0.00	0.00
2022-02-25 19:26:17:	22.86	0.00	0.00	0.00
2022-02-25 19:26:36:	22.85	0.00	0.00	0.00
2022-02-25 19:26:54:	22.85	0.00	0.00	0.00
2022-02-25 19:27:12:	22.85	0.00	0.00	0.00
2022-02-25 19:27:30:	22.84	0.00	0.00	0.00
2022-02-25 19:27:48:	22.84	0.00	0.00	0.00
2022-02-25 19:28:07:	22.84	0.00	0.00	0.00
2022-02-25 19:28:25:	22.84	0.00	0.00	0.00
2022-02-25 19:28:44:	22.83	0.00	0.00	0.00
2022-02-25 19:29:02:	22.83	0.00	0.00	0.00
2022-02-25 19:29:20:	22.83	0.00	0.00	0.00
2022-02-25 19:29:38:	22.82	0.00	0.00	0.00
2022-02-25 19:29:57:	22.82	0.00	0.00	0.00
2022-02-25 19:30:15:	22.82	0.00	0.00	0.00
2022-02-25 19:30:33:	22.81	0.00	0.00	0.00
2022-02-25 19:30:51:	22.81	0.00	0.00	0.00
2022-02-25 19:31:09:	22.81	0.00	0.00	0.00
2022-02-25 19:31:27:	22.81	0.00	0.00	0.00
2022-02-25 19:31:46:	22.80	0.00	0.00	0.00
2022-02-25 19:32:04:	22.80	0.00	0.00	0.00
2022-02-25 19:32:22:	22.80	0.00	0.00	0.00
2022-02-25 19:32:41:	22.80	0.00	0.00	0.00
2022-02-25 19:32:59:	22.80	0.00	0.00	0.00
2022-02-25 19:33:17:	22.79	0.00	0.00	0.00
2022-02-25 19:33:35:	22.79	0.00	0.00	0.00
2022-02-25 19:33:53:	22.79	0.00	0.00	0.00
2022-02-25 19:34:12:	22.78	0.00	0.00	0.00
2022-02-25 19:34:30:	22.78	0.00	0.00	0.00
2022-02-25 19:34:48:	22.78	0.00	0.00	0.00
2022-02-25 19:35:06:	22.78	0.00	0.00	0.00
2022-02-25 19:35:25:	22.77	0.00	0.00	0.00
2022-02-25 19:35:43:	22.77	0.00	0.00	0.00
2022-02-25 19:36:01:	22.77	0.00	0.00	0.00
2022-02-25 19:36:19:	22.77	0.00	0.00	0.00
2022-02-25 19:36:37:	22.76	0.00	0.00	0.00
2022-02-25 19:36:56:	22.76	0.00	0.00	0.00
2022-02-25 19:37:14:	22.76	0.00	0.00	0.00
2022-02-25 19:37:32:	22.76	0.00	0.00	0.00
2022-02-25 19:37:50:	22.75	0.00	0.00	0.00
2022-02-25 19:38:08:	22.75	0.00	0.00	0.00
2022-02-25 19:38:26:	22.75	0.00	0.00	0.00
2022-02-25 19:38:45:	22.74	0.00	0.00	0.00
2022-02-25 19:39:03:	22.74	0.00	0.00	0.00
2022-02-25 19:39:21:	22.74	0.00	0.00	0.00
2022-02-25 19:39:39:	22.74	0.00	0.00	0.00
2022-02-25 19:39:58:	22.73	0.00	0.00	0.00
2022-02-25 19:40:17:	22.73	0.00	0.00	0.00
2022-02-25 19:40:35:	22.73	0.00	0.00	0.00
2022-02-25 19:40:53:	22.73	0.00	0.00	0.00
2022-02-25 19:41:11:	22.72	0.00	0.00	0.00
2022-02-25 19:41:29:	22.72	0.00	0.00	0.00
2022-02-25 19:41:48:	22.72	0.00	0.00	0.00
2022-02-25 19:42:06:	22.72	0.00	0.00	0.00
2022-02-25 19:42:24:	22.71	0.00	0.00	0.00
2022-02-25 19:42:42:	22.71	0.00	0.00	0.00
2022-02-25 19:43:00:	22.71	0.00	0.00	0.00
2022-02-25 19:43:19:	22.71	0.00	0.00	0.00
2022-02-25 19:43:37:	22.70	0.00	0.00	0.00
2022-02-25 19:43:55:	22.70	0.00	0.00	0.00
2022-02-25 19:44:13:	22.70	0.00	0.00	0.00
2022-02-25 19:44:32:	22.70	0.00	0.00	0.00
2022-02-25 19:44:50:	22.69	0.00	0.00	0.00
2022-02-25 19:45:08:	22.69	0.00	0.00	0.00
2022-02-25 19:45:26:	22.69	0.00	0.00	0.00
2022-02-25 19:45:44:	22.69	0.00	0.00	0.00
2022-02-25 19:46:03:	22.68	0.00	0.00	0.00
2022-02-25 19:46:21:	22.68	0.00	0.00	0.00
2022-02-25 19:46:39:	22.68	0.00	0.00	0.00
2022-02-25 19:46:57:	22.68	0.00	0.00	0.00
2022-02-25 19:47:16:	22.67	0.00	0.00	0.00
