			pt1000 - external - setpoint - internal
2023-09-11 09:55:41:	20.50	20.00	20.00	18.66
2023-09-11 09:56:02:	20.50	20.00	20.00	18.66
2023-09-11 09:56:23:	20.49	20.00	20.00	18.65
2023-09-11 09:56:43:	20.49	20.00	20.00	18.68
2023-09-11 09:57:04:	20.49	20.00	20.00	18.67
2023-09-11 09:57:25:	20.49	20.00	20.00	18.68
2023-09-11 09:57:45:	20.49	20.00	20.00	18.67
2023-09-11 09:58:06:	20.49	20.00	20.00	18.72
2023-09-11 09:58:26:	20.49	20.00	20.00	18.67
2023-09-11 09:58:47:	20.49	20.00	20.00	18.65
2023-09-11 09:59:08:	20.49	20.00	20.00	18.63
2023-09-11 09:59:28:	20.50	20.00	20.00	18.65
2023-09-11 09:59:49:	20.49	20.00	20.00	18.67
2023-09-11 10:00:09:	20.49	20.00	20.00	18.69
2023-09-11 10:00:30:	20.49	20.00	20.00	18.67
2023-09-11 10:00:50:	20.49	20.00	20.00	18.68
2023-09-11 10:01:11:	20.49	20.00	20.00	18.67
2023-09-11 10:01:32:	20.49	20.00	20.00	18.69
2023-09-11 10:01:52:	20.49	20.00	20.00	18.68
2023-09-11 10:02:13:	20.49	20.00	20.00	18.69
2023-09-11 10:02:33:	20.49	20.00	20.00	18.65
2023-09-11 10:02:54:	20.49	20.01	20.00	18.71
2023-09-11 10:03:15:	20.50	20.01	20.00	18.68
2023-09-11 10:03:36:	20.50	20.01	20.00	18.64
2023-09-11 10:03:56:	20.49	20.00	20.00	18.65
2023-09-11 10:04:17:	20.49	20.00	20.00	18.65
2023-09-11 10:04:38:	20.49	20.00	20.00	18.62
2023-09-11 10:04:58:	20.49	20.00	20.00	18.64
2023-09-11 10:05:19:	20.50	20.00	20.00	18.66
2023-09-11 10:05:39:	20.49	20.00	20.00	18.63
2023-09-11 10:06:00:	20.49	19.99	20.00	18.63
2023-09-11 10:06:20:	20.49	20.00	20.00	18.67
2023-09-11 10:06:41:	20.48	19.99	20.00	18.66
2023-09-11 10:07:01:	20.48	19.99	20.00	18.65
2023-09-11 10:07:23:	20.48	19.99	20.00	18.67
2023-09-11 10:07:43:	20.48	20.00	20.00	18.69
2023-09-11 10:08:04:	20.48	20.00	20.00	18.67
2023-09-11 10:08:24:	20.48	20.00	20.00	18.66
2023-09-11 10:08:45:	20.48	19.99	20.00	18.68
2023-09-11 10:09:06:	20.49	20.00	20.00	18.68
2023-09-11 10:09:27:	20.48	20.00	20.00	18.69
2023-09-11 10:09:47:	20.49	20.00	20.00	18.69
2023-09-11 10:10:08:	20.49	20.00	20.00	18.67
2023-09-11 10:10:28:	20.49	20.00	20.00	18.68
2023-09-11 10:10:49:	20.50	20.01	20.00	18.70
2023-09-11 10:11:10:	20.50	20.01	20.00	18.68
2023-09-11 10:11:30:	20.51	20.01	20.00	18.64
2023-09-11 10:11:51:	20.51	20.01	20.00	18.64
2023-09-11 10:12:12:	20.50	20.01	20.00	18.63
2023-09-11 10:12:32:	20.50	20.01	20.00	18.61
2023-09-11 10:12:53:	20.50	20.00	20.00	18.62
2023-09-11 10:13:14:	20.50	20.00	20.00	18.64
2023-09-11 10:13:34:	20.50	20.00	20.00	18.63
2023-09-11 10:13:55:	20.50	20.01	20.00	18.64
2023-09-11 10:14:15:	20.50	20.00	20.00	18.67
2023-09-11 10:14:36:	20.49	20.00	20.00	18.66
2023-09-11 10:14:57:	20.50	19.99	20.00	18.65
2023-09-11 10:15:18:	20.50	20.00	20.00	18.69
2023-09-11 10:15:39:	20.50	20.00	20.00	18.65
2023-09-11 10:16:01:	20.50	19.99	20.00	18.65
2023-09-11 10:16:22:	20.49	19.99	20.00	18.66
2023-09-11 10:16:43:	20.50	20.00	20.00	18.68
2023-09-11 10:17:04:	20.50	20.00	20.00	18.67
2023-09-11 10:17:25:	20.50	20.00	20.00	18.71
2023-09-11 10:17:46:	20.50	20.00	20.00	18.68
2023-09-11 10:18:07:	20.50	20.01	20.00	18.66
2023-09-11 10:18:28:	20.50	20.00	20.00	18.67
2023-09-11 10:18:50:	20.51	20.00	20.00	18.66
2023-09-11 10:19:11:	20.51	20.01	20.00	18.66
2023-09-11 10:19:32:	20.51	20.00	20.00	18.64
2023-09-11 10:19:53:	20.51	20.00	20.00	18.66
2023-09-11 10:20:14:	20.50	20.01	20.00	18.64
2023-09-11 10:20:34:	20.51	20.01	20.00	18.67
2023-09-11 10:20:55:	20.50	20.00	20.00	18.64
2023-09-11 10:21:16:	20.50	20.01	20.00	18.67
2023-09-11 10:21:37:	20.50	20.00	20.00	18.65
2023-09-11 10:21:59:	20.50	20.01	20.00	18.63
2023-09-11 10:22:19:	20.50	20.01	20.00	18.65
2023-09-11 10:22:41:	20.50	20.00	20.00	18.64
2023-09-11 10:23:02:	20.50	20.00	20.00	18.60
2023-09-11 10:23:23:	20.50	20.00	20.00	18.64
2023-09-11 10:23:44:	20.49	20.00	20.00	18.64
2023-09-11 10:24:05:	20.49	20.01	20.00	18.64
2023-09-11 10:24:27:	20.49	20.00	20.00	18.65
2023-09-11 10:24:48:	20.49	20.00	20.00	18.65
2023-09-11 10:25:09:	20.49	20.00	20.00	18.65
2023-09-11 10:25:30:	20.49	20.00	20.00	18.67
2023-09-11 10:25:52:	20.49	20.00	20.00	18.69
2023-09-11 10:26:13:	20.49	20.00	20.00	18.67
2023-09-11 10:26:34:	20.49	20.00	20.00	18.67
2023-09-11 10:26:55:	20.50	20.00	20.00	18.68
2023-09-11 10:27:16:	20.49	20.00	20.00	18.68
2023-09-11 10:27:37:	20.50	20.00	20.00	18.65
2023-09-11 10:27:59:	20.50	20.00	20.00	18.65
2023-09-11 10:28:20:	20.50	20.00	20.00	18.66
2023-09-11 10:28:41:	20.50	20.00	20.00	18.63
2023-09-11 10:29:02:	20.50	20.01	20.00	18.68
2023-09-11 10:29:23:	20.50	20.00	20.00	18.66
2023-09-11 10:29:43:	20.50	20.00	20.00	18.67
2023-09-11 10:30:04:	20.50	20.00	20.00	18.63
2023-09-11 10:30:24:	20.50	20.01	20.00	18.67
2023-09-11 10:30:45:	20.50	20.01	20.00	18.68
2023-09-11 10:31:06:	20.50	20.00	20.00	18.64
2023-09-11 10:31:27:	20.50	20.00	20.00	18.64
2023-09-11 10:31:47:	20.50	20.00	20.00	18.66
2023-09-11 10:32:08:	20.50	20.00	20.00	18.67
2023-09-11 10:32:28:	20.50	20.00	20.00	18.66
2023-09-11 10:32:49:	20.50	20.00	20.00	18.65
2023-09-11 10:33:09:	20.50	20.00	20.00	18.67
2023-09-11 10:33:30:	20.50	20.01	20.00	18.66
2023-09-11 10:33:51:	20.50	20.00	20.00	18.70
2023-09-11 10:34:11:	20.50	20.00	20.00	18.68
2023-09-11 10:34:32:	20.51	20.00	20.00	18.68
2023-09-11 10:34:52:	20.51	20.01	20.00	18.63
2023-09-11 10:35:13:	20.51	20.01	20.00	18.63
2023-09-11 10:35:34:	20.51	20.01	20.00	18.65
2023-09-11 10:35:55:	20.51	20.00	20.00	18.66
2023-09-11 10:36:15:	20.51	20.01	20.00	18.65
2023-09-11 10:36:36:	20.51	20.00	20.00	18.66
2023-09-11 10:36:57:	20.51	20.00	20.00	18.66
2023-09-11 10:37:17:	20.51	19.99	20.00	18.64
2023-09-11 10:37:38:	20.51	20.00	20.00	18.66
2023-09-11 10:37:58:	20.51	20.00	20.00	18.68
2023-09-11 10:38:19:	20.51	20.01	20.00	18.68
2023-09-11 10:38:40:	20.51	20.00	20.00	18.65
2023-09-11 10:39:00:	20.52	20.00	20.00	18.65
2023-09-11 10:39:21:	20.51	20.01	20.00	18.65
2023-09-11 10:39:42:	20.52	20.01	20.00	18.66
2023-09-11 10:40:02:	20.52	20.01	20.00	18.64
2023-09-11 10:40:23:	20.52	20.01	20.00	18.64
2023-09-11 10:40:44:	20.52	20.01	20.00	18.62
2023-09-11 10:41:04:	20.52	20.00	20.00	18.62
2023-09-11 10:41:25:	20.51	20.00	20.00	18.65
2023-09-11 10:41:46:	20.51	20.00	20.00	18.66
2023-09-11 10:42:06:	20.51	20.00	20.00	18.65
2023-09-11 10:42:27:	20.51	20.00	20.00	18.65
2023-09-11 10:42:48:	20.51	20.00	20.00	18.66
2023-09-11 10:43:09:	20.51	20.00	20.00	18.63
2023-09-11 10:43:29:	20.51	20.00	20.00	18.65
2023-09-11 10:43:51:	20.51	20.00	20.00	18.67
2023-09-11 10:44:11:	20.52	20.00	20.00	18.64
2023-09-11 10:44:32:	20.51	20.00	20.00	18.65
2023-09-11 10:44:53:	20.51	20.00	20.00	18.65
2023-09-11 10:45:15:	20.52	20.00	20.00	18.66
2023-09-11 10:45:36:	20.52	20.00	20.00	18.67
2023-09-11 10:45:57:	20.51	20.00	20.00	18.65
2023-09-11 10:46:18:	20.51	20.00	20.00	18.64
2023-09-11 10:46:39:	20.51	20.00	20.00	18.64
2023-09-11 10:47:00:	20.51	20.00	20.00	18.64
2023-09-11 10:47:20:	20.51	20.00	20.00	18.67
2023-09-11 10:47:41:	20.51	20.00	20.00	18.64
2023-09-11 10:48:02:	20.51	20.00	20.00	18.64
2023-09-11 10:48:23:	20.52	20.00	20.00	18.65
2023-09-11 10:48:44:	20.51	20.00	20.00	18.69
2023-09-11 10:49:05:	20.51	20.01	20.00	18.68
2023-09-11 10:49:26:	20.52	20.01	20.00	18.64
2023-09-11 10:49:47:	20.50	20.01	20.00	18.61
2023-09-11 10:50:08:	20.50	20.00	20.00	18.61
2023-09-11 10:50:29:	20.51	20.01	20.00	18.65
2023-09-11 10:50:51:	20.51	20.00	20.00	18.64
2023-09-11 10:51:12:	20.50	20.00	20.00	18.63
2023-09-11 10:51:33:	20.50	20.00	20.00	18.62
2023-09-11 10:51:53:	20.50	20.00	20.00	18.65
2023-09-11 10:52:14:	20.50	20.01	20.00	18.65
2023-09-11 10:52:35:	20.50	20.00	20.00	18.64
2023-09-11 10:52:57:	20.51	20.00	20.00	18.64
2023-09-11 10:53:17:	20.50	19.99	20.00	18.66
2023-09-11 10:53:38:	20.50	20.00	20.00	18.67
2023-09-11 10:53:59:	20.50	20.00	20.00	18.65
2023-09-11 10:54:20:	20.50	20.00	20.00	18.67
2023-09-11 10:54:42:	20.50	20.00	20.00	18.66
2023-09-11 10:55:03:	20.50	20.00	20.00	18.62
2023-09-11 10:55:24:	20.50	20.01	20.00	18.64
2023-09-11 10:55:45:	20.50	20.00	20.00	18.67
2023-09-11 10:56:07:	20.50	20.00	20.00	18.63
2023-09-11 10:56:28:	20.50	20.00	20.00	18.65
2023-09-11 10:56:49:	20.50	20.01	20.00	18.65
2023-09-11 10:57:10:	20.51	20.00	20.00	18.65
2023-09-11 10:57:32:	20.50	20.00	20.00	18.64
2023-09-11 10:57:53:	20.51	20.00	20.00	18.64
2023-09-11 10:58:14:	20.50	20.00	20.00	18.66
2023-09-11 10:58:35:	20.50	20.00	20.00	18.66
2023-09-11 10:58:57:	20.50	20.00	20.00	18.64
2023-09-11 10:59:18:	20.50	19.99	20.00	18.64
2023-09-11 10:59:39:	20.49	19.99	20.00	18.68
2023-09-11 11:00:00:	20.49	19.99	20.00	18.63
2023-09-11 11:00:21:	20.49	19.99	20.00	18.65
2023-09-11 11:00:42:	20.49	19.99	20.00	18.67
2023-09-11 11:01:03:	20.50	20.00	20.00	18.66
2023-09-11 11:01:25:	20.50	20.00	20.00	18.70
2023-09-11 11:01:45:	20.49	20.00	20.00	18.66
2023-09-11 11:02:07:	20.51	20.00	20.00	18.70
2023-09-11 11:02:28:	20.50	20.00	20.00	18.67
2023-09-11 11:02:49:	20.50	20.00	20.00	18.63
2023-09-11 11:03:11:	20.50	20.00	20.00	18.61
2023-09-11 11:03:31:	20.50	19.99	20.00	18.66
2023-09-11 11:03:52:	20.50	20.00	20.00	18.66
2023-09-11 11:04:13:	20.50	20.00	20.00	18.66
2023-09-11 11:04:34:	20.50	20.00	20.00	18.64
2023-09-11 11:04:54:	20.50	20.00	20.00	18.68
2023-09-11 11:05:15:	20.50	20.00	20.00	18.65
2023-09-11 11:05:35:	20.50	20.00	20.00	18.62
2023-09-11 11:05:56:	20.50	20.00	20.00	18.65
2023-09-11 11:06:17:	20.51	20.00	20.00	18.65
2023-09-11 11:06:37:	20.51	20.00	20.00	18.63
2023-09-11 11:06:58:	20.50	20.00	20.00	18.65
2023-09-11 11:07:19:	20.50	20.00	20.00	18.64
2023-09-11 11:07:39:	20.51	20.01	20.00	18.66
2023-09-11 11:08:00:	20.50	20.01	20.00	18.65
2023-09-11 11:08:20:	20.50	20.00	20.00	18.65
2023-09-11 11:08:41:	20.51	20.00	20.00	18.65
2023-09-11 11:09:02:	20.50	20.00	20.00	18.68
2023-09-11 11:09:22:	20.50	20.00	20.00	18.67
2023-09-11 11:09:43:	20.50	20.00	20.00	18.66
2023-09-11 11:10:03:	20.51	20.00	20.00	18.68
2023-09-11 11:10:24:	20.51	20.00	20.00	18.67
2023-09-11 11:10:44:	20.51	20.01	20.00	18.63
2023-09-11 11:11:05:	20.51	20.00	20.00	18.64
2023-09-11 11:11:26:	20.51	20.00	20.00	18.66
2023-09-11 11:11:46:	20.52	20.01	20.00	18.63
2023-09-11 11:12:07:	20.52	20.00	20.00	18.63
2023-09-11 11:12:28:	20.52	20.01	20.00	18.67
2023-09-11 11:12:48:	20.51	20.01	20.00	18.64
2023-09-11 11:13:09:	20.51	20.01	20.00	18.64
2023-09-11 11:13:29:	20.51	20.01	20.00	18.63
2023-09-11 11:13:50:	20.51	20.01	20.00	18.63
2023-09-11 11:14:11:	20.51	20.00	20.00	18.62
2023-09-11 11:14:32:	20.51	20.01	20.00	18.61
2023-09-11 11:14:52:	20.51	20.00	20.00	18.62
2023-09-11 11:15:13:	20.51	20.00	20.00	18.62
2023-09-11 11:15:34:	20.51	20.00	20.00	18.62
2023-09-11 11:15:54:	20.50	20.00	20.00	18.63
2023-09-11 11:16:15:	20.50	20.00	20.00	18.62
2023-09-11 11:16:35:	20.50	20.00	20.00	18.66
2023-09-11 11:16:56:	20.50	20.00	20.00	18.66
2023-09-11 11:17:16:	20.50	20.00	20.00	18.65
2023-09-11 11:17:37:	20.51	20.00	20.00	18.68
2023-09-11 11:17:57:	20.51	20.00	20.00	18.64
2023-09-11 11:18:18:	20.51	20.00	20.00	18.63
2023-09-11 11:18:39:	20.51	20.00	20.00	18.61
2023-09-11 11:18:59:	20.50	20.01	20.00	18.64
2023-09-11 11:19:20:	20.52	20.01	20.00	18.61
2023-09-11 11:19:40:	20.51	20.01	20.00	18.62
2023-09-11 11:20:01:	20.51	20.00	20.00	18.64
2023-09-11 11:20:22:	20.51	20.00	20.00	18.60
2023-09-11 11:20:42:	20.50	20.01	20.00	18.63
2023-09-11 11:21:03:	20.51	20.01	20.00	18.64
2023-09-11 11:21:23:	20.51	20.01	20.00	18.62
2023-09-11 11:21:44:	20.51	20.00	20.00	18.62
2023-09-11 11:22:05:	20.51	20.00	20.00	18.60
2023-09-11 11:22:25:	20.50	20.00	20.00	18.64
2023-09-11 11:22:46:	20.51	20.00	20.00	18.64
2023-09-11 11:23:07:	20.50	20.00	20.00	18.63
2023-09-11 11:23:28:	20.51	20.00	20.00	18.63
2023-09-11 11:23:48:	20.50	20.00	20.00	18.65
2023-09-11 11:24:09:	20.50	20.00	20.00	18.63
2023-09-11 11:24:30:	20.51	20.00	20.00	18.62
2023-09-11 11:24:51:	20.51	20.00	20.00	18.64
2023-09-11 11:25:12:	20.51	20.02	20.00	18.64
2023-09-11 11:25:32:	20.51	20.01	20.00	18.61
2023-09-11 11:25:53:	20.50	20.01	20.00	18.59
2023-09-11 11:26:14:	20.51	20.01	20.00	18.60
2023-09-11 11:26:35:	20.51	20.00	20.00	18.62
2023-09-11 11:26:56:	20.50	20.00	20.00	18.64
2023-09-11 11:27:17:	20.50	20.00	20.00	18.61
2023-09-11 11:27:38:	20.50	20.01	20.00	18.60
2023-09-11 11:28:00:	20.50	20.00	20.00	18.63
2023-09-11 11:28:21:	20.50	20.00	20.00	18.60
2023-09-11 11:28:42:	20.50	20.00	20.00	18.63
2023-09-11 11:29:02:	20.50	19.99	20.00	18.64
2023-09-11 11:29:24:	20.50	20.00	20.00	18.62
2023-09-11 11:29:45:	20.50	20.00	20.00	18.63
2023-09-11 11:30:06:	20.50	20.00	20.00	18.63
2023-09-11 11:30:27:	20.50	20.00	20.00	18.62
2023-09-11 11:30:48:	20.50	20.00	20.00	18.61
2023-09-11 11:31:09:	20.51	20.00	20.00	18.63
2023-09-11 11:31:30:	20.51	20.00	20.00	18.66
2023-09-11 11:31:51:	20.50	20.00	20.00	18.63
2023-09-11 11:32:12:	20.51	20.00	20.00	18.64
2023-09-11 11:32:33:	20.51	20.00	20.00	18.64
2023-09-11 11:32:54:	20.50	20.00	20.00	18.64
2023-09-11 11:33:15:	20.51	20.00	20.00	18.66
2023-09-11 11:33:36:	20.51	20.00	20.00	18.62
2023-09-11 11:33:57:	20.51	20.00	20.00	18.63
2023-09-11 11:34:18:	20.51	20.00	20.00	18.62
2023-09-11 11:34:39:	20.50	20.00	20.00	18.62
2023-09-11 11:35:00:	20.51	20.00	20.00	18.62
2023-09-11 11:35:21:	20.50	20.00	20.00	18.64
2023-09-11 11:35:43:	20.51	20.00	20.00	18.62
2023-09-11 11:36:04:	20.51	20.00	20.00	18.61
2023-09-11 11:36:25:	20.50	20.00	20.00	18.65
2023-09-11 11:36:46:	20.50	20.00	20.00	18.67
2023-09-11 11:37:08:	20.50	20.00	20.00	18.66
2023-09-11 11:37:29:	20.50	20.00	20.00	18.63
2023-09-11 11:37:50:	20.51	20.00	20.00	18.61
2023-09-11 11:38:11:	20.50	20.01	20.00	18.62
2023-09-11 11:38:32:	20.51	20.01	20.00	18.65
2023-09-11 11:38:53:	20.50	20.00	20.00	18.63
2023-09-11 11:39:14:	20.51	20.00	20.00	18.62
2023-09-11 11:39:35:	20.50	20.00	20.00	18.62
2023-09-11 11:39:56:	20.50	20.00	20.00	18.60
2023-09-11 11:40:18:	20.49	20.00	20.00	18.64
2023-09-11 11:40:39:	20.50	19.99	20.00	18.60
2023-09-11 11:41:00:	20.50	20.00	20.00	18.62
2023-09-11 11:41:21:	20.49	19.99	20.00	18.63
2023-09-11 11:41:42:	20.49	19.99	20.00	18.65
2023-09-11 11:42:04:	20.50	20.00	20.00	18.66
2023-09-11 11:42:24:	20.50	19.99	20.00	18.65
2023-09-11 11:42:45:	20.50	19.99	20.00	18.66
2023-09-11 11:43:06:	20.49	20.00	20.00	18.67
2023-09-11 11:43:26:	20.50	20.00	20.00	18.64
2023-09-11 11:43:47:	20.49	20.00	20.00	18.63
2023-09-11 11:44:07:	20.50	20.00	20.00	18.65
2023-09-11 11:44:28:	20.50	20.00	20.00	18.66
2023-09-11 11:44:49:	20.51	20.01	20.00	18.64
2023-09-11 11:45:10:	20.50	20.01	20.00	18.64
2023-09-11 11:45:30:	20.51	20.01	20.00	18.62
2023-09-11 11:45:51:	20.51	20.02	20.00	18.62
2023-09-11 11:46:12:	20.51	20.02	20.00	18.61
2023-09-11 11:46:32:	20.50	20.01	20.00	18.61
2023-09-11 11:46:53:	20.51	20.01	20.00	18.58
2023-09-11 11:47:13:	20.50	20.00	20.00	18.56
2023-09-11 11:47:34:	20.51	20.00	20.00	18.58
2023-09-11 11:47:54:	20.50	20.00	20.00	18.65
2023-09-11 11:48:15:	20.50	20.00	20.00	18.60
2023-09-11 11:48:36:	20.49	19.99	20.00	18.58
2023-09-11 11:48:56:	20.49	19.99	20.00	18.60
2023-09-11 11:49:17:	20.50	19.99	20.00	18.64
2023-09-11 11:49:37:	20.49	19.99	20.00	18.61
2023-09-11 11:49:59:	20.49	19.99	20.00	18.62
2023-09-11 11:50:19:	20.49	19.99	20.00	18.64
2023-09-11 11:50:40:	20.50	19.99	20.00	18.64
2023-09-11 11:51:01:	20.50	20.00	20.00	18.65
2023-09-11 11:51:21:	20.51	20.01	20.00	18.68
2023-09-11 11:51:42:	20.50	20.01	20.00	18.68
2023-09-11 11:52:03:	20.50	20.01	20.00	18.63
2023-09-11 11:52:24:	20.51	20.00	20.00	18.63
2023-09-11 11:52:44:	20.51	20.02	20.00	18.61
2023-09-11 11:53:05:	20.51	20.02	20.00	18.62
2023-09-11 11:53:26:	20.52	20.02	20.00	18.60
2023-09-11 11:53:47:	20.51	20.01	20.00	18.58
2023-09-11 11:54:07:	20.51	20.02	20.00	18.58
2023-09-11 11:54:28:	20.52	20.01	20.00	18.61
2023-09-11 11:54:49:	20.51	20.00	20.00	18.59
2023-09-11 11:55:10:	20.51	20.00	20.00	18.59
2023-09-11 11:55:30:	20.51	20.01	20.00	18.63
2023-09-11 11:55:51:	20.50	20.00	20.00	18.64
2023-09-11 11:56:12:	20.50	20.00	20.00	18.63
2023-09-11 11:56:32:	20.51	20.01	20.00	18.63
2023-09-11 11:56:53:	20.50	20.01	20.00	18.62
2023-09-11 11:57:13:	20.50	20.00	20.00	18.59
2023-09-11 11:57:34:	20.50	20.01	20.00	18.59
2023-09-11 11:57:54:	20.51	20.01	20.00	18.62
2023-09-11 11:58:15:	20.51	20.01	20.00	18.60
2023-09-11 11:58:36:	20.51	20.02	20.00	18.59
2023-09-11 11:58:56:	20.51	20.02	20.00	18.59
2023-09-11 11:59:17:	20.51	20.02	20.00	18.59
2023-09-11 11:59:37:	20.50	20.01	20.00	18.57
2023-09-11 11:59:58:	20.51	20.01	20.00	18.57
2023-09-11 12:00:18:	20.51	20.00	20.00	18.59
2023-09-11 12:00:39:	20.50	20.00	20.00	18.59
2023-09-11 12:01:00:	20.49	19.99	20.00	18.62
2023-09-11 12:01:20:	20.50	19.99	20.00	18.61
2023-09-11 12:01:41:	20.50	20.00	20.00	18.63
2023-09-11 12:02:02:	20.50	19.99	20.00	18.64
2023-09-11 12:02:22:	20.49	20.00	20.00	18.63
2023-09-11 12:02:43:	20.50	20.00	20.00	18.63
2023-09-11 12:03:03:	20.50	20.01	20.00	18.63
2023-09-11 12:03:24:	20.50	20.01	20.00	18.62
2023-09-11 12:03:45:	20.51	20.01	20.00	18.59
2023-09-11 12:04:06:	20.51	20.01	20.00	18.57
2023-09-11 12:04:26:	20.51	20.01	20.00	18.59
2023-09-11 12:04:47:	20.51	20.01	20.00	18.61
2023-09-11 12:05:07:	20.50	20.01	20.00	18.61
2023-09-11 12:05:28:	20.50	20.01	20.00	18.60
