			pt1000 - external - setpoint - internal
2022-03-04 18:13:10:	23.74	0.00	0.00	0.00
2022-03-04 18:13:29:	23.73	0.00	0.00	0.00
2022-03-04 18:13:47:	23.73	0.00	0.00	0.00

 END: Keyboard Interrupt (or some other exception)

