			pt1000 - external - setpoint - internal
2022-03-04 18:14:07:	23.74	0.00	0.00	0.00
2022-03-04 18:14:26:	23.75	0.00	0.00	0.00
2022-03-04 18:14:44:	23.76	0.00	0.00	0.00
2022-03-04 18:15:02:	23.82	0.00	0.00	0.00
2022-03-04 18:15:20:	23.82	0.00	0.00	0.00
2022-03-04 18:15:38:	23.83	0.00	0.00	0.00

 END: Keyboard Interrupt (or some other exception)

