			pt1000 - external - setpoint - internal
2022-03-04 18:49:30:	25.13	0.00	0.00	0.00
2022-03-04 18:49:48:	25.13	0.00	0.00	0.00
2022-03-04 18:50:06:	25.12	0.00	0.00	0.00
2022-03-04 18:50:24:	25.13	0.00	0.00	0.00
2022-03-04 18:50:42:	25.12	0.00	0.00	0.00
2022-03-04 18:50:59:	25.13	0.00	0.00	0.00
2022-03-04 18:51:17:	25.13	0.00	0.00	0.00
2022-03-04 18:51:35:	25.12	0.00	0.00	0.00
2022-03-04 18:51:53:	25.12	0.00	0.00	0.00
2022-03-04 18:52:11:	25.13	0.00	0.00	0.00
2022-03-04 18:52:30:	25.12	0.00	0.00	0.00
2022-03-04 18:52:48:	25.12	0.00	0.00	0.00
2022-03-04 18:53:06:	25.12	0.00	0.00	0.00
2022-03-04 18:53:25:	25.13	0.00	0.00	0.00
2022-03-04 18:53:43:	25.12	0.00	0.00	0.00
2022-03-04 18:54:00:	25.12	0.00	0.00	0.00
2022-03-04 18:54:19:	25.12	0.00	0.00	0.00
2022-03-04 18:54:36:	25.13	0.00	0.00	0.00
2022-03-04 18:54:54:	25.14	0.00	0.00	0.00
2022-03-04 18:55:12:	25.14	0.00	0.00	0.00
2022-03-04 18:55:31:	25.14	0.00	0.00	0.00
2022-03-04 18:55:49:	25.14	0.00	0.00	0.00
2022-03-04 18:56:07:	25.15	0.00	0.00	0.00
2022-03-04 18:56:26:	25.16	0.00	0.00	0.00
2022-03-04 18:56:44:	25.15	0.00	0.00	0.00
2022-03-04 18:57:03:	25.14	0.00	0.00	0.00
2022-03-04 18:57:21:	25.15	0.00	0.00	0.00
2022-03-04 18:57:40:	25.15	0.00	0.00	0.00
2022-03-04 18:57:58:	25.14	0.00	0.00	0.00
2022-03-04 18:58:16:	25.14	0.00	0.00	0.00
2022-03-04 18:58:34:	25.13	0.00	0.00	0.00
2022-03-04 18:58:52:	25.15	0.00	0.00	0.00
2022-03-04 18:59:10:	25.15	0.00	0.00	0.00
2022-03-04 18:59:28:	25.14	0.00	0.00	0.00
2022-03-04 18:59:45:	25.15	0.00	0.00	0.00
2022-03-04 19:00:03:	25.15	0.00	0.00	0.00
2022-03-04 19:00:21:	25.15	0.00	0.00	0.00
2022-03-04 19:00:39:	25.15	0.00	0.00	0.00
2022-03-04 19:00:57:	25.16	0.00	0.00	0.00
2022-03-04 19:01:15:	25.15	0.00	0.00	0.00
2022-03-04 19:01:33:	25.15	0.00	0.00	0.00
2022-03-04 19:01:51:	25.15	0.00	0.00	0.00
2022-03-04 19:02:09:	25.14	0.00	0.00	0.00
2022-03-04 19:02:27:	25.13	0.00	0.00	0.00
2022-03-04 19:02:45:	25.14	0.00	0.00	0.00
2022-03-04 19:03:03:	25.13	0.00	0.00	0.00
2022-03-04 19:03:21:	25.13	0.00	0.00	0.00
2022-03-04 19:03:39:	25.13	0.00	0.00	0.00
2022-03-04 19:03:57:	25.13	0.00	0.00	0.00
2022-03-04 19:04:15:	25.13	0.00	0.00	0.00
2022-03-04 19:04:33:	25.13	0.00	0.00	0.00
2022-03-04 19:04:51:	25.13	0.00	0.00	0.00
2022-03-04 19:05:09:	25.13	0.00	0.00	0.00
2022-03-04 19:05:27:	25.13	0.00	0.00	0.00
2022-03-04 19:05:45:	25.13	0.00	0.00	0.00
2022-03-04 19:06:02:	25.13	0.00	0.00	0.00
2022-03-04 19:06:20:	25.12	0.00	0.00	0.00
2022-03-04 19:06:38:	25.12	0.00	0.00	0.00
2022-03-04 19:06:56:	25.12	0.00	0.00	0.00
2022-03-04 19:07:14:	25.13	0.00	0.00	0.00
2022-03-04 19:07:32:	25.12	0.00	0.00	0.00
2022-03-04 19:07:50:	25.11	0.00	0.00	0.00
2022-03-04 19:08:08:	25.11	0.00	0.00	0.00
2022-03-04 19:08:26:	25.10	0.00	0.00	0.00
2022-03-04 19:08:44:	25.11	0.00	0.00	0.00
2022-03-04 19:09:02:	25.11	0.00	0.00	0.00
2022-03-04 19:09:20:	25.11	0.00	0.00	0.00
2022-03-04 19:09:38:	25.11	0.00	0.00	0.00
2022-03-04 19:09:56:	25.12	0.00	0.00	0.00
2022-03-04 19:10:14:	25.12	0.00	0.00	0.00
2022-03-04 19:10:32:	25.12	0.00	0.00	0.00
2022-03-04 19:10:50:	25.12	0.00	0.00	0.00
2022-03-04 19:11:08:	25.13	0.00	0.00	0.00
2022-03-04 19:11:26:	25.12	0.00	0.00	0.00
2022-03-04 19:11:44:	25.13	0.00	0.00	0.00
2022-03-04 19:12:02:	25.13	0.00	0.00	0.00
2022-03-04 19:12:20:	25.12	0.00	0.00	0.00
2022-03-04 19:12:38:	25.12	0.00	0.00	0.00
2022-03-04 19:12:56:	25.13	0.00	0.00	0.00
2022-03-04 19:13:14:	25.13	0.00	0.00	0.00
2022-03-04 19:13:32:	25.13	0.00	0.00	0.00
2022-03-04 19:13:49:	25.12	0.00	0.00	0.00
2022-03-04 19:14:07:	25.13	0.00	0.00	0.00
2022-03-04 19:14:25:	25.12	0.00	0.00	0.00
2022-03-04 19:14:43:	25.12	0.00	0.00	0.00
2022-03-04 19:15:01:	25.11	0.00	0.00	0.00
2022-03-04 19:15:19:	25.11	0.00	0.00	0.00
2022-03-04 19:15:37:	25.11	0.00	0.00	0.00
2022-03-04 19:15:55:	25.11	0.00	0.00	0.00
2022-03-04 19:16:13:	25.12	0.00	0.00	0.00
2022-03-04 19:16:31:	25.11	0.00	0.00	0.00
2022-03-04 19:16:49:	25.11	0.00	0.00	0.00
2022-03-04 19:17:07:	25.11	0.00	0.00	0.00
2022-03-04 19:17:25:	25.11	0.00	0.00	0.00
2022-03-04 19:17:43:	25.11	0.00	0.00	0.00
2022-03-04 19:18:01:	25.10	0.00	0.00	0.00
2022-03-04 19:18:19:	25.10	0.00	0.00	0.00
2022-03-04 19:18:37:	25.10	0.00	0.00	0.00
2022-03-04 19:18:55:	25.10	0.00	0.00	0.00
2022-03-04 19:19:13:	25.11	0.00	0.00	0.00
2022-03-04 19:19:31:	25.11	0.00	0.00	0.00
2022-03-04 19:19:49:	25.11	0.00	0.00	0.00
2022-03-04 19:20:07:	25.11	0.00	0.00	0.00
2022-03-04 19:20:25:	25.11	0.00	0.00	0.00
2022-03-04 19:20:43:	25.11	0.00	0.00	0.00
2022-03-04 19:21:01:	25.10	0.00	0.00	0.00
2022-03-04 19:21:19:	25.10	0.00	0.00	0.00
2022-03-04 19:21:37:	25.10	0.00	0.00	0.00
2022-03-04 19:21:55:	25.11	0.00	0.00	0.00
2022-03-04 19:22:13:	25.10	0.00	0.00	0.00
2022-03-04 19:22:31:	25.10	0.00	0.00	0.00
2022-03-04 19:22:49:	25.09	0.00	0.00	0.00
2022-03-04 19:23:07:	25.09	0.00	0.00	0.00
2022-03-04 19:23:25:	25.08	0.00	0.00	0.00
2022-03-04 19:23:43:	25.07	0.00	0.00	0.00
2022-03-04 19:24:01:	25.07	0.00	0.00	0.00
2022-03-04 19:24:19:	25.07	0.00	0.00	0.00
2022-03-04 19:24:37:	25.07	0.00	0.00	0.00
2022-03-04 19:24:55:	25.06	0.00	0.00	0.00
2022-03-04 19:25:13:	25.06	0.00	0.00	0.00
2022-03-04 19:25:31:	25.06	0.00	0.00	0.00
2022-03-04 19:25:49:	25.06	0.00	0.00	0.00
2022-03-04 19:26:07:	25.06	0.00	0.00	0.00
2022-03-04 19:26:25:	25.06	0.00	0.00	0.00
2022-03-04 19:26:43:	25.05	0.00	0.00	0.00
2022-03-04 19:27:01:	25.05	0.00	0.00	0.00
2022-03-04 19:27:19:	25.04	0.00	0.00	0.00
2022-03-04 19:27:37:	25.04	0.00	0.00	0.00
2022-03-04 19:27:55:	25.04	0.00	0.00	0.00
2022-03-04 19:28:13:	25.04	0.00	0.00	0.00
2022-03-04 19:28:30:	25.05	0.00	0.00	0.00
2022-03-04 19:28:49:	25.05	0.00	0.00	0.00
2022-03-04 19:29:07:	25.05	0.00	0.00	0.00
2022-03-04 19:29:25:	25.04	0.00	0.00	0.00
2022-03-04 19:29:43:	25.04	0.00	0.00	0.00
2022-03-04 19:30:01:	25.04	0.00	0.00	0.00
2022-03-04 19:30:19:	25.04	0.00	0.00	0.00
2022-03-04 19:30:36:	25.03	0.00	0.00	0.00
2022-03-04 19:30:54:	25.04	0.00	0.00	0.00
2022-03-04 19:31:12:	25.03	0.00	0.00	0.00
2022-03-04 19:31:30:	25.03	0.00	0.00	0.00
2022-03-04 19:31:48:	25.03	0.00	0.00	0.00
2022-03-04 19:32:06:	25.03	0.00	0.00	0.00
2022-03-04 19:32:24:	25.03	0.00	0.00	0.00
2022-03-04 19:32:42:	25.02	0.00	0.00	0.00
2022-03-04 19:33:00:	25.01	0.00	0.00	0.00
2022-03-04 19:33:18:	25.02	0.00	0.00	0.00
2022-03-04 19:33:36:	25.01	0.00	0.00	0.00
2022-03-04 19:33:54:	25.02	0.00	0.00	0.00
2022-03-04 19:34:12:	25.03	0.00	0.00	0.00
2022-03-04 19:34:30:	25.02	0.00	0.00	0.00
2022-03-04 19:34:48:	25.02	0.00	0.00	0.00
2022-03-04 19:35:06:	25.02	0.00	0.00	0.00
2022-03-04 19:35:24:	25.02	0.00	0.00	0.00
2022-03-04 19:35:42:	25.01	0.00	0.00	0.00
2022-03-04 19:36:00:	25.02	0.00	0.00	0.00
2022-03-04 19:36:18:	25.03	0.00	0.00	0.00
2022-03-04 19:36:36:	25.04	0.00	0.00	0.00
2022-03-04 19:36:54:	25.05	0.00	0.00	0.00
2022-03-04 19:37:12:	25.06	0.00	0.00	0.00
2022-03-04 19:37:30:	25.06	0.00	0.00	0.00
2022-03-04 19:37:48:	25.04	0.00	0.00	0.00
2022-03-04 19:38:06:	25.04	0.00	0.00	0.00
2022-03-04 19:38:24:	25.05	0.00	0.00	0.00
2022-03-04 19:38:42:	25.06	0.00	0.00	0.00
2022-03-04 19:39:00:	25.05	0.00	0.00	0.00
2022-03-04 19:39:18:	25.03	0.00	0.00	0.00
2022-03-04 19:39:36:	25.04	0.00	0.00	0.00
2022-03-04 19:39:54:	25.06	0.00	0.00	0.00
2022-03-04 19:40:12:	25.06	0.00	0.00	0.00
2022-03-04 19:40:30:	25.07	0.00	0.00	0.00
2022-03-04 19:40:48:	25.08	0.00	0.00	0.00
2022-03-04 19:41:06:	25.08	0.00	0.00	0.00
2022-03-04 19:41:24:	25.07	0.00	0.00	0.00
2022-03-04 19:41:42:	25.07	0.00	0.00	0.00
2022-03-04 19:42:00:	25.07	0.00	0.00	0.00
2022-03-04 19:42:18:	25.07	0.00	0.00	0.00
2022-03-04 19:42:36:	25.07	0.00	0.00	0.00
2022-03-04 19:42:54:	25.07	0.00	0.00	0.00
2022-03-04 19:43:12:	25.06	0.00	0.00	0.00
2022-03-04 19:43:30:	25.08	0.00	0.00	0.00
2022-03-04 19:43:48:	25.08	0.00	0.00	0.00
2022-03-04 19:44:06:	25.08	0.00	0.00	0.00
2022-03-04 19:44:24:	25.07	0.00	0.00	0.00
2022-03-04 19:44:42:	25.08	0.00	0.00	0.00
2022-03-04 19:45:00:	25.07	0.00	0.00	0.00
2022-03-04 19:45:18:	25.06	0.00	0.00	0.00
2022-03-04 19:45:36:	25.06	0.00	0.00	0.00
2022-03-04 19:45:54:	25.06	0.00	0.00	0.00
2022-03-04 19:46:12:	25.06	0.00	0.00	0.00
2022-03-04 19:46:30:	25.07	0.00	0.00	0.00
2022-03-04 19:46:48:	25.06	0.00	0.00	0.00
2022-03-04 19:47:06:	25.06	0.00	0.00	0.00
2022-03-04 19:47:24:	25.05	0.00	0.00	0.00
2022-03-04 19:47:42:	25.05	0.00	0.00	0.00
2022-03-04 19:48:00:	25.05	0.00	0.00	0.00
2022-03-04 19:48:18:	25.05	0.00	0.00	0.00
2022-03-04 19:48:36:	25.04	0.00	0.00	0.00
2022-03-04 19:48:54:	25.04	0.00	0.00	0.00
2022-03-04 19:49:12:	25.04	0.00	0.00	0.00
2022-03-04 19:49:30:	25.03	0.00	0.00	0.00
2022-03-04 19:49:48:	25.04	0.00	0.00	0.00
2022-03-04 19:50:06:	25.04	0.00	0.00	0.00
2022-03-04 19:50:24:	25.04	0.00	0.00	0.00
2022-03-04 19:50:42:	25.03	0.00	0.00	0.00
2022-03-04 19:51:00:	25.03	0.00	0.00	0.00
2022-03-04 19:51:18:	25.03	0.00	0.00	0.00
2022-03-04 19:51:36:	25.02	0.00	0.00	0.00
2022-03-04 19:51:54:	25.03	0.00	0.00	0.00
2022-03-04 19:52:12:	25.04	0.00	0.00	0.00
2022-03-04 19:52:30:	25.03	0.00	0.00	0.00
2022-03-04 19:52:48:	25.03	0.00	0.00	0.00
2022-03-04 19:53:06:	25.02	0.00	0.00	0.00
2022-03-04 19:53:24:	25.02	0.00	0.00	0.00
2022-03-04 19:53:42:	25.03	0.00	0.00	0.00
2022-03-04 19:54:00:	25.04	0.00	0.00	0.00
2022-03-04 19:54:18:	25.04	0.00	0.00	0.00
2022-03-04 19:54:36:	25.04	0.00	0.00	0.00
2022-03-04 19:54:54:	25.05	0.00	0.00	0.00
2022-03-04 19:55:12:	25.04	0.00	0.00	0.00
2022-03-04 19:55:30:	25.04	0.00	0.00	0.00
2022-03-04 19:55:48:	25.04	0.00	0.00	0.00
2022-03-04 19:56:06:	25.03	0.00	0.00	0.00
2022-03-04 19:56:24:	25.04	0.00	0.00	0.00
2022-03-04 19:56:42:	25.03	0.00	0.00	0.00
2022-03-04 19:57:00:	25.03	0.00	0.00	0.00
2022-03-04 19:57:18:	25.03	0.00	0.00	0.00
2022-03-04 19:57:36:	25.03	0.00	0.00	0.00
2022-03-04 19:57:54:	25.02	0.00	0.00	0.00
2022-03-04 19:58:12:	25.02	0.00	0.00	0.00
2022-03-04 19:58:30:	25.02	0.00	0.00	0.00
2022-03-04 19:58:48:	25.01	0.00	0.00	0.00
2022-03-04 19:59:06:	25.02	0.00	0.00	0.00
2022-03-04 19:59:24:	25.02	0.00	0.00	0.00
2022-03-04 19:59:42:	25.02	0.00	0.00	0.00
2022-03-04 20:00:00:	25.02	0.00	0.00	0.00
2022-03-04 20:00:18:	25.02	0.00	0.00	0.00
2022-03-04 20:00:36:	25.03	0.00	0.00	0.00
2022-03-04 20:00:54:	25.02	0.00	0.00	0.00
2022-03-04 20:01:12:	25.01	0.00	0.00	0.00
2022-03-04 20:01:30:	25.01	0.00	0.00	0.00
2022-03-04 20:01:48:	24.99	0.00	0.00	0.00
2022-03-04 20:02:06:	25.00	0.00	0.00	0.00
2022-03-04 20:02:24:	25.00	0.00	0.00	0.00
2022-03-04 20:02:42:	25.00	0.00	0.00	0.00
2022-03-04 20:03:00:	24.99	0.00	0.00	0.00
2022-03-04 20:03:18:	24.99	0.00	0.00	0.00
2022-03-04 20:03:36:	24.99	0.00	0.00	0.00
2022-03-04 20:03:55:	24.99	0.00	0.00	0.00
2022-03-04 20:04:13:	24.99	0.00	0.00	0.00
2022-03-04 20:04:31:	24.99	0.00	0.00	0.00
2022-03-04 20:04:49:	24.99	0.00	0.00	0.00
2022-03-04 20:05:06:	24.99	0.00	0.00	0.00
2022-03-04 20:05:24:	24.99	0.00	0.00	0.00
2022-03-04 20:05:42:	24.99	0.00	0.00	0.00
2022-03-04 20:06:00:	24.99	0.00	0.00	0.00
2022-03-04 20:06:18:	24.99	0.00	0.00	0.00
2022-03-04 20:06:36:	24.99	0.00	0.00	0.00
2022-03-04 20:06:54:	24.98	0.00	0.00	0.00
2022-03-04 20:07:12:	24.98	0.00	0.00	0.00
2022-03-04 20:07:30:	24.98	0.00	0.00	0.00
2022-03-04 20:07:48:	24.99	0.00	0.00	0.00
2022-03-04 20:08:06:	24.99	0.00	0.00	0.00
2022-03-04 20:08:24:	24.98	0.00	0.00	0.00
2022-03-04 20:08:42:	24.97	0.00	0.00	0.00
2022-03-04 20:09:01:	24.97	0.00	0.00	0.00
2022-03-04 20:09:19:	24.97	0.00	0.00	0.00
2022-03-04 20:09:37:	24.98	0.00	0.00	0.00
2022-03-04 20:09:55:	24.97	0.00	0.00	0.00
2022-03-04 20:10:13:	24.98	0.00	0.00	0.00
2022-03-04 20:10:31:	24.98	0.00	0.00	0.00
2022-03-04 20:10:49:	24.98	0.00	0.00	0.00
2022-03-04 20:11:06:	24.97	0.00	0.00	0.00
2022-03-04 20:11:24:	24.98	0.00	0.00	0.00
2022-03-04 20:11:43:	24.97	0.00	0.00	0.00
2022-03-04 20:12:01:	24.97	0.00	0.00	0.00
2022-03-04 20:12:19:	24.97	0.00	0.00	0.00
2022-03-04 20:12:38:	24.97	0.00	0.00	0.00
2022-03-04 20:12:56:	24.97	0.00	0.00	0.00
2022-03-04 20:13:15:	24.96	0.00	0.00	0.00
2022-03-04 20:13:33:	24.95	0.00	0.00	0.00
2022-03-04 20:13:51:	24.96	0.00	0.00	0.00
2022-03-04 20:14:09:	24.95	0.00	0.00	0.00
2022-03-04 20:14:27:	24.94	0.00	0.00	0.00
2022-03-04 20:14:45:	24.94	0.00	0.00	0.00
2022-03-04 20:15:03:	24.94	0.00	0.00	0.00
2022-03-04 20:15:21:	24.94	0.00	0.00	0.00
2022-03-04 20:15:39:	24.94	0.00	0.00	0.00
2022-03-04 20:15:57:	24.94	0.00	0.00	0.00
2022-03-04 20:16:15:	24.93	0.00	0.00	0.00
2022-03-04 20:16:33:	24.93	0.00	0.00	0.00
2022-03-04 20:16:51:	24.93	0.00	0.00	0.00
2022-03-04 20:17:09:	24.93	0.00	0.00	0.00
2022-03-04 20:17:27:	24.91	0.00	0.00	0.00
2022-03-04 20:17:46:	24.92	0.00	0.00	0.00
2022-03-04 20:18:04:	24.92	0.00	0.00	0.00
2022-03-04 20:18:22:	24.93	0.00	0.00	0.00
2022-03-04 20:18:40:	24.92	0.00	0.00	0.00
2022-03-04 20:18:58:	24.93	0.00	0.00	0.00
2022-03-04 20:19:16:	24.92	0.00	0.00	0.00
2022-03-04 20:19:34:	24.93	0.00	0.00	0.00
2022-03-04 20:19:52:	24.93	0.00	0.00	0.00
2022-03-04 20:20:10:	24.92	0.00	0.00	0.00
2022-03-04 20:20:28:	24.92	0.00	0.00	0.00
2022-03-04 20:20:46:	24.92	0.00	0.00	0.00
2022-03-04 20:21:04:	24.92	0.00	0.00	0.00
2022-03-04 20:21:22:	24.92	0.00	0.00	0.00
2022-03-04 20:21:40:	24.91	0.00	0.00	0.00
2022-03-04 20:21:58:	24.91	0.00	0.00	0.00
2022-03-04 20:22:16:	24.91	0.00	0.00	0.00
2022-03-04 20:22:34:	24.92	0.00	0.00	0.00
2022-03-04 20:22:52:	24.92	0.00	0.00	0.00
2022-03-04 20:23:10:	24.92	0.00	0.00	0.00
2022-03-04 20:23:28:	24.92	0.00	0.00	0.00
2022-03-04 20:23:46:	24.92	0.00	0.00	0.00
2022-03-04 20:24:04:	24.92	0.00	0.00	0.00
2022-03-04 20:24:22:	24.93	0.00	0.00	0.00
2022-03-04 20:24:40:	24.93	0.00	0.00	0.00
2022-03-04 20:24:58:	24.92	0.00	0.00	0.00
2022-03-04 20:25:16:	24.91	0.00	0.00	0.00
2022-03-04 20:25:34:	24.92	0.00	0.00	0.00
2022-03-04 20:25:52:	24.91	0.00	0.00	0.00
2022-03-04 20:26:10:	24.92	0.00	0.00	0.00
2022-03-04 20:26:28:	24.91	0.00	0.00	0.00
2022-03-04 20:26:46:	24.91	0.00	0.00	0.00
2022-03-04 20:27:04:	24.90	0.00	0.00	0.00
2022-03-04 20:27:22:	24.90	0.00	0.00	0.00
2022-03-04 20:27:40:	24.89	0.00	0.00	0.00
2022-03-04 20:27:58:	24.89	0.00	0.00	0.00
2022-03-04 20:28:16:	24.89	0.00	0.00	0.00
2022-03-04 20:28:34:	24.90	0.00	0.00	0.00
2022-03-04 20:28:52:	24.90	0.00	0.00	0.00
2022-03-04 20:29:10:	24.89	0.00	0.00	0.00
2022-03-04 20:29:28:	24.89	0.00	0.00	0.00
2022-03-04 20:29:46:	24.90	0.00	0.00	0.00
2022-03-04 20:30:04:	24.90	0.00	0.00	0.00
2022-03-04 20:30:22:	24.89	0.00	0.00	0.00
2022-03-04 20:30:40:	24.88	0.00	0.00	0.00
2022-03-04 20:30:58:	24.88	0.00	0.00	0.00
2022-03-04 20:31:16:	24.88	0.00	0.00	0.00
2022-03-04 20:31:34:	24.87	0.00	0.00	0.00
2022-03-04 20:31:52:	24.87	0.00	0.00	0.00
2022-03-04 20:32:10:	24.86	0.00	0.00	0.00
2022-03-04 20:32:29:	24.86	0.00	0.00	0.00
2022-03-04 20:32:47:	24.86	0.00	0.00	0.00
2022-03-04 20:33:05:	24.86	0.00	0.00	0.00
2022-03-04 20:33:23:	24.86	0.00	0.00	0.00
2022-03-04 20:33:41:	24.86	0.00	0.00	0.00
2022-03-04 20:33:59:	24.87	0.00	0.00	0.00
2022-03-04 20:34:17:	24.88	0.00	0.00	0.00
2022-03-04 20:34:35:	24.88	0.00	0.00	0.00
2022-03-04 20:34:53:	24.88	0.00	0.00	0.00
2022-03-04 20:35:11:	24.89	0.00	0.00	0.00
2022-03-04 20:35:29:	24.89	0.00	0.00	0.00
2022-03-04 20:35:47:	24.88	0.00	0.00	0.00
2022-03-04 20:36:05:	24.88	0.00	0.00	0.00
2022-03-04 20:36:23:	24.88	0.00	0.00	0.00
2022-03-04 20:36:41:	24.88	0.00	0.00	0.00
2022-03-04 20:36:59:	24.88	0.00	0.00	0.00
2022-03-04 20:37:17:	24.88	0.00	0.00	0.00
2022-03-04 20:37:35:	24.88	0.00	0.00	0.00
2022-03-04 20:37:54:	24.88	0.00	0.00	0.00
2022-03-04 20:38:12:	24.87	0.00	0.00	0.00
2022-03-04 20:38:30:	24.87	0.00	0.00	0.00
2022-03-04 20:38:48:	24.87	0.00	0.00	0.00
2022-03-04 20:39:06:	24.88	0.00	0.00	0.00
2022-03-04 20:39:24:	24.88	0.00	0.00	0.00
2022-03-04 20:39:42:	24.88	0.00	0.00	0.00
2022-03-04 20:40:00:	24.88	0.00	0.00	0.00
2022-03-04 20:40:18:	24.88	0.00	0.00	0.00
2022-03-04 20:40:36:	24.88	0.00	0.00	0.00
2022-03-04 20:40:54:	24.88	0.00	0.00	0.00
2022-03-04 20:41:12:	24.89	0.00	0.00	0.00
2022-03-04 20:41:30:	24.88	0.00	0.00	0.00
2022-03-04 20:41:48:	24.88	0.00	0.00	0.00
2022-03-04 20:42:06:	24.89	0.00	0.00	0.00
2022-03-04 20:42:24:	24.89	0.00	0.00	0.00
2022-03-04 20:42:42:	24.89	0.00	0.00	0.00
2022-03-04 20:43:00:	24.89	0.00	0.00	0.00
2022-03-04 20:43:18:	24.88	0.00	0.00	0.00
2022-03-04 20:43:36:	24.89	0.00	0.00	0.00
2022-03-04 20:43:54:	24.88	0.00	0.00	0.00
2022-03-04 20:44:12:	24.87	0.00	0.00	0.00
2022-03-04 20:44:30:	24.87	0.00	0.00	0.00
2022-03-04 20:44:49:	24.87	0.00	0.00	0.00
2022-03-04 20:45:07:	24.87	0.00	0.00	0.00
2022-03-04 20:45:25:	24.86	0.00	0.00	0.00
2022-03-04 20:45:43:	24.87	0.00	0.00	0.00
2022-03-04 20:46:01:	24.88	0.00	0.00	0.00
2022-03-04 20:46:19:	24.87	0.00	0.00	0.00
2022-03-04 20:46:37:	24.87	0.00	0.00	0.00
2022-03-04 20:46:55:	24.86	0.00	0.00	0.00
2022-03-04 20:47:13:	24.87	0.00	0.00	0.00
2022-03-04 20:47:31:	24.87	0.00	0.00	0.00
2022-03-04 20:47:49:	24.85	0.00	0.00	0.00
2022-03-04 20:48:07:	24.85	0.00	0.00	0.00
2022-03-04 20:48:25:	24.84	0.00	0.00	0.00
2022-03-04 20:48:43:	24.84	0.00	0.00	0.00
2022-03-04 20:49:01:	24.84	0.00	0.00	0.00
2022-03-04 20:49:20:	24.84	0.00	0.00	0.00
2022-03-04 20:49:38:	24.84	0.00	0.00	0.00
2022-03-04 20:49:56:	24.84	0.00	0.00	0.00
2022-03-04 20:50:14:	24.85	0.00	0.00	0.00
2022-03-04 20:50:32:	24.84	0.00	0.00	0.00
2022-03-04 20:50:50:	24.85	0.00	0.00	0.00
2022-03-04 20:51:08:	24.85	0.00	0.00	0.00
2022-03-04 20:51:26:	24.86	0.00	0.00	0.00
2022-03-04 20:51:44:	24.87	0.00	0.00	0.00
2022-03-04 20:52:02:	24.87	0.00	0.00	0.00
2022-03-04 20:52:20:	24.87	0.00	0.00	0.00
2022-03-04 20:52:38:	24.88	0.00	0.00	0.00
2022-03-04 20:52:56:	24.87	0.00	0.00	0.00
2022-03-04 20:53:14:	24.88	0.00	0.00	0.00
2022-03-04 20:53:32:	24.87	0.00	0.00	0.00
2022-03-04 20:53:50:	24.87	0.00	0.00	0.00
2022-03-04 20:54:08:	24.87	0.00	0.00	0.00
2022-03-04 20:54:26:	24.86	0.00	0.00	0.00
2022-03-04 20:54:45:	24.86	0.00	0.00	0.00
2022-03-04 20:55:03:	24.85	0.00	0.00	0.00
2022-03-04 20:55:21:	24.85	0.00	0.00	0.00
2022-03-04 20:55:39:	24.85	0.00	0.00	0.00
2022-03-04 20:55:57:	24.85	0.00	0.00	0.00
2022-03-04 20:56:15:	24.86	0.00	0.00	0.00
2022-03-04 20:56:33:	24.85	0.00	0.00	0.00
2022-03-04 20:56:51:	24.86	0.00	0.00	0.00
2022-03-04 20:57:09:	24.86	0.00	0.00	0.00
2022-03-04 20:57:27:	24.86	0.00	0.00	0.00
2022-03-04 20:57:45:	24.85	0.00	0.00	0.00
2022-03-04 20:58:03:	24.85	0.00	0.00	0.00
2022-03-04 20:58:21:	24.85	0.00	0.00	0.00
2022-03-04 20:58:39:	24.84	0.00	0.00	0.00
