			pt1000 - external - setpoint - internal
2021-11-04 16:16:44:	-18.44	-19.48	-20.00	-28.56
2021-11-04 16:17:05:	-18.49	-19.49	-20.00	-31.03
2021-11-04 16:17:25:	-18.48	-19.47	-20.00	-30.66
2021-11-04 16:17:47:	-18.52	-19.54	-20.00	-30.47
2021-11-04 16:18:08:	-18.56	-19.62	-20.00	-30.13
2021-11-04 16:18:29:	-18.54	-19.69	-20.00	-29.68
2021-11-04 16:18:49:	-18.62	-19.72	-20.00	-28.56
2021-11-04 16:19:10:	-18.61	-19.66	-20.00	-26.19
2021-11-04 16:19:31:	-18.69	-19.62	-20.00	-30.83
2021-11-04 16:19:51:	-18.57	-19.58	-20.00	-30.30
2021-11-04 16:20:12:	-18.63	-19.59	-20.00	-30.21
2021-11-04 16:20:33:	-18.62	-19.59	-20.00	-28.82
2021-11-04 16:20:53:	-18.57	-19.60	-20.00	-28.42
2021-11-04 16:21:14:	-18.67	-19.56	-20.00	-29.57
2021-11-04 16:21:34:	-18.59	-19.45	-20.00	-30.38
2021-11-04 16:21:55:	-18.48	-19.37	-20.00	-27.38
2021-11-04 16:22:15:	-18.38	-19.29	-20.00	-29.40
2021-11-04 16:22:36:	-18.34	-19.14	-20.00	-28.75
2021-11-04 16:22:56:	-18.14	-19.02	-20.00	-29.34
2021-11-04 16:23:17:	-18.03	-18.94	-20.00	-29.08
2021-11-04 16:23:37:	-17.93	-18.78	-20.00	-29.16
2021-11-04 16:23:58:	-17.92	-18.72	-20.00	-29.23
2021-11-04 16:24:18:	-17.80	-18.68	-20.00	-29.88
2021-11-04 16:24:39:	-17.77	-18.60	-20.00	-31.75
2021-11-04 16:24:59:	-17.70	-18.58	-20.00	-29.83
2021-11-04 16:25:20:	-17.73	-18.60	-20.00	-30.93
2021-11-04 16:25:40:	-17.61	-18.52	-20.00	-31.20
2021-11-04 16:26:01:	-17.62	-18.60	-20.00	-30.63
2021-11-04 16:26:21:	-17.71	-18.69	-20.00	-30.47
2021-11-04 16:26:42:	-17.81	-18.80	-20.00	-30.35
2021-11-04 16:27:02:	-17.94	-18.91	-20.00	-30.32
2021-11-04 16:27:23:	-17.99	-18.95	-20.00	-30.46
2021-11-04 16:27:43:	-18.00	-19.07	-20.00	-30.89
2021-11-04 16:28:04:	-18.08	-19.21	-20.00	-31.18
2021-11-04 16:28:24:	-18.15	-19.32	-20.00	-31.29
2021-11-04 16:28:45:	-18.28	-19.41	-20.00	-30.60
2021-11-04 16:29:05:	-18.42	-19.50	-20.00	-29.46
2021-11-04 16:29:26:	-18.47	-19.62	-20.00	-31.35
2021-11-04 16:29:46:	-18.68	-19.74	-20.00	-31.80
2021-11-04 16:30:06:	-18.66	-19.75	-20.00	-30.90
2021-11-04 16:30:27:	-18.69	-19.79	-20.00	-30.82
2021-11-04 16:30:47:	-18.79	-19.78	-20.00	-29.28
2021-11-04 16:31:08:	-18.83	-19.76	-20.00	-29.39
2021-11-04 16:31:28:	-18.78	-19.66	-20.00	-29.27
2021-11-04 16:31:49:	-18.84	-19.63	-20.00	-29.91
2021-11-04 16:32:10:	-18.73	-19.52	-20.00	-30.70
2021-11-04 16:32:31:	-18.70	-19.48	-20.00	-30.97
2021-11-04 16:32:52:	-18.64	-19.48	-20.00	-30.55
2021-11-04 16:33:13:	-18.62	-19.48	-20.00	-29.80
2021-11-04 16:33:34:	-18.60	-19.48	-20.00	-29.73
2021-11-04 16:33:55:	-18.64	-19.47	-20.00	-33.18
2021-11-04 16:34:16:	-18.52	-19.45	-20.00	-29.96
2021-11-04 16:34:37:	-18.59	-19.49	-20.00	-28.88
2021-11-04 16:34:58:	-18.60	-19.50	-20.00	-30.11
2021-11-04 16:35:19:	-18.63	-19.49	-20.00	-30.27
2021-11-04 16:35:39:	-18.66	-19.49	-20.00	-30.75
2021-11-04 16:36:00:	-18.69	-19.50	-20.00	-30.57
2021-11-04 16:36:22:	-18.68	-19.57	-20.00	-30.17
2021-11-04 16:36:42:	-18.77	-19.59	-20.00	-29.52
2021-11-04 16:37:03:	-18.83	-19.60	-20.00	-28.55
2021-11-04 16:37:25:	-18.86	-19.59	-20.00	-30.65
2021-11-04 16:37:45:	-18.94	-19.56	-20.00	-30.34
2021-11-04 16:38:07:	-18.90	-19.57	-20.00	-30.94
2021-11-04 16:38:27:	-18.91	-19.60	-20.00	-30.90
2021-11-04 16:38:48:	-18.94	-19.62	-20.00	-29.98
2021-11-04 16:39:09:	-18.99	-19.66	-20.00	-30.33
2021-11-04 16:39:30:	-19.02	-19.71	-20.00	-30.21
2021-11-04 16:39:53:	-19.03	-19.74	-20.00	-30.55
2021-11-04 16:40:13:	-19.09	-19.77	-20.00	-30.87
2021-11-04 16:40:35:	-19.07	-19.77	-20.00	-29.92
2021-11-04 16:40:56:	-19.08	-19.72	-20.00	-30.05
2021-11-04 16:41:17:	-19.06	-19.75	-20.00	-30.66
2021-11-04 16:41:38:	-19.06	-19.71	-20.00	-31.11
2021-11-04 16:41:59:	-19.00	-19.69	-20.00	-30.96
2021-11-04 16:42:20:	-19.07	-19.78	-20.00	-30.21
2021-11-04 16:42:41:	-19.06	-19.80	-20.00	-30.12
2021-11-04 16:43:02:	-18.95	-19.81	-20.00	-30.43
2021-11-04 16:43:23:	-18.94	-19.79	-20.00	-30.56
2021-11-04 16:43:45:	-18.98	-19.80	-20.00	-30.57
2021-11-04 16:44:06:	-18.94	-19.78	-20.00	-30.65
2021-11-04 16:44:27:	-18.93	-19.79	-20.00	-30.75
2021-11-04 16:44:48:	-18.85	-19.80	-20.00	-30.80
2021-11-04 16:45:09:	-18.87	-19.80	-20.00	-30.93
2021-11-04 16:45:30:	-18.82	-19.81	-20.00	-31.51
2021-11-04 16:45:51:	-18.78	-19.80	-20.00	-31.88
2021-11-04 16:46:12:	-18.83	-19.82	-20.00	-31.04
2021-11-04 16:46:33:	-18.75	-19.78	-20.00	-29.87
2021-11-04 16:46:54:	-18.75	-19.73	-20.00	-30.24
2021-11-04 16:47:15:	-18.77	-19.69	-20.00	-31.81
2021-11-04 16:47:36:	-18.64	-19.61	-20.00	-30.77
2021-11-04 16:47:57:	-18.64	-19.54	-20.00	-31.26
2021-11-04 16:48:18:	-18.64	-19.53	-20.00	-30.56
2021-11-04 16:48:39:	-18.60	-19.59	-20.00	-30.37
2021-11-04 16:49:00:	-18.61	-19.66	-20.00	-30.80
2021-11-04 16:49:21:	-18.65	-19.67	-20.00	-31.15
2021-11-04 16:49:42:	-18.69	-19.66	-20.00	-31.35
2021-11-04 16:50:03:	-18.65	-19.69	-20.00	-30.92
2021-11-04 16:50:24:	-18.66	-19.78	-20.00	-30.41
2021-11-04 16:50:45:	-18.71	-19.79	-20.00	-30.53
2021-11-04 16:51:07:	-18.74	-19.84	-20.00	-29.93
2021-11-04 16:51:28:	-18.76	-19.91	-20.00	-30.91
2021-11-04 16:51:48:	-18.86	-20.00	-20.00	-32.48
2021-11-04 16:52:08:	-18.88	-20.07	-20.00	-31.59
2021-11-04 16:52:29:	-18.92	-20.12	-20.00	-30.25
2021-11-04 16:52:50:	-19.01	-20.22	-20.00	-31.93
2021-11-04 16:53:11:	-19.11	-20.26	-20.00	-30.75
2021-11-04 16:53:32:	-19.19	-20.30	-20.00	-28.98
2021-11-04 16:53:53:	-19.16	-20.32	-20.00	-27.57
2021-11-04 16:54:15:	-19.19	-20.30	-20.00	-32.90
2021-11-04 16:54:36:	-19.24	-20.19	-20.00	-30.94
2021-11-04 16:54:57:	-19.18	-20.12	-20.00	-29.36
2021-11-04 16:55:18:	-19.10	-20.10	-20.00	-29.57
2021-11-04 16:55:39:	-19.13	-20.02	-20.00	-28.98
2021-11-04 16:56:00:	-19.11	-19.91	-20.00	-30.19
2021-11-04 16:56:21:	-18.98	-19.85	-20.00	-30.23
2021-11-04 16:56:42:	-18.88	-19.75	-20.00	-28.96
2021-11-04 16:57:03:	-18.89	-19.67	-20.00	-30.48
2021-11-04 16:57:24:	-18.80	-19.65	-20.00	-30.22
2021-11-04 16:57:45:	-18.74	-19.64	-20.00	-30.63
2021-11-04 16:58:06:	-18.74	-19.64	-20.00	-30.45
2021-11-04 16:58:27:	-18.80	-19.68	-20.00	-29.98
2021-11-04 16:58:49:	-18.87	-19.73	-20.00	-30.18
2021-11-04 16:59:10:	-18.90	-19.75	-20.00	-30.01
2021-11-04 16:59:31:	-18.89	-19.76	-20.00	-30.21
2021-11-04 16:59:51:	-18.85	-19.72	-20.00	-30.12
2021-11-04 17:00:12:	-18.93	-19.76	-20.00	-30.25
2021-11-04 17:00:33:	-18.91	-19.77	-20.00	-30.79
2021-11-04 17:00:54:	-18.96	-19.77	-20.00	-31.09
2021-11-04 17:01:15:	-18.96	-19.78	-20.00	-30.60
2021-11-04 17:01:36:	-18.96	-19.83	-20.00	-30.38
2021-11-04 17:01:58:	-18.99	-19.90	-20.00	-30.16
2021-11-04 17:02:19:	-19.00	-19.90	-20.00	-29.94
2021-11-04 17:02:40:	-19.00	-19.92	-20.00	-30.48
2021-11-04 17:03:01:	-19.05	-19.90	-20.00	-30.65
2021-11-04 17:03:22:	-19.07	-19.87	-20.00	-30.66
2021-11-04 17:03:43:	-19.09	-19.89	-20.00	-30.77
2021-11-04 17:04:04:	-19.04	-19.89	-20.00	-31.54
2021-11-04 17:04:25:	-19.07	-19.87	-20.00	-31.55
2021-11-04 17:04:46:	-19.04	-19.85	-20.00	-29.47
2021-11-04 17:05:07:	-19.07	-19.81	-20.00	-30.73
2021-11-04 17:05:27:	-19.04	-19.76	-20.00	-29.66
2021-11-04 17:05:48:	-19.02	-19.71	-20.00	-31.73
2021-11-04 17:06:08:	-18.94	-19.67	-20.00	-33.50
2021-11-04 17:06:29:	-18.98	-19.63	-20.00	-29.92
2021-11-04 17:06:49:	-18.93	-19.62	-20.00	-29.63
2021-11-04 17:07:10:	-18.97	-19.62	-20.00	-29.26
2021-11-04 17:07:31:	-18.87	-19.64	-20.00	-31.40
2021-11-04 17:07:51:	-18.93	-19.62	-20.00	-30.42
2021-11-04 17:08:12:	-18.98	-19.61	-20.00	-30.23
2021-11-04 17:08:32:	-18.87	-19.63	-20.00	-29.55
2021-11-04 17:08:53:	-19.00	-19.69	-20.00	-29.73
2021-11-04 17:09:13:	-18.97	-19.70	-20.00	-29.08
2021-11-04 17:09:34:	-18.90	-19.74	-20.00	-26.77
2021-11-04 17:09:55:	-18.89	-19.70	-20.00	-30.76
2021-11-04 17:10:15:	-18.86	-19.62	-20.00	-30.19
2021-11-04 17:10:36:	-18.85	-19.60	-20.00	-29.96
2021-11-04 17:10:56:	-18.72	-19.64	-20.00	-29.07
2021-11-04 17:11:17:	-18.84	-19.69	-20.00	-30.15
2021-11-04 17:11:37:	-18.68	-19.70	-20.00	-29.55
2021-11-04 17:11:58:	-18.71	-19.66	-20.00	-29.53
2021-11-04 17:12:19:	-18.64	-19.59	-20.00	-30.25
2021-11-04 17:12:39:	-18.63	-19.55	-20.00	-30.59
2021-11-04 17:13:00:	-18.64	-19.51	-20.00	-30.85
2021-11-04 17:13:20:	-18.53	-19.42	-20.00	-30.67
2021-11-04 17:13:43:	-18.45	-19.33	-20.00	-29.15
2021-11-04 17:14:03:	-18.38	-19.24	-20.00	-29.37
2021-11-04 17:14:24:	-18.25	-19.17	-20.00	-30.41
2021-11-04 17:14:44:	-18.20	-19.08	-20.00	-30.01
2021-11-04 17:15:05:	-18.14	-19.01	-20.00	-29.11
2021-11-04 17:15:25:	-18.11	-19.02	-20.00	-30.76
2021-11-04 17:15:46:	-18.12	-19.01	-20.00	-30.27
2021-11-04 17:16:07:	-18.10	-19.04	-20.00	-30.48
2021-11-04 17:16:27:	-18.05	-19.11	-20.00	-30.54
2021-11-04 17:16:48:	-18.12	-19.18	-20.00	-30.40
2021-11-04 17:17:08:	-18.14	-19.26	-20.00	-30.16
2021-11-04 17:17:29:	-18.25	-19.36	-20.00	-30.24
2021-11-04 17:17:50:	-18.35	-19.43	-20.00	-30.48
2021-11-04 17:18:10:	-18.35	-19.51	-20.00	-30.66
2021-11-04 17:18:31:	-18.47	-19.61	-20.00	-30.83
2021-11-04 17:18:52:	-18.49	-19.69	-20.00	-30.47
2021-11-04 17:19:12:	-18.70	-19.82	-20.00	-30.79
2021-11-04 17:19:33:	-18.69	-19.93	-20.00	-31.44
2021-11-04 17:19:54:	-18.84	-19.99	-20.00	-31.62
2021-11-04 17:20:14:	-18.88	-20.05	-20.00	-31.76
2021-11-04 17:20:35:	-18.91	-20.09	-20.00	-29.52
2021-11-04 17:20:55:	-18.96	-20.10	-20.00	-29.48
2021-11-04 17:21:16:	-18.97	-20.05	-20.00	-28.78
2021-11-04 17:21:36:	-18.87	-19.92	-20.00	-29.54
2021-11-04 17:21:57:	-18.83	-19.77	-20.00	-31.00
2021-11-04 17:22:17:	-18.78	-19.67	-20.00	-30.82
2021-11-04 17:22:38:	-18.65	-19.57	-20.00	-30.83
2021-11-04 17:22:59:	-18.56	-19.48	-20.00	-30.42
2021-11-04 17:23:19:	-18.48	-19.37	-20.00	-30.47
2021-11-04 17:23:40:	-18.40	-19.34	-20.00	-29.08
2021-11-04 17:24:01:	-18.37	-19.25	-20.00	-30.81
2021-11-04 17:24:21:	-18.29	-19.17	-20.00	-30.47
2021-11-04 17:24:42:	-18.25	-19.15	-20.00	-31.39
2021-11-04 17:25:02:	-18.19	-19.15	-20.00	-31.18
2021-11-04 17:25:23:	-18.24	-19.26	-20.00	-30.97
2021-11-04 17:25:43:	-18.32	-19.34	-20.00	-30.62
2021-11-04 17:26:04:	-18.32	-19.41	-20.00	-30.74
2021-11-04 17:26:25:	-18.41	-19.49	-20.00	-31.07
2021-11-04 17:26:46:	-18.52	-19.62	-20.00	-31.49
2021-11-04 17:27:06:	-18.56	-19.71	-20.00	-31.68
2021-11-04 17:27:26:	-18.62	-19.76	-20.00	-31.66
2021-11-04 17:27:47:	-18.71	-19.87	-20.00	-29.85
2021-11-04 17:28:08:	-18.75	-20.00	-20.00	-30.04
2021-11-04 17:28:28:	-18.87	-20.05	-20.00	-30.88
2021-11-04 17:28:49:	-18.93	-20.09	-20.00	-31.15
2021-11-04 17:29:09:	-18.95	-20.10	-20.00	-29.82
2021-11-04 17:29:30:	-19.03	-20.11	-20.00	-30.66
2021-11-04 17:29:50:	-19.11	-20.13	-20.00	-31.24
2021-11-04 17:30:11:	-19.19	-20.11	-20.00	-31.23
2021-11-04 17:30:31:	-19.10	-20.08	-20.00	-29.25
2021-11-04 17:30:51:	-19.08	-20.04	-20.00	-29.48
2021-11-04 17:31:12:	-19.13	-20.01	-20.00	-30.12
2021-11-04 17:31:33:	-19.04	-19.94	-20.00	-32.10
2021-11-04 17:31:53:	-18.97	-19.85	-20.00	-29.49
2021-11-04 17:32:14:	-18.89	-19.83	-20.00	-30.16
2021-11-04 17:32:34:	-18.87	-19.82	-20.00	-29.11
2021-11-04 17:32:55:	-18.86	-19.80	-20.00	-30.88
2021-11-04 17:33:15:	-18.85	-19.75	-20.00	-30.42
2021-11-04 17:33:36:	-18.84	-19.73	-20.00	-31.14
2021-11-04 17:33:56:	-18.85	-19.78	-20.00	-31.11
2021-11-04 17:34:17:	-18.88	-19.82	-20.00	-30.97
2021-11-04 17:34:37:	-18.96	-19.89	-20.00	-29.91
2021-11-04 17:34:58:	-18.95	-19.93	-20.00	-30.86
2021-11-04 17:35:19:	-19.06	-19.93	-20.00	-31.42
2021-11-04 17:35:39:	-19.03	-19.92	-20.00	-31.60
2021-11-04 17:36:00:	-19.06	-19.96	-20.00	-31.03
2021-11-04 17:36:21:	-19.08	-19.95	-20.00	-30.13
2021-11-04 17:36:41:	-19.12	-19.94	-20.00	-29.02
2021-11-04 17:37:02:	-19.16	-19.90	-20.00	-31.58
2021-11-04 17:37:22:	-19.11	-19.86	-20.00	-30.36
2021-11-04 17:37:43:	-19.06	-19.81	-20.00	-30.97
2021-11-04 17:38:03:	-19.08	-19.75	-20.00	-30.24
2021-11-04 17:38:24:	-19.07	-19.76	-20.00	-30.54
2021-11-04 17:38:44:	-19.08	-19.82	-20.00	-30.45
2021-11-04 17:39:05:	-19.07	-19.82	-20.00	-30.35
2021-11-04 17:39:25:	-19.07	-19.78	-20.00	-30.74
2021-11-04 17:39:46:	-19.06	-19.80	-20.00	-31.16
2021-11-04 17:40:06:	-19.06	-19.83	-20.00	-31.14
2021-11-04 17:40:27:	-19.05	-19.87	-20.00	-31.10
2021-11-04 17:40:47:	-19.10	-19.87	-20.00	-31.60
2021-11-04 17:41:08:	-19.18	-19.85	-20.00	-32.32
2021-11-04 17:41:28:	-19.16	-19.98	-20.00	-32.74
2021-11-04 17:41:49:	-19.31	-20.05	-20.00	-32.26
2021-11-04 17:42:09:	-19.35	-20.10	-20.00	-29.06
2021-11-04 17:42:30:	-19.38	-20.13	-20.00	-28.92
2021-11-04 17:42:50:	-19.39	-20.10	-20.00	-32.93
2021-11-04 17:43:11:	-19.34	-20.02	-20.00	-30.93
2021-11-04 17:43:31:	-19.32	-19.96	-20.00	-29.12
2021-11-04 17:43:52:	-19.31	-19.94	-20.00	-28.33
2021-11-04 17:44:13:	-19.26	-19.87	-20.00	-28.88
2021-11-04 17:44:33:	-19.19	-19.76	-20.00	-29.72
2021-11-04 17:44:54:	-19.15	-19.66	-20.00	-31.00
2021-11-04 17:45:14:	-18.98	-19.51	-20.00	-30.21
2021-11-04 17:45:35:	-18.96	-19.33	-20.00	-29.79
2021-11-04 17:45:56:	-18.80	-19.27	-20.00	-29.34
2021-11-04 17:46:16:	-18.74	-19.19	-20.00	-29.95
2021-11-04 17:46:36:	-18.78	-19.19	-20.00	-31.67
2021-11-04 17:46:57:	-18.60	-19.21	-20.00	-31.04
2021-11-04 17:47:18:	-18.65	-19.24	-20.00	-30.55
2021-11-04 17:47:38:	-18.58	-19.31	-20.00	-29.97
2021-11-04 17:47:59:	-18.64	-19.33	-20.00	-30.37
2021-11-04 17:48:20:	-18.63	-19.42	-20.00	-30.59
2021-11-04 17:48:40:	-18.73	-19.50	-20.00	-30.17
2021-11-04 17:49:01:	-18.70	-19.50	-20.00	-30.29
2021-11-04 17:49:21:	-18.78	-19.57	-20.00	-30.47
2021-11-04 17:49:42:	-18.75	-19.61	-20.00	-30.58
2021-11-04 17:50:04:	-18.88	-19.67	-20.00	-30.54
2021-11-04 17:50:24:	-18.95	-19.83	-20.00	-30.55
2021-11-04 17:50:44:	-19.04	-19.88	-20.00	-31.22
2021-11-04 17:51:05:	-19.14	-19.95	-20.00	-31.38
2021-11-04 17:51:25:	-19.16	-20.04	-20.00	-31.44
2021-11-04 17:51:46:	-19.23	-20.11	-20.00	-32.04
2021-11-04 17:52:07:	-19.22	-20.16	-20.00	-29.01
2021-11-04 17:52:27:	-19.26	-20.18	-20.00	-29.86
2021-11-04 17:52:48:	-19.26	-20.18	-20.00	-30.07
2021-11-04 17:53:08:	-19.23	-20.07	-20.00	-30.24
2021-11-04 17:53:29:	-19.08	-19.86	-20.00	-29.37
2021-11-04 17:53:49:	-18.98	-19.74	-20.00	-29.19
2021-11-04 17:54:10:	-18.94	-19.66	-20.00	-29.01
2021-11-04 17:54:30:	-18.90	-19.50	-20.00	-31.96
2021-11-04 17:54:51:	-18.77	-19.37	-20.00	-31.61
2021-11-04 17:55:11:	-18.64	-19.26	-20.00	-30.99
2021-11-04 17:55:32:	-18.64	-19.22	-20.00	-30.39
2021-11-04 17:55:53:	-18.65	-19.20	-20.00	-29.89
2021-11-04 17:56:13:	-18.51	-19.19	-20.00	-30.41
2021-11-04 17:56:34:	-18.65	-19.22	-20.00	-30.85
2021-11-04 17:56:54:	-18.67	-19.30	-20.00	-31.14
2021-11-04 17:57:15:	-18.69	-19.41	-20.00	-31.27
2021-11-04 17:57:36:	-18.76	-19.48	-20.00	-31.05
2021-11-04 17:57:56:	-18.91	-19.52	-20.00	-30.19
2021-11-04 17:58:17:	-18.95	-19.63	-20.00	-30.99
2021-11-04 17:58:37:	-19.02	-19.76	-20.00	-31.60
2021-11-04 17:58:58:	-19.05	-19.87	-20.00	-31.76
2021-11-04 17:59:18:	-19.18	-19.94	-20.00	-31.39
2021-11-04 17:59:39:	-19.27	-19.98	-20.00	-32.04
2021-11-04 17:59:59:	-19.26	-19.99	-20.00	-29.60
2021-11-04 18:00:20:	-19.31	-20.00	-20.00	-29.23
2021-11-04 18:00:41:	-19.38	-19.99	-20.00	-29.46
2021-11-04 18:01:02:	-19.30	-19.90	-20.00	-31.09
2021-11-04 18:01:22:	-19.27	-19.83	-20.00	-29.83
2021-11-04 18:01:43:	-19.25	-19.73	-20.00	-30.96
2021-11-04 18:02:04:	-19.21	-19.68	-20.00	-30.92
2021-11-04 18:02:24:	-19.14	-19.68	-20.00	-30.61
2021-11-04 18:02:45:	-19.10	-19.63	-20.00	-29.40
2021-11-04 18:03:05:	-19.09	-19.59	-20.00	-30.46
2021-11-04 18:03:26:	-19.01	-19.57	-20.00	-29.81
2021-11-04 18:03:47:	-18.98	-19.53	-20.00	-30.43
2021-11-04 18:04:07:	-18.98	-19.50	-20.00	-30.60
2021-11-04 18:04:28:	-18.89	-19.52	-20.00	-31.09
2021-11-04 18:04:48:	-19.01	-19.54	-20.00	-31.02
2021-11-04 18:05:09:	-19.04	-19.62	-20.00	-30.80
2021-11-04 18:05:29:	-19.02	-19.68	-20.00	-30.20
2021-11-04 18:05:50:	-19.16	-19.72	-20.00	-30.67
2021-11-04 18:06:10:	-19.12	-19.78	-20.00	-30.82
2021-11-04 18:06:31:	-19.18	-19.81	-20.00	-30.80
2021-11-04 18:06:51:	-19.20	-19.85	-20.00	-31.40
2021-11-04 18:07:12:	-19.22	-19.89	-20.00	-32.02
2021-11-04 18:07:32:	-19.36	-19.94	-20.00	-32.19
2021-11-04 18:07:53:	-19.28	-19.98	-20.00	-32.00
2021-11-04 18:08:14:	-19.43	-20.02	-20.00	-29.05
2021-11-04 18:08:34:	-19.42	-20.01	-20.00	-27.75
2021-11-04 18:08:55:	-19.43	-19.99	-20.00	-32.73
2021-11-04 18:09:15:	-19.43	-19.88	-20.00	-30.69
2021-11-04 18:09:36:	-19.33	-19.81	-20.00	-29.61
2021-11-04 18:09:56:	-19.32	-19.77	-20.00	-29.14
2021-11-04 18:10:17:	-19.27	-19.71	-20.00	-30.13
2021-11-04 18:10:38:	-19.24	-19.64	-20.00	-30.45
2021-11-04 18:10:58:	-19.11	-19.58	-20.00	-30.72
2021-11-04 18:11:19:	-19.17	-19.53	-20.00	-30.71
2021-11-04 18:11:39:	-18.99	-19.46	-20.00	-30.64
2021-11-04 18:12:00:	-19.00	-19.43	-20.00	-30.71
2021-11-04 18:12:20:	-18.96	-19.41	-20.00	-30.67
2021-11-04 18:12:41:	-18.82	-19.40	-20.00	-29.89
2021-11-04 18:13:01:	-18.85	-19.40	-20.00	-30.05
2021-11-04 18:13:22:	-18.83	-19.44	-20.00	-31.67
2021-11-04 18:13:42:	-18.94	-19.51	-20.00	-31.47
2021-11-04 18:14:03:	-18.94	-19.58	-20.00	-31.81
2021-11-04 18:14:23:	-19.02	-19.66	-20.00	-30.24
2021-11-04 18:14:44:	-19.01	-19.73	-20.00	-28.88
2021-11-04 18:15:05:	-19.06	-19.79	-20.00	-30.09
2021-11-04 18:15:25:	-19.05	-19.80	-20.00	-30.61
2021-11-04 18:15:46:	-19.11	-19.74	-20.00	-29.94
2021-11-04 18:16:06:	-19.08	-19.68	-20.00	-30.00
2021-11-04 18:16:27:	-19.01	-19.63	-20.00	-29.20
2021-11-04 18:16:48:	-18.99	-19.57	-20.00	-29.25
2021-11-04 18:17:08:	-18.96	-19.54	-20.00	-29.11
2021-11-04 18:17:29:	-18.82	-19.50	-20.00	-30.84
2021-11-04 18:17:49:	-18.85	-19.43	-20.00	-30.19
2021-11-04 18:18:10:	-18.78	-19.39	-20.00	-30.85
2021-11-04 18:18:30:	-18.76	-19.41	-20.00	-30.35
2021-11-04 18:18:51:	-18.77	-19.47	-20.00	-29.73
2021-11-04 18:19:11:	-18.82	-19.56	-20.00	-29.96
2021-11-04 18:19:32:	-18.87	-19.63	-20.00	-30.69
2021-11-04 18:19:52:	-18.90	-19.59	-20.00	-31.15
2021-11-04 18:20:13:	-18.94	-19.60	-20.00	-30.77
2021-11-04 18:20:34:	-18.79	-19.56	-20.00	-30.25
2021-11-04 18:20:54:	-18.87	-19.54	-20.00	-29.43
2021-11-04 18:21:15:	-18.83	-19.51	-20.00	-30.30
2021-11-04 18:21:35:	-18.83	-19.47	-20.00	-31.87
2021-11-04 18:21:56:	-18.84	-19.43	-20.00	-29.34
2021-11-04 18:22:16:	-18.83	-19.42	-20.00	-30.95
2021-11-04 18:22:36:	-18.84	-19.39	-20.00	-30.10
2021-11-04 18:22:57:	-18.76	-19.41	-20.00	-30.76
2021-11-04 18:23:18:	-18.83	-19.46	-20.00	-31.19
2021-11-04 18:23:38:	-18.76	-19.58	-20.00	-31.20
2021-11-04 18:23:59:	-18.92	-19.64	-20.00	-30.87
2021-11-04 18:24:19:	-19.02	-19.68	-20.00	-29.39
2021-11-04 18:24:40:	-18.97	-19.70	-20.00	-30.24
2021-11-04 18:25:00:	-19.00	-19.74	-20.00	-30.60
2021-11-04 18:25:21:	-19.06	-19.80	-20.00	-31.39
2021-11-04 18:25:41:	-19.11	-19.84	-20.00	-30.83
2021-11-04 18:26:02:	-19.13	-19.86	-20.00	-29.97
2021-11-04 18:26:22:	-19.24	-19.94	-20.00	-29.33
2021-11-04 18:26:43:	-19.35	-20.00	-20.00	-30.58
2021-11-04 18:27:04:	-19.30	-20.03	-20.00	-31.39
2021-11-04 18:27:24:	-19.30	-20.05	-20.00	-30.67
2021-11-04 18:27:45:	-19.39	-20.06	-20.00	-29.93
2021-11-04 18:28:05:	-19.40	-20.04	-20.00	-31.67
2021-11-04 18:28:26:	-19.38	-20.02	-20.00	-28.97
2021-11-04 18:28:46:	-19.39	-19.95	-20.00	-28.92
2021-11-04 18:29:07:	-19.30	-19.95	-20.00	-31.09
2021-11-04 18:29:27:	-19.27	-19.88	-20.00	-30.71
2021-11-04 18:29:50:	-19.28	-19.83	-20.00	-31.60
2021-11-04 18:30:10:	-19.26	-19.81	-20.00	-31.05
2021-11-04 18:30:30:	-19.18	-19.79	-20.00	-29.87
2021-11-04 18:30:51:	-19.21	-19.77	-20.00	-29.51
2021-11-04 18:31:11:	-19.18	-19.72	-20.00	-31.33
2021-11-04 18:31:32:	-19.09	-19.67	-20.00	-29.33
2021-11-04 18:31:53:	-19.09	-19.60	-20.00	-30.37
2021-11-04 18:32:14:	-19.04	-19.56	-20.00	-29.99
2021-11-04 18:32:34:	-19.07	-19.52	-20.00	-30.52
2021-11-04 18:32:55:	-19.01	-19.55	-20.00	-30.90
2021-11-04 18:33:15:	-19.03	-19.58	-20.00	-31.01
2021-11-04 18:33:36:	-19.12	-19.62	-20.00	-31.01
2021-11-04 18:33:56:	-19.14	-19.69	-20.00	-30.82
2021-11-04 18:34:17:	-19.09	-19.76	-20.00	-30.50
2021-11-04 18:34:37:	-19.24	-19.83	-20.00	-30.58
2021-11-04 18:34:58:	-19.30	-19.89	-20.00	-30.72
2021-11-04 18:35:18:	-19.32	-19.95	-20.00	-31.08
2021-11-04 18:35:39:	-19.41	-20.01	-20.00	-31.45
2021-11-04 18:35:59:	-19.49	-20.06	-20.00	-31.36
2021-11-04 18:36:20:	-19.56	-20.11	-20.00	-31.66
2021-11-04 18:36:40:	-19.50	-20.19	-20.00	-32.77
2021-11-04 18:37:01:	-19.60	-20.25	-20.00	-30.29
2021-11-04 18:37:22:	-19.61	-20.26	-20.00	-29.89
2021-11-04 18:37:42:	-19.60	-20.23	-20.00	-29.40
2021-11-04 18:38:03:	-19.62	-20.17	-20.00	-29.22
