			pt1000 - external - setpoint - internal
2023-09-09 00:58:52:	20.38	19.99	20.00	18.72
2023-09-09 00:59:13:	20.38	19.99	20.00	18.69
2023-09-09 00:59:33:	20.38	20.00	20.00	18.70
2023-09-09 00:59:54:	20.39	20.00	20.00	18.72
2023-09-09 01:00:15:	20.39	20.01	20.00	18.70
2023-09-09 01:00:35:	20.40	20.01	20.00	18.71
2023-09-09 01:00:56:	20.39	20.00	20.00	18.68
2023-09-09 01:01:16:	20.39	20.01	20.00	18.67
2023-09-09 01:01:37:	20.39	20.01	20.00	18.67
2023-09-09 01:01:57:	20.39	20.01	20.00	18.66
2023-09-09 01:02:18:	20.39	20.01	20.00	18.62
2023-09-09 01:02:39:	20.39	20.01	20.00	18.65
2023-09-09 01:02:59:	20.39	20.00	20.00	18.64
2023-09-09 01:03:20:	20.39	20.00	20.00	18.64
2023-09-09 01:03:40:	20.38	19.99	20.00	18.65
2023-09-09 01:04:01:	20.38	19.99	20.00	18.64
2023-09-09 01:04:22:	20.38	19.99	20.00	18.66
2023-09-09 01:04:42:	20.38	20.00	20.00	18.68
2023-09-09 01:05:03:	20.38	19.99	20.00	18.67
2023-09-09 01:05:23:	20.38	20.00	20.00	18.69
2023-09-09 01:05:44:	20.38	19.99	20.00	18.68
2023-09-09 01:06:05:	20.38	19.99	20.00	18.66
2023-09-09 01:06:25:	20.38	20.00	20.00	18.69
2023-09-09 01:06:46:	20.39	19.99	20.00	18.69
2023-09-09 01:07:07:	20.39	20.00	20.00	18.70
2023-09-09 01:07:27:	20.39	20.00	20.00	18.71
2023-09-09 01:07:48:	20.40	20.00	20.00	18.70
2023-09-09 01:08:08:	20.40	20.01	20.00	18.69
2023-09-09 01:08:29:	20.39	20.00	20.00	18.67
2023-09-09 01:08:49:	20.40	20.01	20.00	18.69
2023-09-09 01:09:10:	20.40	20.00	20.00	18.66
2023-09-09 01:09:31:	20.39	20.01	20.00	18.68
2023-09-09 01:09:51:	20.40	20.00	20.00	18.66
2023-09-09 01:10:12:	20.40	20.00	20.00	18.68
2023-09-09 01:10:32:	20.40	20.01	20.00	18.67
2023-09-09 01:10:53:	20.39	20.00	20.00	18.66
2023-09-09 01:11:14:	20.39	19.99	20.00	18.67
2023-09-09 01:11:34:	20.39	19.99	20.00	18.66
2023-09-09 01:11:55:	20.39	20.00	20.00	18.67
2023-09-09 01:12:16:	20.39	20.00	20.00	18.70
2023-09-09 01:12:36:	20.39	20.00	20.00	18.72
2023-09-09 01:12:57:	20.39	20.00	20.00	18.71
2023-09-09 01:13:17:	20.39	20.00	20.00	18.68
2023-09-09 01:13:38:	20.40	20.00	20.00	18.67
2023-09-09 01:13:58:	20.39	20.00	20.00	18.67
2023-09-09 01:14:19:	20.39	20.00	20.00	18.73
2023-09-09 01:14:40:	20.40	20.02	20.00	18.69
2023-09-09 01:15:00:	20.40	20.02	20.00	18.69
2023-09-09 01:15:21:	20.40	20.02	20.00	18.62
2023-09-09 01:15:41:	20.39	20.01	20.00	18.62
2023-09-09 01:16:02:	20.39	20.01	20.00	18.61
2023-09-09 01:16:23:	20.39	20.01	20.00	18.64
2023-09-09 01:16:43:	20.39	20.00	20.00	18.65
2023-09-09 01:17:04:	20.38	20.01	20.00	18.64
2023-09-09 01:17:25:	20.38	20.00	20.00	18.64
2023-09-09 01:17:45:	20.38	20.00	20.00	18.66
2023-09-09 01:18:06:	20.38	19.99	20.00	18.66
2023-09-09 01:18:26:	20.39	19.99	20.00	18.67
2023-09-09 01:18:47:	20.38	19.99	20.00	18.65
2023-09-09 01:19:07:	20.38	19.98	20.00	18.69
2023-09-09 01:19:28:	20.38	19.99	20.00	18.69
2023-09-09 01:19:48:	20.38	19.99	20.00	18.69
2023-09-09 01:20:09:	20.38	19.99	20.00	18.71
2023-09-09 01:20:30:	20.39	19.99	20.00	18.70
2023-09-09 01:20:50:	20.38	20.00	20.00	18.71
2023-09-09 01:21:11:	20.39	20.01	20.00	18.68
2023-09-09 01:21:31:	20.40	20.01	20.00	18.69
2023-09-09 01:21:52:	20.40	20.02	20.00	18.68
2023-09-09 01:22:13:	20.40	20.02	20.00	18.66
2023-09-09 01:22:33:	20.40	20.02	20.00	18.65
2023-09-09 01:22:54:	20.40	20.02	20.00	18.64
2023-09-09 01:23:14:	20.41	20.02	20.00	18.64
2023-09-09 01:23:35:	20.41	20.01	20.00	18.61
2023-09-09 01:23:56:	20.40	19.99	20.00	18.62
2023-09-09 01:24:16:	20.39	20.00	20.00	18.63
2023-09-09 01:24:37:	20.40	20.00	20.00	18.63
2023-09-09 01:24:57:	20.38	20.00	20.00	18.65
2023-09-09 01:25:18:	20.39	19.98	20.00	18.66
2023-09-09 01:25:38:	20.38	19.98	20.00	18.67
2023-09-09 01:25:59:	20.39	19.98	20.00	18.68
2023-09-09 01:26:19:	20.38	19.99	20.00	18.66
2023-09-09 01:26:40:	20.38	19.98	20.00	18.68
2023-09-09 01:27:01:	20.38	19.99	20.00	18.71
2023-09-09 01:27:21:	20.38	19.99	20.00	18.72
2023-09-09 01:27:42:	20.39	19.99	20.00	18.71
2023-09-09 01:28:02:	20.39	19.99	20.00	18.71
2023-09-09 01:28:23:	20.39	20.00	20.00	18.70
2023-09-09 01:28:44:	20.39	20.01	20.00	18.70
2023-09-09 01:29:04:	20.39	20.00	20.00	18.70
2023-09-09 01:29:25:	20.40	20.01	20.00	18.70
2023-09-09 01:29:46:	20.40	20.01	20.00	18.68
2023-09-09 01:30:06:	20.40	20.01	20.00	18.66
2023-09-09 01:30:27:	20.42	20.01	20.00	18.68
2023-09-09 01:30:48:	20.40	20.01	20.00	18.67
2023-09-09 01:31:08:	20.40	20.02	20.00	18.65
2023-09-09 01:31:29:	20.40	20.01	20.00	18.65
2023-09-09 01:31:49:	20.40	20.01	20.00	18.67
2023-09-09 01:32:10:	20.40	20.00	20.00	18.64
2023-09-09 01:32:31:	20.39	20.00	20.00	18.65
2023-09-09 01:32:51:	20.39	20.00	20.00	18.67
2023-09-09 01:33:12:	20.39	20.00	20.00	18.68
2023-09-09 01:33:32:	20.39	20.01	20.00	18.67
2023-09-09 01:33:53:	20.39	20.01	20.00	18.66
2023-09-09 01:34:14:	20.38	20.01	20.00	18.69
2023-09-09 01:34:34:	20.38	20.01	20.00	18.69
2023-09-09 01:34:55:	20.39	20.01	20.00	18.65
2023-09-09 01:35:16:	20.39	20.01	20.00	18.66
2023-09-09 01:35:37:	20.39	20.01	20.00	18.68
2023-09-09 01:35:57:	20.40	20.01	20.00	18.69
2023-09-09 01:36:18:	20.39	20.01	20.00	18.67
2023-09-09 01:36:38:	20.39	20.00	20.00	18.66
2023-09-09 01:36:59:	20.39	20.00	20.00	18.68
2023-09-09 01:37:19:	20.38	20.00	20.00	18.66
2023-09-09 01:37:40:	20.39	20.00	20.00	18.69
2023-09-09 01:38:00:	20.39	20.01	20.00	18.68
2023-09-09 01:38:21:	20.39	20.01	20.00	18.66
2023-09-09 01:38:42:	20.39	20.00	20.00	18.66
2023-09-09 01:39:02:	20.39	20.00	20.00	18.64
2023-09-09 01:39:23:	20.39	20.01	20.00	18.64
2023-09-09 01:39:43:	20.39	20.00	20.00	18.68
2023-09-09 01:40:04:	20.39	20.00	20.00	18.66
2023-09-09 01:40:25:	20.39	20.00	20.00	18.69
2023-09-09 01:40:45:	20.38	20.00	20.00	18.69
2023-09-09 01:41:06:	20.39	19.99	20.00	18.70
2023-09-09 01:41:27:	20.38	19.99	20.00	18.67
2023-09-09 01:41:47:	20.39	20.00	20.00	18.70
2023-09-09 01:42:07:	20.39	20.00	20.00	18.66
2023-09-09 01:42:28:	20.39	19.99	20.00	18.67
2023-09-09 01:42:49:	20.40	20.00	20.00	18.67
2023-09-09 01:43:09:	20.39	20.00	20.00	18.68
2023-09-09 01:43:30:	20.39	20.00	20.00	18.67
2023-09-09 01:43:51:	20.39	20.00	20.00	18.71
2023-09-09 01:44:11:	20.40	20.01	20.00	18.68
2023-09-09 01:44:32:	20.40	20.01	20.00	18.68
2023-09-09 01:44:53:	20.40	20.00	20.00	18.62
2023-09-09 01:45:17:	20.41	20.01	20.00	18.65
2023-09-09 01:45:37:	20.40	20.01	20.00	18.66
2023-09-09 01:45:58:	20.39	20.01	20.00	18.66
2023-09-09 01:46:18:	20.40	20.00	20.00	18.67
2023-09-09 01:46:39:	20.40	19.99	20.00	18.64
2023-09-09 01:47:00:	20.39	19.99	20.00	18.67
2023-09-09 01:47:21:	20.40	20.00	20.00	18.69
2023-09-09 01:47:41:	20.40	19.99	20.00	18.69
2023-09-09 01:48:02:	20.39	20.00	20.00	18.69
2023-09-09 01:48:22:	20.39	20.00	20.00	18.70
2023-09-09 01:48:43:	20.39	20.00	20.00	18.68
2023-09-09 01:49:03:	20.40	20.00	20.00	18.69
2023-09-09 01:49:24:	20.40	20.01	20.00	18.66
2023-09-09 01:49:45:	20.40	20.00	20.00	18.71
2023-09-09 01:50:05:	20.40	20.00	20.00	18.66
2023-09-09 01:50:26:	20.39	20.00	20.00	18.67
2023-09-09 01:50:47:	20.40	20.01	20.00	18.66
2023-09-09 01:51:07:	20.40	20.00	20.00	18.69
2023-09-09 01:51:28:	20.41	20.00	20.00	18.67
2023-09-09 01:51:49:	20.40	20.01	20.00	18.66
2023-09-09 01:52:10:	20.40	20.01	20.00	18.66
2023-09-09 01:52:30:	20.40	20.01	20.00	18.67
2023-09-09 01:52:51:	20.39	20.02	20.00	18.65
2023-09-09 01:53:11:	20.40	20.03	20.00	18.65
2023-09-09 01:53:32:	20.39	20.01	20.00	18.64
2023-09-09 01:53:53:	20.39	20.00	20.00	18.58
2023-09-09 01:54:13:	20.39	20.00	20.00	18.62
2023-09-09 01:54:34:	20.38	20.00	20.00	18.62
2023-09-09 01:54:55:	20.38	19.99	20.00	18.66
2023-09-09 01:55:15:	20.38	19.99	20.00	18.66
2023-09-09 01:55:36:	20.38	19.98	20.00	18.67
2023-09-09 01:55:56:	20.38	19.98	20.00	18.68
2023-09-09 01:56:17:	20.38	19.98	20.00	18.68
2023-09-09 01:56:37:	20.37	19.99	20.00	18.67
2023-09-09 01:56:58:	20.38	19.99	20.00	18.67
2023-09-09 01:57:18:	20.38	19.99	20.00	18.70
2023-09-09 01:57:39:	20.38	20.00	20.00	18.71
2023-09-09 01:58:00:	20.38	20.00	20.00	18.72
2023-09-09 01:58:20:	20.40	20.00	20.00	18.71
2023-09-09 01:58:40:	20.39	20.01	20.00	18.69
2023-09-09 01:59:01:	20.39	20.01	20.00	18.67
2023-09-09 01:59:22:	20.39	20.02	20.00	18.66
2023-09-09 01:59:42:	20.40	20.01	20.00	18.67
2023-09-09 02:00:03:	20.40	20.01	20.00	18.66
2023-09-09 02:00:24:	20.40	20.01	20.00	18.61
2023-09-09 02:00:44:	20.39	20.00	20.00	18.63
2023-09-09 02:01:05:	20.39	20.00	20.00	18.64
2023-09-09 02:01:25:	20.39	20.00	20.00	18.66
2023-09-09 02:01:46:	20.38	19.99	20.00	18.65
2023-09-09 02:02:07:	20.38	20.00	20.00	18.70
2023-09-09 02:02:27:	20.38	19.98	20.00	18.66
2023-09-09 02:02:48:	20.38	19.99	20.00	18.66
2023-09-09 02:03:09:	20.38	19.99	20.00	18.69
2023-09-09 02:03:29:	20.38	19.99	20.00	18.67
2023-09-09 02:03:50:	20.38	19.99	20.00	18.71
2023-09-09 02:04:11:	20.39	19.99	20.00	18.71
2023-09-09 02:04:31:	20.39	20.00	20.00	18.72
2023-09-09 02:04:52:	20.39	20.00	20.00	18.70
2023-09-09 02:05:12:	20.39	20.01	20.00	18.66
2023-09-09 02:05:33:	20.40	20.01	20.00	18.69
2023-09-09 02:05:54:	20.40	20.01	20.00	18.67
2023-09-09 02:06:14:	20.40	20.02	20.00	18.62
2023-09-09 02:06:35:	20.39	20.01	20.00	18.66
2023-09-09 02:06:56:	20.40	20.01	20.00	18.66
2023-09-09 02:07:16:	20.39	20.02	20.00	18.65
2023-09-09 02:07:37:	20.39	20.02	20.00	18.65
2023-09-09 02:07:58:	20.40	20.01	20.00	18.63
2023-09-09 02:08:19:	20.39	20.00	20.00	18.63
2023-09-09 02:08:41:	20.39	19.99	20.00	18.64
2023-09-09 02:09:02:	20.38	20.00	20.00	18.64
2023-09-09 02:09:23:	20.39	19.99	20.00	18.68
2023-09-09 02:09:44:	20.38	19.98	20.00	18.67
2023-09-09 02:10:05:	20.38	19.98	20.00	18.69
2023-09-09 02:10:26:	20.38	19.98	20.00	18.67
2023-09-09 02:10:47:	20.37	19.99	20.00	18.69
2023-09-09 02:11:08:	20.38	19.98	20.00	18.71
2023-09-09 02:11:29:	20.38	19.99	20.00	18.68
2023-09-09 02:11:50:	20.38	19.99	20.00	18.72
2023-09-09 02:12:11:	20.39	20.00	20.00	18.73
2023-09-09 02:12:32:	20.39	20.00	20.00	18.71
2023-09-09 02:12:53:	20.39	20.01	20.00	18.71
2023-09-09 02:13:14:	20.40	20.01	20.00	18.68
2023-09-09 02:13:35:	20.39	20.02	20.00	18.67
2023-09-09 02:13:56:	20.40	20.01	20.00	18.62
2023-09-09 02:14:17:	20.40	20.01	20.00	18.63
2023-09-09 02:14:38:	20.40	20.01	20.00	18.63
2023-09-09 02:15:00:	20.40	20.00	20.00	18.62
2023-09-09 02:15:21:	20.40	20.01	20.00	18.64
2023-09-09 02:15:42:	20.38	20.00	20.00	18.62
2023-09-09 02:16:03:	20.39	20.00	20.00	18.66
2023-09-09 02:16:24:	20.38	20.00	20.00	18.67
2023-09-09 02:16:45:	20.38	19.99	20.00	18.67
2023-09-09 02:17:06:	20.38	20.00	20.00	18.68
2023-09-09 02:17:27:	20.38	20.00	20.00	18.70
2023-09-09 02:17:48:	20.38	19.99	20.00	18.69
2023-09-09 02:18:09:	20.38	20.00	20.00	18.73
2023-09-09 02:18:30:	20.39	20.00	20.00	18.69
2023-09-09 02:18:50:	20.39	20.01	20.00	18.71
2023-09-09 02:19:11:	20.40	20.02	20.00	18.66
2023-09-09 02:19:32:	20.39	20.02	20.00	18.65
2023-09-09 02:19:54:	20.39	20.02	20.00	18.65
2023-09-09 02:20:15:	20.40	20.02	20.00	18.63
2023-09-09 02:20:36:	20.39	20.01	20.00	18.65
2023-09-09 02:20:57:	20.39	20.01	20.00	18.65
2023-09-09 02:21:18:	20.39	20.00	20.00	18.64
2023-09-09 02:21:40:	20.39	20.00	20.00	18.65
2023-09-09 02:22:01:	20.38	19.99	20.00	18.66
2023-09-09 02:22:22:	20.39	20.00	20.00	18.68
2023-09-09 02:22:43:	20.39	19.99	20.00	18.67
2023-09-09 02:23:04:	20.38	20.00	20.00	18.67
2023-09-09 02:23:25:	20.39	19.99	20.00	18.68
2023-09-09 02:23:45:	20.39	19.99	20.00	18.69
2023-09-09 02:24:06:	20.38	20.00	20.00	18.71
2023-09-09 02:24:27:	20.39	20.00	20.00	18.70
2023-09-09 02:24:47:	20.39	20.00	20.00	18.70
2023-09-09 02:25:08:	20.39	20.00	20.00	18.67
2023-09-09 02:25:28:	20.40	20.00	20.00	18.67
2023-09-09 02:25:49:	20.40	20.00	20.00	18.67
2023-09-09 02:26:09:	20.39	20.01	20.00	18.68
2023-09-09 02:26:30:	20.39	20.02	20.00	18.67
2023-09-09 02:26:51:	20.40	20.01	20.00	18.65
2023-09-09 02:27:11:	20.40	20.02	20.00	18.65
2023-09-09 02:27:32:	20.40	20.01	20.00	18.64
2023-09-09 02:27:52:	20.40	20.00	20.00	18.65
2023-09-09 02:28:13:	20.40	20.01	20.00	18.65
2023-09-09 02:28:34:	20.39	20.01	20.00	18.65
2023-09-09 02:28:54:	20.39	20.02	20.00	18.66
2023-09-09 02:29:15:	20.39	20.00	20.00	18.67
2023-09-09 02:29:36:	20.39	20.00	20.00	18.65
2023-09-09 02:29:56:	20.38	20.00	20.00	18.65
2023-09-09 02:30:17:	20.38	19.99	20.00	18.67
2023-09-09 02:30:38:	20.38	20.00	20.00	18.65
2023-09-09 02:30:58:	20.38	20.00	20.00	18.66
2023-09-09 02:31:19:	20.39	20.00	20.00	18.70
2023-09-09 02:31:39:	20.39	19.99	20.00	18.69
2023-09-09 02:32:00:	20.39	19.99	20.00	18.69
2023-09-09 02:32:20:	20.39	19.99	20.00	18.67
2023-09-09 02:32:41:	20.39	20.00	20.00	18.68
2023-09-09 02:33:02:	20.39	20.00	20.00	18.70
2023-09-09 02:33:22:	20.40	20.01	20.00	18.70
2023-09-09 02:33:43:	20.39	20.00	20.00	18.66
2023-09-09 02:34:04:	20.40	20.00	20.00	18.67
2023-09-09 02:34:24:	20.39	20.01	20.00	18.65
2023-09-09 02:34:45:	20.39	20.00	20.00	18.68
2023-09-09 02:35:05:	20.40	20.00	20.00	18.65
2023-09-09 02:35:26:	20.39	20.00	20.00	18.66
2023-09-09 02:35:46:	20.39	20.00	20.00	18.68
2023-09-09 02:36:07:	20.39	20.00	20.00	18.66
2023-09-09 02:36:27:	20.39	20.00	20.00	18.64
2023-09-09 02:36:48:	20.40	20.01	20.00	18.66
2023-09-09 02:37:09:	20.39	20.01	20.00	18.67
2023-09-09 02:37:30:	20.38	20.01	20.00	18.65
2023-09-09 02:37:50:	20.39	20.01	20.00	18.66
2023-09-09 02:38:11:	20.39	20.00	20.00	18.65
2023-09-09 02:38:31:	20.39	20.00	20.00	18.66
2023-09-09 02:38:52:	20.39	20.00	20.00	18.68
2023-09-09 02:39:13:	20.38	20.00	20.00	18.66
2023-09-09 02:39:33:	20.38	20.00	20.00	18.67
2023-09-09 02:39:54:	20.38	19.99	20.00	18.66
2023-09-09 02:40:14:	20.39	20.00	20.00	18.66
2023-09-09 02:40:35:	20.39	19.99	20.00	18.68
2023-09-09 02:40:55:	20.40	20.00	20.00	18.68
2023-09-09 02:41:16:	20.39	20.00	20.00	18.69
2023-09-09 02:41:37:	20.39	19.99	20.00	18.69
2023-09-09 02:41:57:	20.40	20.00	20.00	18.71
2023-09-09 02:42:18:	20.39	20.00	20.00	18.69
2023-09-09 02:42:38:	20.39	20.01	20.00	18.69
2023-09-09 02:42:59:	20.39	20.01	20.00	18.66
2023-09-09 02:43:19:	20.39	20.01	20.00	18.66
2023-09-09 02:43:40:	20.40	20.02	20.00	18.67
2023-09-09 02:44:01:	20.40	20.01	20.00	18.65
2023-09-09 02:44:21:	20.39	20.01	20.00	18.64
2023-09-09 02:44:42:	20.39	20.01	20.00	18.63
2023-09-09 02:45:03:	20.40	20.00	20.00	18.65
2023-09-09 02:45:24:	20.39	20.00	20.00	18.66
2023-09-09 02:45:44:	20.38	20.00	20.00	18.68
2023-09-09 02:46:05:	20.39	20.00	20.00	18.69
2023-09-09 02:46:25:	20.38	20.00	20.00	18.68
2023-09-09 02:46:46:	20.38	20.01	20.00	18.70
2023-09-09 02:47:07:	20.39	20.00	20.00	18.67
2023-09-09 02:47:28:	20.38	20.00	20.00	18.67
2023-09-09 02:47:49:	20.39	20.00	20.00	18.67
2023-09-09 02:48:10:	20.39	20.01	20.00	18.72
2023-09-09 02:48:30:	20.39	20.01	20.00	18.68
2023-09-09 02:48:51:	20.39	20.01	20.00	18.64
2023-09-09 02:49:11:	20.39	20.01	20.00	18.62
2023-09-09 02:49:32:	20.40	20.01	20.00	18.63
2023-09-09 02:49:52:	20.40	20.01	20.00	18.64
2023-09-09 02:50:13:	20.39	20.00	20.00	18.64
2023-09-09 02:50:34:	20.40	20.01	20.00	18.64
2023-09-09 02:50:54:	20.39	20.00	20.00	18.65
2023-09-09 02:51:15:	20.38	20.01	20.00	18.67
2023-09-09 02:51:35:	20.39	20.00	20.00	18.65
2023-09-09 02:51:56:	20.38	20.00	20.00	18.70
2023-09-09 02:52:16:	20.38	20.00	20.00	18.67
2023-09-09 02:52:37:	20.39	20.01	20.00	18.67
2023-09-09 02:52:58:	20.38	20.00	20.00	18.65
2023-09-09 02:53:18:	20.39	20.00	20.00	18.65
2023-09-09 02:53:39:	20.40	20.00	20.00	18.65
2023-09-09 02:53:59:	20.39	20.00	20.00	18.66
2023-09-09 02:54:20:	20.39	19.99	20.00	18.65
2023-09-09 02:54:40:	20.39	19.99	20.00	18.66
2023-09-09 02:55:01:	20.38	20.00	20.00	18.68
2023-09-09 02:55:22:	20.38	20.00	20.00	18.68
2023-09-09 02:55:42:	20.39	20.00	20.00	18.69
2023-09-09 02:56:03:	20.39	20.01	20.00	18.70
2023-09-09 02:56:24:	20.39	20.00	20.00	18.65
2023-09-09 02:56:44:	20.39	20.01	20.00	18.66
2023-09-09 02:57:05:	20.39	20.00	20.00	18.65
2023-09-09 02:57:26:	20.39	20.00	20.00	18.65
2023-09-09 02:57:46:	20.39	20.01	20.00	18.67
2023-09-09 02:58:07:	20.39	20.00	20.00	18.66
2023-09-09 02:58:27:	20.40	20.00	20.00	18.69
2023-09-09 02:58:48:	20.40	20.00	20.00	18.67
2023-09-09 02:59:08:	20.39	20.00	20.00	18.68
2023-09-09 02:59:29:	20.39	20.00	20.00	18.66
2023-09-09 02:59:49:	20.39	19.99	20.00	18.68
2023-09-09 03:00:10:	20.39	20.00	20.00	18.68
2023-09-09 03:00:31:	20.39	20.00	20.00	18.71
2023-09-09 03:00:52:	20.39	20.00	20.00	18.67
2023-09-09 03:01:16:	20.39	20.02	20.00	18.67
2023-09-09 03:01:37:	20.39	20.01	20.00	18.63
2023-09-09 03:01:57:	20.40	20.02	20.00	18.64
2023-09-09 03:02:18:	20.40	20.01	20.00	18.62
2023-09-09 03:02:39:	20.39	20.01	20.00	18.66
2023-09-09 03:02:59:	20.40	20.01	20.00	18.65
2023-09-09 03:03:20:	20.39	20.00	20.00	18.65
2023-09-09 03:03:40:	20.39	20.01	20.00	18.64
2023-09-09 03:04:01:	20.39	20.00	20.00	18.64
2023-09-09 03:04:21:	20.38	20.00	20.00	18.64
2023-09-09 03:04:42:	20.38	20.00	20.00	18.66
2023-09-09 03:05:02:	20.38	20.00	20.00	18.67
2023-09-09 03:05:23:	20.39	20.00	20.00	18.68
2023-09-09 03:05:44:	20.39	19.99	20.00	18.65
2023-09-09 03:06:04:	20.38	19.99	20.00	18.68
2023-09-09 03:06:25:	20.39	20.00	20.00	18.69
2023-09-09 03:06:46:	20.39	20.00	20.00	18.66
2023-09-09 03:07:06:	20.38	20.00	20.00	18.66
2023-09-09 03:07:27:	20.38	20.00	20.00	18.67
2023-09-09 03:07:47:	20.38	20.00	20.00	18.66
2023-09-09 03:08:08:	20.39	20.00	20.00	18.67
2023-09-09 03:08:29:	20.39	19.99	20.00	18.69
2023-09-09 03:08:49:	20.39	20.00	20.00	18.70
2023-09-09 03:09:10:	20.40	20.00	20.00	18.69
2023-09-09 03:09:30:	20.39	20.00	20.00	18.69
2023-09-09 03:09:51:	20.39	20.00	20.00	18.66
2023-09-09 03:10:12:	20.39	20.01	20.00	18.65
2023-09-09 03:10:32:	20.39	20.01	20.00	18.65
2023-09-09 03:10:53:	20.39	20.01	20.00	18.68
2023-09-09 03:11:13:	20.40	20.01	20.00	18.64
2023-09-09 03:11:34:	20.39	20.02	20.00	18.63
2023-09-09 03:11:55:	20.39	20.01	20.00	18.64
2023-09-09 03:12:15:	20.38	20.02	20.00	18.66
2023-09-09 03:12:36:	20.38	20.00	20.00	18.62
2023-09-09 03:12:57:	20.38	20.00	20.00	18.63
2023-09-09 03:13:17:	20.38	20.00	20.00	18.64
2023-09-09 03:13:38:	20.38	19.99	20.00	18.66
2023-09-09 03:13:58:	20.38	19.98	20.00	18.66
2023-09-09 03:14:19:	20.37	19.98	20.00	18.63
2023-09-09 03:14:40:	20.37	19.98	20.00	18.66
2023-09-09 03:15:00:	20.37	19.99	20.00	18.69
2023-09-09 03:15:21:	20.37	19.99	20.00	18.70
2023-09-09 03:15:41:	20.37	19.99	20.00	18.71
2023-09-09 03:16:02:	20.38	19.99	20.00	18.71
2023-09-09 03:16:23:	20.39	20.00	20.00	18.69
2023-09-09 03:16:43:	20.40	20.02	20.00	18.68
2023-09-09 03:17:04:	20.40	20.01	20.00	18.67
2023-09-09 03:17:25:	20.40	20.01	20.00	18.69
2023-09-09 03:17:45:	20.39	20.00	20.00	18.63
2023-09-09 03:18:06:	20.39	20.01	20.00	18.61
2023-09-09 03:18:26:	20.39	20.00	20.00	18.63
2023-09-09 03:18:47:	20.39	20.00	20.00	18.64
2023-09-09 03:19:07:	20.39	20.00	20.00	18.62
2023-09-09 03:19:28:	20.39	20.00	20.00	18.64
2023-09-09 03:19:48:	20.38	20.00	20.00	18.66
2023-09-09 03:20:09:	20.39	20.00	20.00	18.67
2023-09-09 03:20:29:	20.38	19.99	20.00	18.67
2023-09-09 03:20:50:	20.38	19.99	20.00	18.69
2023-09-09 03:21:10:	20.38	20.00	20.00	18.71
2023-09-09 03:21:31:	20.38	20.00	20.00	18.67
2023-09-09 03:21:52:	20.39	20.00	20.00	18.69
2023-09-09 03:22:12:	20.39	20.01	20.00	18.68
2023-09-09 03:22:33:	20.39	20.00	20.00	18.66
2023-09-09 03:22:54:	20.39	20.01	20.00	18.63
2023-09-09 03:23:14:	20.39	20.00	20.00	18.64
2023-09-09 03:23:35:	20.38	20.00	20.00	18.66
2023-09-09 03:23:55:	20.40	20.00	20.00	18.64
2023-09-09 03:24:16:	20.39	20.00	20.00	18.65
2023-09-09 03:24:37:	20.38	20.00	20.00	18.68
2023-09-09 03:24:57:	20.38	19.99	20.00	18.67
2023-09-09 03:25:18:	20.37	20.00	20.00	18.70
2023-09-09 03:25:39:	20.38	20.00	20.00	18.65
2023-09-09 03:25:59:	20.38	20.00	20.00	18.68
2023-09-09 03:26:20:	20.38	20.00	20.00	18.67
2023-09-09 03:26:40:	20.38	20.00	20.00	18.69
2023-09-09 03:27:01:	20.39	19.99	20.00	18.66
2023-09-09 03:27:22:	20.39	20.00	20.00	18.68
2023-09-09 03:27:42:	20.39	20.01	20.00	18.69
2023-09-09 03:28:03:	20.39	20.00	20.00	18.71
2023-09-09 03:28:23:	20.39	20.00	20.00	18.65
2023-09-09 03:28:44:	20.40	20.00	20.00	18.65
2023-09-09 03:29:04:	20.39	20.00	20.00	18.64
2023-09-09 03:29:25:	20.39	20.00	20.00	18.64
2023-09-09 03:29:46:	20.39	20.00	20.00	18.67
2023-09-09 03:30:06:	20.39	20.00	20.00	18.69
2023-09-09 03:30:27:	20.39	20.00	20.00	18.65
2023-09-09 03:30:47:	20.39	20.01	20.00	18.65
2023-09-09 03:31:08:	20.40	20.00	20.00	18.64
2023-09-09 03:31:29:	20.38	20.00	20.00	18.66
2023-09-09 03:31:49:	20.39	20.01	20.00	18.66
2023-09-09 03:32:10:	20.39	20.00	20.00	18.66
2023-09-09 03:32:31:	20.39	19.99	20.00	18.64
2023-09-09 03:32:51:	20.39	20.00	20.00	18.70
2023-09-09 03:33:12:	20.38	19.99	20.00	18.70
2023-09-09 03:33:32:	20.38	20.00	20.00	18.70
2023-09-09 03:33:53:	20.39	20.00	20.00	18.66
2023-09-09 03:34:13:	20.39	20.01	20.00	18.70
2023-09-09 03:34:34:	20.39	20.01	20.00	18.67
2023-09-09 03:34:54:	20.39	20.00	20.00	18.64
2023-09-09 03:35:15:	20.40	20.02	20.00	18.65
2023-09-09 03:35:36:	20.40	20.00	20.00	18.64
2023-09-09 03:35:57:	20.39	20.00	20.00	18.63
2023-09-09 03:36:17:	20.39	20.01	20.00	18.64
2023-09-09 03:36:38:	20.39	20.00	20.00	18.66
2023-09-09 03:36:58:	20.39	19.99	20.00	18.66
2023-09-09 03:37:19:	20.39	19.99	20.00	18.67
2023-09-09 03:37:40:	20.39	20.00	20.00	18.69
2023-09-09 03:38:00:	20.39	19.99	20.00	18.69
2023-09-09 03:38:21:	20.39	20.00	20.00	18.68
2023-09-09 03:38:42:	20.39	19.99	20.00	18.68
2023-09-09 03:39:03:	20.39	20.00	20.00	18.71
