			pt1000 - external - setpoint - internal
2022-01-17 13:39:12:	-4.05	-8.80	-20.00	-22.32
2022-01-17 13:39:32:	-4.40	-9.18	-20.00	-22.75
2022-01-17 13:39:53:	-4.76	-9.56	-20.00	-23.18
2022-01-17 13:40:14:	-5.08	-9.96	-20.00	-23.56
2022-01-17 13:40:34:	-5.48	-10.29	-20.00	-23.30
2022-01-17 13:40:55:	-5.77	-10.60	-20.00	-22.51
2022-01-17 13:41:16:	-6.04	-10.92	-20.00	-22.70
2022-01-17 13:41:36:	-6.37	-11.20	-20.00	-24.69
2022-01-17 13:41:57:	-6.65	-11.47	-20.00	-24.55
2022-01-17 13:42:18:	-6.91	-11.74	-20.00	-25.70
2022-01-17 13:42:38:	-7.26	-12.01	-20.00	-25.76
2022-01-17 13:42:59:	-7.50	-12.34	-20.00	-25.29
2022-01-17 13:43:20:	-7.75	-12.63	-20.00	-24.32
2022-01-17 13:43:40:	-7.98	-12.92	-20.00	-23.78
2022-01-17 13:44:01:	-8.28	-13.15	-20.00	-24.48
2022-01-17 13:44:22:	-8.43	-13.31	-20.00	-25.42
2022-01-17 13:44:43:	-8.67	-13.48	-20.00	-25.70
2022-01-17 13:45:03:	-8.92	-13.68	-20.00	-25.78
2022-01-17 13:45:24:	-9.08	-13.87	-20.00	-26.24
2022-01-17 13:45:45:	-9.24	-14.08	-20.00	-25.84
2022-01-17 13:46:06:	-9.50	-14.31	-20.00	-25.89
2022-01-17 13:46:27:	-9.76	-14.51	-20.00	-26.04
2022-01-17 13:46:48:	-9.86	-14.71	-20.00	-26.23
2022-01-17 13:47:08:	-10.08	-14.94	-20.00	-26.65
2022-01-17 13:47:29:	-10.22	-15.10	-20.00	-26.84
2022-01-17 13:47:50:	-10.46	-15.30	-20.00	-27.16
2022-01-17 13:48:11:	-10.63	-15.47	-20.00	-25.94
2022-01-17 13:48:32:	-10.90	-15.64	-20.00	-26.54
2022-01-17 13:48:52:	-10.97	-15.80	-20.00	-28.17
2022-01-17 13:49:13:	-11.07	-15.92	-20.00	-27.86
2022-01-17 13:49:34:	-11.19	-16.05	-20.00	-27.60
2022-01-17 13:49:54:	-11.37	-16.19	-20.00	-26.57
2022-01-17 13:50:15:	-11.53	-16.32	-20.00	-26.60
2022-01-17 13:50:36:	-11.62	-16.44	-20.00	-27.43
2022-01-17 13:50:57:	-11.76	-16.50	-20.00	-28.60
2022-01-17 13:51:19:	-11.91	-16.56	-20.00	-27.50
2022-01-17 13:51:40:	-11.96	-16.66	-20.00	-28.32
2022-01-17 13:52:00:	-11.96	-16.79	-20.00	-27.88
2022-01-17 13:52:21:	-12.13	-16.88	-20.00	-27.81
2022-01-17 13:52:42:	-12.19	-16.96	-20.00	-28.29
2022-01-17 13:53:02:	-12.25	-17.05	-20.00	-28.62
2022-01-17 13:53:23:	-12.31	-17.11	-20.00	-28.99
2022-01-17 13:53:44:	-12.44	-17.18	-20.00	-29.44
2022-01-17 13:54:05:	-12.47	-17.25	-20.00	-28.00
2022-01-17 13:54:25:	-12.60	-17.28	-20.00	-27.84
2022-01-17 13:54:46:	-12.60	-17.31	-20.00	-28.33
2022-01-17 13:55:07:	-12.63	-17.31	-20.00	-30.25
2022-01-17 13:55:28:	-12.66	-17.40	-20.00	-29.51
2022-01-17 13:55:48:	-12.80	-17.47	-20.00	-28.47
2022-01-17 13:56:09:	-12.85	-17.59	-20.00	-28.89
2022-01-17 13:56:30:	-12.92	-17.69	-20.00	-29.60
2022-01-17 13:56:50:	-13.07	-17.82	-20.00	-28.85
2022-01-17 13:57:11:	-13.17	-17.95	-20.00	-28.83
2022-01-17 13:57:31:	-13.28	-18.06	-20.00	-29.28
2022-01-17 13:57:52:	-13.40	-18.18	-20.00	-29.42
2022-01-17 13:58:13:	-13.44	-18.31	-20.00	-27.63
2022-01-17 13:58:33:	-13.49	-18.46	-20.00	-28.87
2022-01-17 13:58:54:	-13.65	-18.57	-20.00	-30.86
2022-01-17 13:59:15:	-13.86	-18.69	-20.00	-29.54
2022-01-17 13:59:35:	-13.90	-18.81	-20.00	-29.16
2022-01-17 13:59:56:	-14.03	-18.95	-20.00	-29.80
2022-01-17 14:00:16:	-14.15	-19.07	-20.00	-28.55
2022-01-17 14:00:37:	-14.23	-19.11	-20.00	-29.56
2022-01-17 14:00:58:	-14.22	-19.11	-20.00	-28.74
2022-01-17 14:01:18:	-14.29	-19.09	-20.00	-26.47
2022-01-17 14:01:39:	-14.23	-19.03	-20.00	-29.10
2022-01-17 14:01:59:	-14.31	-18.91	-20.00	-28.45
2022-01-17 14:02:20:	-14.16	-18.79	-20.00	-28.54
2022-01-17 14:02:41:	-14.16	-18.67	-20.00	-28.85
2022-01-17 14:03:01:	-14.16	-18.60	-20.00	-29.44
2022-01-17 14:03:22:	-14.07	-18.56	-20.00	-29.25
2022-01-17 14:03:42:	-14.01	-18.50	-20.00	-29.55
2022-01-17 14:04:03:	-13.99	-18.47	-20.00	-28.92
2022-01-17 14:04:23:	-13.92	-18.40	-20.00	-29.59
2022-01-17 14:04:44:	-13.82	-18.34	-20.00	-29.11
2022-01-17 14:05:05:	-13.81	-18.29	-20.00	-29.43
2022-01-17 14:05:26:	-13.78	-18.30	-20.00	-30.01
2022-01-17 14:05:46:	-13.77	-18.33	-20.00	-30.21
2022-01-17 14:06:07:	-13.78	-18.43	-20.00	-30.53
2022-01-17 14:06:27:	-13.83	-18.56	-20.00	-30.20
2022-01-17 14:06:48:	-13.91	-18.70	-20.00	-30.19
2022-01-17 14:07:09:	-13.95	-18.83	-20.00	-29.71
2022-01-17 14:07:29:	-14.11	-18.97	-20.00	-29.52
2022-01-17 14:07:50:	-14.17	-19.08	-20.00	-29.60
2022-01-17 14:08:11:	-14.24	-19.21	-20.00	-29.67
2022-01-17 14:08:31:	-14.40	-19.29	-20.00	-29.89
2022-01-17 14:08:52:	-14.45	-19.40	-20.00	-30.57
2022-01-17 14:09:12:	-14.50	-19.50	-20.00	-29.91
2022-01-17 14:09:33:	-14.58	-19.65	-20.00	-30.50
2022-01-17 14:09:54:	-14.64	-19.67	-20.00	-29.45
2022-01-17 14:10:14:	-14.81	-19.75	-20.00	-29.39
2022-01-17 14:10:35:	-14.85	-19.79	-20.00	-30.47
2022-01-17 14:10:55:	-14.90	-19.76	-20.00	-28.59
2022-01-17 14:11:16:	-14.98	-19.73	-20.00	-27.67
2022-01-17 14:11:36:	-14.86	-19.65	-20.00	-29.53
2022-01-17 14:11:57:	-14.92	-19.56	-20.00	-28.54
2022-01-17 14:12:17:	-14.86	-19.43	-20.00	-29.85
2022-01-17 14:12:38:	-14.75	-19.34	-20.00	-30.87
2022-01-17 14:12:58:	-14.81	-19.26	-20.00	-30.03
2022-01-17 14:13:19:	-14.64	-19.25	-20.00	-29.45
2022-01-17 14:13:40:	-14.63	-19.28	-20.00	-29.51
2022-01-17 14:14:00:	-14.63	-19.24	-20.00	-31.66
2022-01-17 14:14:21:	-14.61	-19.23	-20.00	-29.57
2022-01-17 14:14:44:	-14.59	-19.22	-20.00	-28.52
2022-01-17 14:15:05:	-14.56	-19.26	-20.00	-30.81
2022-01-17 14:15:26:	-14.49	-19.34	-20.00	-30.72
2022-01-17 14:15:47:	-14.56	-19.39	-20.00	-30.41
2022-01-17 14:16:08:	-14.67	-19.47	-20.00	-30.05
2022-01-17 14:16:29:	-14.84	-19.57	-20.00	-29.60
2022-01-17 14:16:49:	-14.80	-19.62	-20.00	-27.95
2022-01-17 14:17:10:	-14.80	-19.66	15.00	-29.43
2022-01-17 14:17:30:	-14.90	-19.68	15.00	-29.79
2022-01-17 14:17:51:	-14.98	-19.69	15.00	-29.25
2022-01-17 14:18:11:	-14.94	-19.70	15.00	-27.89
2022-01-17 14:18:32:	-14.90	-19.76	15.00	-24.20
2022-01-17 14:18:52:	-14.99	-19.77	15.00	-20.18
2022-01-17 14:19:13:	-15.05	-19.60	15.00	-18.52
2022-01-17 14:19:33:	-14.71	-19.18	15.00	-17.58
2022-01-17 14:19:54:	-14.44	-18.58	15.00	-16.62
2022-01-17 14:20:15:	-14.24	-17.90	15.00	-15.32
2022-01-17 14:20:35:	-13.75	-17.17	15.00	-12.82
2022-01-17 14:20:56:	-13.28	-16.41	15.00	-10.46
2022-01-17 14:21:16:	-12.67	-15.58	15.00	-8.88
2022-01-17 14:21:37:	-12.07	-14.70	15.00	-7.92
2022-01-17 14:21:58:	-11.42	-13.76	15.00	-6.49
2022-01-17 14:22:19:	-10.65	-12.73	15.00	-5.29
2022-01-17 14:22:39:	-9.83	-11.67	15.00	-4.14
2022-01-17 14:23:00:	-8.98	-10.57	15.00	-3.52
2022-01-17 14:23:21:	-8.12	-9.50	15.00	-3.37
2022-01-17 14:23:41:	-7.21	-8.43	15.00	-3.33
2022-01-17 14:24:02:	-6.34	-7.47	15.00	-3.51
2022-01-17 14:24:23:	-5.52	-6.57	15.00	-3.88
2022-01-17 14:24:43:	-4.72	-5.75	15.00	-4.38
2022-01-17 14:25:04:	-3.88	-4.99	15.00	-5.07
2022-01-17 14:25:25:	-3.26	-4.41	15.00	-3.63
2022-01-17 14:25:46:	-2.59	-3.91	15.00	-1.99
2022-01-17 14:26:06:	-2.04	-3.44	15.00	-1.54
2022-01-17 14:26:27:	-1.44	-2.96	15.00	-1.43
2022-01-17 14:26:47:	-0.91	-2.45	15.00	-1.01
2022-01-17 14:27:08:	-0.38	-1.95	15.00	-0.35
2022-01-17 14:27:29:	0.14	-1.44	15.00	0.41
2022-01-17 14:27:49:	0.65	-0.94	15.00	0.97
2022-01-17 14:28:10:	1.06	-0.43	15.00	1.58
2022-01-17 14:28:31:	1.52	0.08	15.00	2.04
2022-01-17 14:28:52:	2.06	0.56	15.00	2.26
2022-01-17 14:29:13:	2.54	1.06	15.00	2.56
2022-01-17 14:29:33:	2.97	1.56	15.00	2.88
2022-01-17 14:29:54:	3.38	2.01	15.00	3.12
2022-01-17 14:30:15:	3.82	2.46	15.00	3.38
2022-01-17 14:30:36:	4.27	2.88	15.00	3.62
2022-01-17 14:30:56:	4.67	3.26	15.00	3.90
2022-01-17 14:31:17:	5.04	3.65	15.00	4.13
2022-01-17 14:31:38:	5.44	4.03	15.00	4.34
2022-01-17 14:31:59:	5.81	4.38	15.00	4.59
2022-01-17 14:32:20:	6.14	4.70	15.00	4.89
2022-01-17 14:32:41:	6.50	5.03	15.00	5.25
2022-01-17 14:33:01:	6.81	5.34	15.00	5.54
2022-01-17 14:33:22:	7.13	5.67	15.00	5.78
2022-01-17 14:33:43:	7.42	5.94	15.00	5.95
2022-01-17 14:34:04:	7.73	6.26	15.00	6.23
2022-01-17 14:34:24:	7.98	6.52	15.00	6.52
2022-01-17 14:34:45:	8.30	6.82	15.00	6.71
2022-01-17 14:35:06:	8.61	7.09	15.00	6.89
2022-01-17 14:35:27:	8.86	7.36	15.00	7.08
2022-01-17 14:35:48:	9.09	7.61	20.00	7.21
2022-01-17 14:36:08:	9.36	7.84	20.00	7.43
2022-01-17 14:36:29:	9.60	8.11	20.00	7.84
2022-01-17 14:36:50:	9.83	8.33	20.00	8.38
2022-01-17 14:37:10:	10.04	8.56	20.00	8.98
2022-01-17 14:37:31:	10.30	8.81	20.00	9.69
2022-01-17 14:37:52:	10.51	9.06	20.00	10.37
2022-01-17 14:38:13:	10.78	9.36	20.00	11.00
2022-01-17 14:38:34:	11.04	9.72	20.00	11.57
2022-01-17 14:38:55:	11.36	10.10	20.00	11.98
2022-01-17 14:39:16:	11.67	10.50	20.00	12.29
2022-01-17 14:39:36:	11.98	10.90	20.00	12.48
2022-01-17 14:39:57:	12.33	11.31	20.00	12.50
2022-01-17 14:40:18:	12.71	11.66	20.00	12.54
2022-01-17 14:40:39:	13.04	12.02	20.00	12.48
2022-01-17 14:40:59:	13.64	12.34	20.00	12.41
2022-01-17 14:41:20:	13.85	12.63	20.00	12.34
2022-01-17 14:41:41:	14.08	12.87	20.00	12.35
2022-01-17 14:42:02:	13.88	13.08	20.00	12.44
2022-01-17 14:42:22:	13.98	13.26	20.00	12.53
2022-01-17 14:42:43:	14.18	13.41	20.00	12.71
2022-01-17 14:43:04:	14.31	13.56	20.00	12.97
2022-01-17 14:43:24:	14.48	13.70	20.00	13.30
2022-01-17 14:43:45:	14.60	13.85	-20.00	13.61
2022-01-17 14:44:06:	14.65	14.01	-20.00	13.43
2022-01-17 14:44:27:	14.81	14.18	-20.00	12.36
2022-01-17 14:44:47:	14.98	14.34	-20.00	10.31
2022-01-17 14:45:08:	15.09	14.43	-20.00	7.42
2022-01-17 14:45:29:	15.11	14.36	-20.00	4.63
2022-01-17 14:45:50:	15.00	14.11	-20.00	2.55
2022-01-17 14:46:11:	14.72	13.65	-20.00	0.74
2022-01-17 14:46:31:	14.31	13.01	-20.00	-1.20
2022-01-17 14:46:52:	13.78	12.24	-20.00	-3.08
2022-01-17 14:47:13:	13.15	11.39	-20.00	-4.32
2022-01-17 14:47:34:	12.43	10.43	-20.00	-5.56
2022-01-17 14:47:55:	11.64	9.45	-20.00	-7.10
2022-01-17 14:48:16:	10.82	8.48	-20.00	-7.38
2022-01-17 14:48:36:	9.95	7.47	-20.00	-8.01
2022-01-17 14:48:57:	9.09	6.48	-20.00	-8.91
2022-01-17 14:49:18:	8.20	5.56	-20.00	-9.17
2022-01-17 14:49:38:	7.33	4.64	-20.00	-9.69
2022-01-17 14:49:59:	6.49	3.80	-20.00	-10.00
2022-01-17 14:50:21:	5.68	3.03	-20.00	-9.94
2022-01-17 14:50:42:	4.93	2.28	-20.00	-10.52
2022-01-17 14:51:03:	4.23	1.65	-20.00	-11.27
2022-01-17 14:51:24:	3.61	1.11	-20.00	-11.05
2022-01-17 14:51:46:	2.98	0.56	-20.00	-12.15
2022-01-17 14:52:07:	2.38	0.05	-20.00	-15.09
2022-01-17 14:52:29:	1.81	-0.52	-20.00	-16.58
2022-01-17 14:52:50:	1.22	-1.10	-20.00	-16.73
2022-01-17 14:53:11:	0.63	-1.76	-20.00	-16.55
2022-01-17 14:53:32:	-0.01	-2.42	-20.00	-15.34
2022-01-17 14:53:53:	-0.60	-3.01	-20.00	-15.49
2022-01-17 14:54:13:	-1.12	-3.51	-20.00	-16.52
2022-01-17 14:54:34:	-1.64	-3.94	-20.00	-17.30
2022-01-17 14:54:55:	-2.09	-4.34	-20.00	-19.19
2022-01-17 14:55:15:	-2.58	-4.80	-20.00	-19.98
2022-01-17 14:55:36:	-3.05	-5.30	-20.00	-19.85
2022-01-17 14:55:57:	-3.53	-5.79	-20.00	-18.68
2022-01-17 14:56:17:	-3.99	-6.29	-20.00	-18.82
2022-01-17 14:56:38:	-4.42	-6.75	-20.00	-19.49
2022-01-17 14:56:58:	-4.85	-7.13	-20.00	-21.78
2022-01-17 14:57:19:	-5.26	-7.52	-20.00	-21.88
2022-01-17 14:57:40:	-5.68	-7.90	-20.00	-22.01
2022-01-17 14:58:00:	-6.06	-8.32	-20.00	-20.90
2022-01-17 14:58:21:	-6.46	-8.72	-20.00	-21.01
2022-01-17 14:58:41:	-6.87	-9.08	-20.00	-21.35
2022-01-17 14:59:02:	-7.19	-9.41	-20.00	-22.14
2022-01-17 14:59:23:	-7.52	-9.71	-20.00	-22.53
2022-01-17 14:59:43:	-7.83	-10.00	-20.00	-23.19
2022-01-17 15:00:04:	-8.16	-10.31	-20.00	-23.01
2022-01-17 15:00:24:	-8.40	-10.60	-20.00	-23.00
2022-01-17 15:00:45:	-8.72	-10.93	-20.00	-23.34
2022-01-17 15:01:06:	-9.07	-11.22	-20.00	-23.79
2022-01-17 15:01:26:	-9.36	-11.52	-20.00	-24.36
2022-01-17 15:01:47:	-9.67	-11.81	-20.00	-24.71
2022-01-17 15:02:08:	-9.96	-12.09	-20.00	-25.14
2022-01-17 15:02:29:	-10.25	-12.40	-20.00	-24.41
2022-01-17 15:02:49:	-10.57	-12.71	-20.00	-24.43
2022-01-17 15:03:10:	-10.84	-12.99	-20.00	-24.32
2022-01-17 15:03:30:	-11.14	-13.21	-20.00	-25.02
2022-01-17 15:03:51:	-11.30	-13.43	-20.00	-25.70
2022-01-17 15:04:12:	-11.57	-13.62	-20.00	-25.33
2022-01-17 15:04:32:	-11.77	-13.77	-20.00	-25.69
2022-01-17 15:04:53:	-12.02	-13.97	-20.00	-25.97
2022-01-17 15:05:13:	-12.19	-14.15	-20.00	-25.46
2022-01-17 15:05:34:	-12.38	-14.29	-20.00	-26.39
2022-01-17 15:05:55:	-12.54	-14.44	-20.00	-26.88
2022-01-17 15:06:17:	-12.70	-14.59	-20.00	-26.50
2022-01-17 15:06:37:	-12.88	-14.78	-20.00	-26.75
2022-01-17 15:06:58:	-13.02	-14.94	-20.00	-26.59
2022-01-17 15:07:19:	-13.20	-15.08	-20.00	-26.83
2022-01-17 15:07:39:	-13.38	-15.22	-20.00	-26.73
2022-01-17 15:08:00:	-13.47	-15.35	-20.00	-26.62
2022-01-17 15:08:20:	-13.61	-15.50	-20.00	-27.48
2022-01-17 15:08:41:	-13.75	-15.61	-20.00	-27.71
2022-01-17 15:09:01:	-13.89	-15.74	-20.00	-27.72
2022-01-17 15:09:22:	-14.03	-15.92	-20.00	-28.10
2022-01-17 15:09:43:	-14.20	-16.06	-20.00	-27.75
2022-01-17 15:10:03:	-14.36	-16.26	-20.00	-28.18
2022-01-17 15:10:24:	-14.52	-16.45	-20.00	-29.20
2022-01-17 15:10:44:	-14.65	-16.62	-20.00	-28.46
2022-01-17 15:11:05:	-14.78	-16.75	-20.00	-27.99
2022-01-17 15:11:26:	-14.94	-16.87	-20.00	-28.45
2022-01-17 15:11:46:	-15.09	-16.96	-20.00	-27.36
2022-01-17 15:12:07:	-15.16	-17.04	-20.00	-27.13
2022-01-17 15:12:28:	-15.22	-17.09	-20.00	-28.13
2022-01-17 15:12:48:	-15.27	-17.11	-20.00	-29.05
2022-01-17 15:13:09:	-15.34	-17.16	-20.00	-29.23
2022-01-17 15:13:29:	-15.35	-17.19	-20.00	-29.06
2022-01-17 15:13:50:	-15.42	-17.27	-20.00	-28.64
2022-01-17 15:14:11:	-15.57	-17.36	-20.00	-28.55
2022-01-17 15:14:31:	-15.65	-17.46	-20.00	-28.06
2022-01-17 15:14:52:	-15.72	-17.55	-20.00	-29.12
2022-01-17 15:15:13:	-15.77	-17.63	-20.00	-29.63
2022-01-17 15:15:33:	-15.90	-17.76	-20.00	-29.40
2022-01-17 15:15:53:	-15.98	-17.86	-20.00	-28.52
2022-01-17 15:16:15:	-16.09	-17.97	-20.00	-28.48
2022-01-17 15:16:35:	-16.17	-18.08	-20.00	-30.76
2022-01-17 15:16:56:	-16.36	-18.15	-20.00	-29.95
2022-01-17 15:17:16:	-16.33	-18.28	-20.00	-28.90
2022-01-17 15:17:37:	-16.52	-18.37	-20.00	-28.79
2022-01-17 15:17:58:	-16.57	-18.47	-20.00	-30.09
2022-01-17 15:18:18:	-16.64	-18.50	-20.00	-29.16
2022-01-17 15:18:39:	-16.71	-18.52	-20.00	-26.80
2022-01-17 15:18:59:	-16.68	-18.50	-20.00	-29.30
2022-01-17 15:19:20:	-16.74	-18.47	-20.00	-29.71
2022-01-17 15:19:41:	-16.72	-18.46	-20.00	-29.91
2022-01-17 15:20:01:	-16.67	-18.42	-20.00	-28.76
2022-01-17 15:20:22:	-16.70	-18.43	-20.00	-28.43
2022-01-17 15:20:42:	-16.71	-18.43	-20.00	-28.17
2022-01-17 15:21:03:	-16.71	-18.42	-20.00	-28.29
2022-01-17 15:21:23:	-16.70	-18.42	-20.00	-29.15
2022-01-17 15:21:44:	-16.64	-18.38	-20.00	-29.13
2022-01-17 15:22:04:	-16.72	-18.37	-20.00	-30.32
2022-01-17 15:22:25:	-16.71	-18.40	-20.00	-30.63
2022-01-17 15:22:45:	-16.79	-18.50	-20.00	-30.18
2022-01-17 15:23:06:	-16.87	-18.60	-20.00	-28.77
2022-01-17 15:23:27:	-16.93	-18.67	-20.00	-27.91
2022-01-17 15:23:48:	-16.99	-18.80	-20.00	-30.08
2022-01-17 15:24:08:	-17.03	-18.86	-20.00	-29.85
2022-01-17 15:24:29:	-17.12	-18.92	-20.00	-29.97
2022-01-17 15:24:49:	-17.16	-19.04	-20.00	-29.53
2022-01-17 15:25:10:	-17.28	-19.13	-20.00	-29.52
2022-01-17 15:25:31:	-17.35	-19.24	-20.00	-29.03
2022-01-17 15:25:51:	-17.46	-19.29	-20.00	-29.37
2022-01-17 15:26:12:	-17.50	-19.35	-20.00	-29.41
2022-01-17 15:26:32:	-17.57	-19.34	-20.00	-30.12
2022-01-17 15:26:53:	-17.56	-19.31	-20.00	-30.30
2022-01-17 15:27:13:	-17.57	-19.27	-20.00	-27.27
2022-01-17 15:27:34:	-17.55	-19.23	-20.00	-28.60
2022-01-17 15:27:55:	-17.53	-19.14	-20.00	-28.54
2022-01-17 15:28:15:	-17.48	-19.08	-20.00	-29.26
2022-01-17 15:28:36:	-17.39	-18.98	-20.00	-29.08
2022-01-17 15:28:56:	-17.38	-18.93	-20.00	-29.10
2022-01-17 15:29:17:	-17.27	-18.88	-20.00	-29.14
2022-01-17 15:29:37:	-17.27	-18.86	-20.00	-29.11
2022-01-17 15:29:58:	-17.24	-18.79	-20.00	-29.27
2022-01-17 15:30:18:	-17.16	-18.79	-20.00	-29.06
2022-01-17 15:30:39:	-17.20	-18.77	-20.00	-30.55
2022-01-17 15:31:00:	-17.14	-18.77	-20.00	-31.71
2022-01-17 15:31:20:	-17.15	-18.79	-20.00	-29.44
2022-01-17 15:31:41:	-17.18	-18.88	-20.00	-29.27
2022-01-17 15:32:01:	-17.22	-18.99	-20.00	-31.23
2022-01-17 15:32:22:	-17.30	-19.07	-20.00	-30.43
2022-01-17 15:32:42:	-17.35	-19.18	-20.00	-30.40
2022-01-17 15:33:03:	-17.44	-19.28	-20.00	-30.03
2022-01-17 15:33:24:	-17.55	-19.39	-20.00	-29.36
2022-01-17 15:33:44:	-17.65	-19.50	-20.00	-28.79
2022-01-17 15:34:05:	-17.68	-19.52	-20.00	-28.73
2022-01-17 15:34:26:	-17.66	-19.56	-20.00	-28.60
2022-01-17 15:34:46:	-17.78	-19.59	-20.00	-30.52
2022-01-17 15:35:07:	-17.86	-19.62	-20.00	-29.87
2022-01-17 15:35:28:	-17.86	-19.66	-20.00	-29.46
2022-01-17 15:35:48:	-18.02	-19.68	-20.00	-30.22
2022-01-17 15:36:09:	-17.98	-19.73	-20.00	-30.02
2022-01-17 15:36:30:	-18.01	-19.81	-20.00	-28.86
2022-01-17 15:36:50:	-18.06	-19.82	-20.00	-29.67
2022-01-17 15:37:11:	-18.00	-19.81	-20.00	-30.44
2022-01-17 15:37:31:	-18.01	-19.72	-20.00	-30.87
2022-01-17 15:37:52:	-18.10	-19.68	-20.00	-28.49
2022-01-17 15:38:12:	-18.02	-19.66	-20.00	-28.57
2022-01-17 15:38:33:	-17.98	-19.53	-20.00	-29.30
2022-01-17 15:38:53:	-17.94	-19.45	-20.00	-29.49
2022-01-17 15:39:14:	-17.85	-19.38	-20.00	-30.53
2022-01-17 15:39:34:	-17.74	-19.31	-20.00	-31.11
2022-01-17 15:39:55:	-17.75	-19.29	-20.00	-28.23
2022-01-17 15:40:16:	-17.72	-19.32	-20.00	-29.60
2022-01-17 15:40:36:	-17.64	-19.36	-20.00	-31.32
2022-01-17 15:40:57:	-17.75	-19.41	-20.00	-30.44
2022-01-17 15:41:17:	-17.77	-19.49	-20.00	-30.07
2022-01-17 15:41:38:	-17.86	-19.59	-20.00	-29.34
2022-01-17 15:41:58:	-17.91	-19.69	-20.00	-28.44
2022-01-17 15:42:19:	-17.92	-19.73	-20.00	-27.36
2022-01-17 15:42:39:	-17.98	-19.76	-20.00	-28.22
2022-01-17 15:43:00:	-17.97	-19.74	-20.00	-29.79
2022-01-17 15:43:20:	-17.99	-19.72	-20.00	-29.95
2022-01-17 15:43:41:	-18.01	-19.74	-20.00	-29.68
2022-01-17 15:44:02:	-17.95	-19.79	-20.00	-29.20
2022-01-17 15:44:22:	-18.05	-19.86	-20.00	-28.96
2022-01-17 15:44:43:	-18.03	-19.88	-20.00	-29.24
2022-01-17 15:45:03:	-18.06	-19.79	-20.00	-29.38
2022-01-17 15:45:24:	-18.03	-19.77	-20.00	-30.13
2022-01-17 15:45:45:	-17.99	-19.68	-20.00	-30.52
