			pt1000 - external - setpoint - internal
2021-11-01 12:16:29:	-999.00	21.00	20.00	19.39
2021-11-01 12:16:43:	-999.00	21.00	20.00	19.39

 END: Keyboard Interrupt (or some other exception)

