# Standard Values for Load Correction at 50 kHz
# Extracted from needle measurements of cell 62 at 50 kHz measurement and scaled with area
# To be used with HPK 6" 128ch sensors as load
# 
# Types:
#   - 0 Full
#   - 1 Guard Ring
#   - 2 Half Cell
#   - 3 Mouse Bite
#   - 4 Outer Calibration Cell
#   - 5 Inner Calibration Cell
#   - 20 Full Cell 20 micron gap
#   - 40 Full Cell 40 micron gap
#   - 60 Full Cell 60 micron gap
#   - 80 Full Cell 80 micron gap
# 
# Voltage [V] Cell Nr. [-] Type [-] Area [cm2] Resistance [Ohm] Reactance [Ohm] Capacitance [F]
# 
0.00	117	40	 1.08824	0.00E+00	2.91282E+04	-1.09279E-10
0.00	118	3	 0.37259	0.00E+00	8.50769E+04	-3.74144E-11
0.00	119	2	 0.53816	0.00E+00	5.89021E+04	-5.40405E-11
0.00	120	20	 1.09215	0.00E+00	2.90240E+04	-1.09671E-10
0.00	121	20	 1.09215	0.00E+00	2.90240E+04	-1.09671E-10
0.00	122	20	 1.09215	0.00E+00	2.90240E+04	-1.09671E-10
0.00	123	40	 1.08824	0.00E+00	2.91282E+04	-1.09279E-10
0.00	124	40	 1.08824	0.00E+00	2.91282E+04	-1.09279E-10
0.00	125	40	 1.08824	0.00E+00	2.91282E+04	-1.09279E-10
0.00	126	2	 0.53816	0.00E+00	5.89021E+04	-5.40405E-11
0.00	127	2	 0.53816	0.00E+00	5.89021E+04	-5.40405E-11
0.00	128	20	 1.09215	0.00E+00	2.90240E+04	-1.09671E-10
0.00	129	20	 1.09215	0.00E+00	2.90240E+04	-1.09671E-10
0.00	130	40	 1.08824	0.00E+00	2.91282E+04	-1.09279E-10
0.00	131	2	 0.53816	0.00E+00	5.89021E+04	-5.40405E-11
0.00	132	3	 0.37259	0.00E+00	8.50769E+04	-3.74144E-11
0.00	133	3	 0.37259	0.00E+00	8.50769E+04	-3.74144E-11
0.00	134	5	 0.14528	0.00E+00	2.18194E+05	-1.45884E-11
0.00	135	5	 0.14528	0.00E+00	2.18194E+05	-1.45884E-11
0.00	136	1	 0.54602	0.00E+00	5.80539E+04	-5.48301E-11
25.00	1	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	2	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	3	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	4	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	5	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	6	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	7	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	8	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	9	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	10	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	11	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	12	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	13	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	14	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	15	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	16	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	17	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	18	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	19	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	20	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	21	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	22	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	23	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	24	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	25	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	26	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
