#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.00E-01 V
#  LCR measurement frequency:          1E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               21.1 C
#  Switchcard temperature:              22.7 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#  Nominal Voltage [V]	 Measured Voltage [V]	Channel [-]	R [kOhm]	R_Err [kOhm]	X [kOhm]	X_Err [kOhm]	C [pF]	Total Current [A]
# 
7.50000E+01	7.49544E+01	1.00000E+02	1.01893E+05	2.62038E+01	-1.31719E+05	4.23745E+01	1.20829E+02	-1.75453E-09
7.50000E+01	7.49544E+01	1.01000E+02	1.02282E+05	8.72179E+01	-1.32243E+05	5.07598E+01	1.20350E+02	-4.94053E-09
7.50000E+01	7.49538E+01	1.02000E+02	1.02333E+05	7.89607E+01	-1.32268E+05	3.57849E+01	1.20328E+02	-5.89954E-09
7.50000E+01	7.49542E+01	1.03000E+02	1.03434E+05	5.25989E+01	-1.34147E+05	5.74930E+01	1.18643E+02	-3.36755E-09
7.50000E+01	7.49541E+01	1.04000E+02	1.00752E+05	5.22111E+01	-1.29976E+05	8.00585E+01	1.22449E+02	-1.64263E-09
7.50000E+01	7.49542E+01	1.05000E+02	9.77865E+04	7.73995E+01	-1.25462E+05	6.34520E+01	1.26855E+02	3.50543E-09
7.50000E+01	7.49544E+01	1.06000E+02	9.71116E+04	4.45895E+01	-1.24732E+05	5.96020E+01	1.27598E+02	-3.89621E-09
7.50000E+01	7.49547E+01	1.07000E+02	9.90234E+04	4.95044E+01	-1.27552E+05	3.09283E+01	1.24777E+02	-6.36362E-10
7.50000E+01	7.49547E+01	1.08000E+02	9.83065E+04	5.28107E+01	-1.26476E+05	4.51238E+01	1.25838E+02	1.09078E-09
7.50000E+01	7.49545E+01	1.09000E+02	9.64316E+04	1.17400E+02	-1.23487E+05	5.51340E+01	1.28884E+02	-2.08790E-09
7.50000E+01	7.49550E+01	1.10000E+02	9.75658E+04	9.92017E+01	-1.25128E+05	3.15087E+01	1.27194E+02	-1.81437E-09
7.50000E+01	7.49546E+01	1.11000E+02	1.00105E+05	3.39329E+01	-1.29098E+05	4.55807E+01	1.23282E+02	-3.68496E-09
7.50000E+01	7.49545E+01	1.12000E+02	1.02242E+05	6.67784E+01	-1.32119E+05	2.72367E+01	1.20464E+02	-3.70497E-09
7.50000E+01	7.49541E+01	1.13000E+02	1.00561E+05	1.06815E+02	-1.29387E+05	4.88238E+01	1.23007E+02	2.52378E-10
7.50000E+01	7.49544E+01	1.14000E+02	1.02111E+05	7.67792E+01	-1.31847E+05	7.14887E+01	1.20711E+02	-4.68650E-09
7.50000E+01	7.49544E+01	1.15000E+02	9.98482E+04	4.22165E+01	-1.28489E+05	4.66159E+01	1.23867E+02	8.33089E-11
7.50000E+01	7.49543E+01	1.16000E+02	9.86386E+04	6.93090E+01	-1.27023E+05	6.48123E+01	1.25296E+02	-4.60094E-09
7.50000E+01	7.49541E+01	1.17000E+02	9.91192E+04	7.38596E+01	-1.27610E+05	3.43302E+01	1.24720E+02	2.00065E-09
7.50000E+01	7.49543E+01	1.18000E+02	9.67212E+04	7.13574E+01	-1.24001E+05	8.24053E+01	1.28349E+02	-4.25220E-09
7.50000E+01	7.49543E+01	1.19000E+02	9.72647E+04	1.10067E+02	-1.24664E+05	2.97926E+01	1.27667E+02	3.35977E-09
7.50000E+01	7.49544E+01	1.20000E+02	9.54951E+04	8.55755E+01	-1.21999E+05	1.01407E+02	1.30456E+02	-6.46232E-09
7.50000E+01	7.49540E+01	1.21000E+02	9.92117E+04	1.23489E+02	-1.27204E+05	3.85611E+01	1.25118E+02	-3.89712E-09
7.50000E+01	7.49539E+01	1.22000E+02	9.70443E+04	6.41988E+01	-1.24305E+05	5.57975E+01	1.28036E+02	-9.23033E-10
7.50000E+01	7.49538E+01	1.23000E+02	1.01268E+05	3.08026E+01	-1.30840E+05	4.31351E+01	1.21641E+02	-3.56685E-09
7.50000E+01	7.49541E+01	1.24000E+02	9.85698E+04	4.20776E+01	-1.26615E+05	4.33147E+01	1.25700E+02	-1.32614E-09
7.50000E+01	7.49538E+01	1.25000E+02	1.00351E+05	2.70378E+01	-1.29313E+05	1.05186E+01	1.23077E+02	-1.57101E-09
7.50000E+01	7.49540E+01	1.26000E+02	9.84129E+04	1.97086E+01	-1.26377E+05	4.07745E+01	1.25937E+02	-1.18256E-10
7.50000E+01	7.49541E+01	1.27000E+02	9.73403E+04	4.61581E+01	-1.24575E+05	4.45268E+01	1.27758E+02	1.15744E-09
7.50000E+01	7.49542E+01	1.28000E+02	1.01009E+05	5.14370E+01	-1.30297E+05	3.78280E+01	1.22148E+02	-3.71624E-09
7.50000E+01	7.49541E+01	1.29000E+02	1.01255E+05	2.20762E+01	-1.30631E+05	5.04262E+01	1.21836E+02	4.17491E-10
7.50000E+01	7.49536E+01	1.30000E+02	9.89568E+04	2.46337E+01	-1.26876E+05	3.09619E+01	1.25441E+02	-4.26064E-09
7.50000E+01	7.49535E+01	1.31000E+02	9.77319E+04	3.21424E+01	-1.25262E+05	5.34056E+01	1.27057E+02	-1.99157E-09
7.50000E+01	7.49540E+01	1.32000E+02	9.90883E+04	4.51765E+01	-1.27257E+05	4.86892E+01	1.25065E+02	-1.15201E-09
7.50000E+01	7.49535E+01	1.33000E+02	1.00060E+05	4.89105E+01	-1.28594E+05	3.89153E+01	1.23765E+02	-1.61609E-09
7.50000E+01	7.49535E+01	1.34000E+02	1.05787E+05	6.05950E+01	-1.37791E+05	5.15147E+01	1.15505E+02	-5.68268E-10
7.50000E+01	7.49535E+01	1.35000E+02	9.88118E+04	5.16198E+01	-1.26790E+05	8.33930E+01	1.25526E+02	-1.74724E-09
7.50000E+01	7.49535E+01	1.36000E+02	1.06972E+05	1.01531E+02	-1.40045E+05	5.86979E+01	1.13645E+02	2.06721E-09
7.50000E+01	7.49537E+01	1.37000E+02	1.06719E+05	3.60200E+01	-1.39766E+05	4.95782E+01	1.13872E+02	-6.97188E-09
7.50000E+01	7.49538E+01	1.38000E+02	1.08374E+05	5.23641E+01	-1.42238E+05	6.66855E+01	1.11893E+02	-1.85909E-09
7.50000E+01	7.49538E+01	1.39000E+02	1.00796E+05	5.00935E+01	-1.30747E+05	8.41061E+01	1.21728E+02	-3.15913E-09
7.50000E+01	7.49542E+01	1.40000E+02	9.32647E+04	6.44946E+01	-1.19103E+05	2.93912E+01	1.33628E+02	-4.66798E-09
7.50000E+01	7.49540E+01	1.41000E+02	8.19584E+04	5.85041E+01	-1.00791E+05	4.22583E+01	1.57906E+02	-1.16477E-09
7.50000E+01	7.49540E+01	1.42000E+02	6.72906E+04	1.80943E+01	-7.53417E+04	1.59239E+01	2.11244E+02	-4.31421E-09
7.50000E+01	7.49541E+01	1.43000E+02	5.32137E+04	1.48907E+01	-4.82326E+04	5.99099E+00	3.29974E+02	-5.19838E-09
7.50000E+01	7.49544E+01	1.44000E+02	4.92384E+04	1.99260E+01	-4.04802E+04	1.08087E+01	3.93167E+02	-5.12816E-09
1.00000E+02	9.99707E+01	1.00000E+00	1.13276E+05	1.09828E+02	-1.46175E+05	9.77376E+01	1.08879E+02	3.33195E-08
1.00000E+02	9.99711E+01	2.00000E+00	1.11398E+05	6.23827E+01	-1.44119E+05	1.17335E+02	1.10433E+02	1.48742E-08
1.00000E+02	9.99712E+01	3.00000E+00	1.09543E+05	1.02426E+02	-1.41849E+05	3.13088E+01	1.12200E+02	1.11264E-08
1.00000E+02	9.99712E+01	4.00000E+00	1.05484E+05	6.78657E+01	-1.36229E+05	8.38079E+01	1.16829E+02	1.84948E-08
1.00000E+02	9.99709E+01	5.00000E+00	1.12932E+05	1.68713E+01	-1.47384E+05	6.20980E+01	1.07986E+02	8.04502E-09
1.00000E+02	9.99708E+01	6.00000E+00	1.12312E+05	3.80189E+01	-1.46631E+05	4.97007E+01	1.08541E+02	9.73676E-09
1.00000E+02	9.99707E+01	7.00000E+00	1.11241E+05	6.35188E+01	-1.45301E+05	5.40466E+01	1.09535E+02	5.28843E-09
1.00000E+02	9.99715E+01	8.00000E+00	1.07957E+05	7.81035E+01	-1.40554E+05	4.25347E+01	1.13234E+02	6.72358E-09
1.00000E+02	9.99709E+01	9.00000E+00	1.07684E+05	5.71048E+01	-1.40207E+05	5.27788E+01	1.13514E+02	5.36788E-09
1.00000E+02	9.99706E+01	1.00000E+01	1.07299E+05	1.15895E+02	-1.39551E+05	5.66625E+01	1.14048E+02	2.07917E-09
1.00000E+02	9.99708E+01	1.10000E+01	1.05265E+05	2.40533E+01	-1.36620E+05	2.95540E+01	1.16495E+02	6.42455E-09
1.00000E+02	9.99706E+01	1.20000E+01	1.05331E+05	5.30946E+01	-1.36839E+05	6.24756E+01	1.16308E+02	3.36685E-09
1.00000E+02	9.99707E+01	1.30000E+01	1.07063E+05	9.48696E+01	-1.39247E+05	2.16573E+01	1.14297E+02	1.13781E-08
1.00000E+02	9.99706E+01	1.40000E+01	1.06709E+05	3.47022E+01	-1.39009E+05	4.01278E+01	1.14492E+02	-1.22361E-09
1.00000E+02	9.99705E+01	1.50000E+01	1.08041E+05	1.16538E+02	-1.40883E+05	4.91341E+01	1.12970E+02	2.73803E-09
1.00000E+02	9.99707E+01	1.60000E+01	1.01591E+05	4.83032E+01	-1.31440E+05	1.02947E+02	1.21086E+02	4.70896E-09
1.00000E+02	9.99703E+01	1.70000E+01	1.03789E+05	6.94884E+01	-1.34544E+05	4.65549E+01	1.18292E+02	5.65376E-09
1.00000E+02	9.99706E+01	1.80000E+01	1.10131E+05	9.88182E+01	-1.44180E+05	4.24848E+01	1.10386E+02	1.00876E-09
1.00000E+02	9.99706E+01	1.90000E+01	1.07187E+05	1.03718E+02	-1.39767E+05	1.07837E+02	1.13872E+02	6.42876E-10
1.00000E+02	9.99708E+01	2.00000E+01	1.03872E+05	2.21757E+01	-1.34714E+05	6.01950E+01	1.18142E+02	1.02513E-08
1.00000E+02	9.99702E+01	2.10000E+01	1.12549E+05	5.00136E+01	-1.47744E+05	4.06330E+01	1.07723E+02	-1.24712E-09
1.00000E+02	9.99708E+01	2.20000E+01	1.05783E+05	5.75660E+01	-1.37522E+05	6.08454E+01	1.15731E+02	2.12359E-09
1.00000E+02	9.99707E+01	2.30000E+01	1.04772E+05	1.13012E+02	-1.36047E+05	4.85263E+01	1.16985E+02	4.11740E-09
1.00000E+02	9.99708E+01	2.40000E+01	1.04172E+05	2.51205E+01	-1.35205E+05	5.40866E+01	1.17714E+02	-6.11114E-10
1.00000E+02	9.99707E+01	2.50000E+01	1.02892E+05	3.83802E+01	-1.33532E+05	1.08234E+02	1.19189E+02	9.46339E-09
1.00000E+02	9.99707E+01	2.60000E+01	1.05947E+05	1.39873E+02	-1.38136E+05	5.15457E+01	1.15216E+02	-5.66937E-10
1.00000E+02	9.99702E+01	2.70000E+01	1.01962E+05	7.02555E+01	-1.32150E+05	4.63871E+01	1.20435E+02	-9.52403E-10
1.00000E+02	9.99702E+01	2.80000E+01	1.05215E+05	5.94327E+01	-1.36905E+05	5.47562E+01	1.16252E+02	3.28195E-09
1.00000E+02	9.99703E+01	2.90000E+01	1.05897E+05	7.43720E+01	-1.38008E+05	4.04801E+01	1.15323E+02	6.90608E-10
1.00000E+02	9.99702E+01	3.00000E+01	1.05270E+05	8.27464E+01	-1.36989E+05	3.72365E+01	1.16181E+02	2.75223E-09
1.00000E+02	9.99699E+01	3.10000E+01	1.10092E+05	9.92673E+01	-1.44107E+05	1.67619E+01	1.10442E+02	7.57779E-09
1.00000E+02	9.99700E+01	3.20000E+01	1.03218E+05	3.37556E+01	-1.33813E+05	5.04246E+01	1.18938E+02	1.53774E-09
1.00000E+02	9.99699E+01	3.30000E+01	1.05798E+05	7.97195E+01	-1.37591E+05	3.08480E+01	1.15672E+02	3.15377E-09
1.00000E+02	9.99698E+01	3.40000E+01	1.04213E+05	7.31639E+01	-1.35320E+05	4.03812E+01	1.17613E+02	-1.25518E-09
1.00000E+02	9.99696E+01	3.50000E+01	1.04781E+05	8.25722E+01	-1.36288E+05	5.55604E+01	1.16779E+02	1.23342E-10
1.00000E+02	9.99694E+01	3.60000E+01	1.06795E+05	1.35933E+02	-1.39341E+05	2.21142E+01	1.14219E+02	4.42929E-09
1.00000E+02	9.99697E+01	3.70000E+01	1.00383E+05	1.00997E+02	-1.29541E+05	7.90458E+01	1.22860E+02	-1.38697E-09
1.00000E+02	9.99702E+01	3.80000E+01	1.04306E+05	8.57732E+01	-1.35710E+05	6.45185E+01	1.17276E+02	-1.60394E-09
1.00000E+02	9.99697E+01	3.90000E+01	1.02805E+05	8.93138E+01	-1.33369E+05	5.64184E+01	1.19334E+02	-8.58949E-10
1.00000E+02	9.99700E+01	4.00000E+01	1.01430E+05	9.47004E+01	-1.31105E+05	6.33195E+01	1.21395E+02	3.40085E-09
1.00000E+02	9.99702E+01	4.10000E+01	1.07375E+05	7.23530E+01	-1.40237E+05	7.35326E+01	1.13490E+02	2.50056E-09
1.00000E+02	9.99702E+01	4.20000E+01	1.05095E+05	6.40325E+01	-1.36764E+05	6.07138E+01	1.16372E+02	-1.14001E-09
1.00000E+02	9.99707E+01	4.30000E+01	1.03039E+05	4.21644E+01	-1.33593E+05	5.79759E+01	1.19134E+02	-1.83134E-09
1.00000E+02	9.99703E+01	4.40000E+01	1.08429E+05	6.93438E+01	-1.41521E+05	7.90458E+01	1.12461E+02	-2.54606E-09
1.00000E+02	9.99699E+01	4.50000E+01	1.09284E+05	8.14405E+01	-1.42823E+05	1.19324E+02	1.11435E+02	-4.79955E-09
1.00000E+02	9.99703E+01	4.60000E+01	1.03654E+05	9.40608E+01	-1.34303E+05	9.43682E+01	1.18505E+02	5.81679E-09
1.00000E+02	9.99705E+01	4.70000E+01	1.02529E+05	8.03691E+01	-1.32878E+05	5.67436E+01	1.19775E+02	6.89202E-09
1.00000E+02	9.99706E+01	4.80000E+01	1.01085E+05	6.77596E+01	-1.30716E+05	5.52977E+01	1.21757E+02	-3.16739E-09
1.00000E+02	9.99709E+01	4.90000E+01	9.89631E+04	2.46384E+01	-1.27662E+05	7.17512E+01	1.24669E+02	-1.10807E-09
1.00000E+02	9.99702E+01	5.00000E+01	1.00536E+05	5.73690E+01	-1.30119E+05	7.40503E+01	1.22315E+02	-2.67683E-09
1.00000E+02	9.99706E+01	5.10000E+01	1.04705E+05	5.10897E+01	-1.36315E+05	3.59833E+01	1.16755E+02	2.26459E-09
1.00000E+02	9.99708E+01	5.20000E+01	9.92210E+04	1.94674E+01	-1.28062E+05	6.64843E+01	1.24279E+02	-3.16735E-09
1.00000E+02	9.99704E+01	5.30000E+01	1.03781E+05	9.98018E+01	-1.34721E+05	6.34003E+01	1.18137E+02	8.52041E-10
1.00000E+02	9.99706E+01	5.40000E+01	1.06193E+05	7.24199E+01	-1.38221E+05	5.65155E+01	1.15145E+02	-5.23739E-10
1.00000E+02	9.99709E+01	5.50000E+01	1.03201E+05	9.30492E+01	-1.33695E+05	2.85054E+01	1.19043E+02	-3.40988E-09
1.00000E+02	9.99702E+01	5.60000E+01	1.02083E+05	6.30917E+01	-1.31982E+05	6.80276E+01	1.20589E+02	5.63566E-09
1.00000E+02	9.99706E+01	5.70000E+01	1.08026E+05	1.19464E+02	-1.40963E+05	6.74169E+01	1.12905E+02	-2.68747E-09
1.00000E+02	9.99703E+01	5.80000E+01	1.01066E+05	6.96523E+01	-1.30677E+05	5.69540E+01	1.21793E+02	-2.54168E-09
1.00000E+02	9.99704E+01	5.90000E+01	1.00322E+05	8.52934E+01	-1.29628E+05	8.32668E+01	1.22778E+02	2.07265E-09
1.00000E+02	9.99698E+01	6.00000E+01	9.84823E+04	6.79115E+01	-1.26832E+05	8.69312E+01	1.25485E+02	3.53040E-09
1.00000E+02	9.99698E+01	6.10000E+01	1.00751E+05	1.03467E+02	-1.30143E+05	4.21872E+01	1.22293E+02	-2.64741E-09
1.00000E+02	9.99702E+01	6.20000E+01	1.03665E+05	1.29759E+02	-1.34827E+05	8.00615E+01	1.18043E+02	-2.42099E-09
1.00000E+02	9.99698E+01	6.30000E+01	1.01435E+05	7.73501E+01	-1.31223E+05	4.95039E+01	1.21285E+02	-9.07857E-10
1.00000E+02	9.99698E+01	6.40000E+01	1.02310E+05	3.18182E+01	-1.32365E+05	5.73969E+01	1.20239E+02	-4.95416E-09
1.00000E+02	9.99700E+01	6.50000E+01	1.02957E+05	3.89697E+01	-1.33637E+05	8.21185E+01	1.19095E+02	4.67490E-09
1.00000E+02	9.99702E+01	6.60000E+01	1.01860E+05	6.27618E+01	-1.31723E+05	6.04496E+01	1.20825E+02	-4.39429E-09
1.00000E+02	9.99705E+01	6.70000E+01	1.02198E+05	4.76302E+01	-1.32225E+05	6.29806E+01	1.20367E+02	-7.22538E-10
1.00000E+02	9.99709E+01	6.80000E+01	1.07921E+05	1.24015E+02	-1.40919E+05	2.36778E+01	1.12940E+02	-1.28258E-09
1.00000E+02	9.99705E+01	6.90000E+01	1.02698E+05	1.45272E+01	-1.32912E+05	3.61906E+01	1.19744E+02	-3.69212E-10
1.00000E+02	9.99708E+01	7.00000E+01	9.97718E+04	8.62331E+01	-1.28623E+05	1.10622E+02	1.23738E+02	1.84320E-09
1.00000E+02	9.99708E+01	7.10000E+01	9.96082E+04	3.68643E+01	-1.28566E+05	7.72953E+01	1.23793E+02	-8.07965E-10
1.00000E+02	9.99701E+01	7.20000E+01	9.97849E+04	6.19308E+01	-1.28817E+05	3.94563E+01	1.23551E+02	-2.75714E-09
1.00000E+02	9.99703E+01	7.30000E+01	9.90886E+04	6.83326E+01	-1.27756E+05	8.99142E+01	1.24577E+02	-5.75952E-09
1.00000E+02	9.99702E+01	7.40000E+01	9.96213E+04	9.31641E+01	-1.28590E+05	7.00200E+01	1.23769E+02	-4.30079E-10
1.00000E+02	9.99705E+01	7.50000E+01	1.01565E+05	4.26005E+01	-1.31432E+05	5.01757E+01	1.21093E+02	-4.40162E-09
1.00000E+02	9.99702E+01	7.60000E+01	1.00680E+05	6.87733E+01	-1.29967E+05	8.96785E+01	1.22458E+02	5.10720E-09
1.00000E+02	9.99705E+01	7.70000E+01	1.04637E+05	7.42579E+01	-1.35945E+05	6.71464E+01	1.17073E+02	-2.35692E-09
1.00000E+02	9.99709E+01	7.80000E+01	1.05834E+05	7.22042E+01	-1.37812E+05	3.66857E+01	1.15487E+02	-3.63243E-09
1.00000E+02	9.99713E+01	7.90000E+01	1.05003E+05	1.77719E+01	-1.36511E+05	2.82602E+01	1.16587E+02	2.93509E-09
1.00000E+02	9.99709E+01	8.00000E+01	1.05056E+05	1.20001E+02	-1.36473E+05	3.85611E+01	1.16620E+02	-2.47757E-09
1.00000E+02	9.99709E+01	8.10000E+01	1.03383E+05	5.10529E+01	-1.34085E+05	6.84427E+01	1.18697E+02	-5.87919E-09
1.00000E+02	9.99710E+01	8.20000E+01	9.97638E+04	6.61183E+01	-1.28669E+05	2.25335E+01	1.23693E+02	-1.39802E-09
1.00000E+02	9.99706E+01	8.30000E+01	9.80455E+04	1.92390E+01	-1.26272E+05	2.81894E+01	1.26041E+02	-3.21954E-09
1.00000E+02	9.99701E+01	8.40000E+01	9.72382E+04	7.73158E+01	-1.24778E+05	8.53098E+01	1.27550E+02	-1.32082E-09
1.00000E+02	9.99702E+01	8.50000E+01	9.78390E+04	7.96329E+01	-1.25876E+05	7.67865E+01	1.26438E+02	-5.24672E-09
1.00000E+02	9.99703E+01	8.60000E+01	9.84074E+04	6.04223E+01	-1.26636E+05	4.08382E+01	1.25679E+02	-5.11203E-09
1.00000E+02	9.99700E+01	8.70000E+01	9.91673E+04	5.20473E+01	-1.27685E+05	8.70057E+01	1.24647E+02	-6.38545E-09
1.00000E+02	9.99696E+01	8.80000E+01	1.02740E+05	8.60637E+01	-1.33010E+05	3.74945E+01	1.19656E+02	-1.84437E-09
1.00000E+02	9.99702E+01	8.90000E+01	1.03319E+05	6.31728E+01	-1.33869E+05	3.57178E+01	1.18889E+02	-7.06364E-09
1.00000E+02	9.99703E+01	9.00000E+01	1.01228E+05	3.61386E+01	-1.30859E+05	4.96588E+01	1.21623E+02	-5.26693E-09
1.00000E+02	9.99703E+01	9.10000E+01	1.00142E+05	5.78571E+01	-1.28995E+05	3.45971E+01	1.23381E+02	1.30666E-09
1.00000E+02	9.99701E+01	9.20000E+01	1.03133E+05	6.46696E+01	-1.33559E+05	5.89963E+01	1.19165E+02	-1.04915E-09
1.00000E+02	9.99700E+01	9.30000E+01	9.86791E+04	7.58969E+01	-1.26995E+05	6.56433E+01	1.25323E+02	-4.49326E-09
1.00000E+02	9.99706E+01	9.40000E+01	1.00526E+05	8.86183E+01	-1.29800E+05	4.00300E+01	1.22616E+02	-1.88136E-09
1.00000E+02	9.99702E+01	9.50000E+01	9.76643E+04	9.16867E+01	-1.25404E+05	5.44074E+01	1.26914E+02	-2.50713E-10
1.00000E+02	9.99703E+01	9.60000E+01	9.91208E+04	8.07811E+01	-1.27684E+05	4.19066E+01	1.24648E+02	-1.77017E-09
1.00000E+02	9.99702E+01	9.70000E+01	9.83035E+04	7.47364E+01	-1.26510E+05	3.70653E+01	1.25805E+02	-2.03885E-09
1.00000E+02	9.99704E+01	9.80000E+01	9.87078E+04	8.37502E+01	-1.27018E+05	5.63170E+01	1.25301E+02	-4.46523E-09
1.00000E+02	9.99706E+01	9.90000E+01	9.88238E+04	4.81812E+01	-1.27155E+05	6.15058E+01	1.25166E+02	-3.23212E-10
1.00000E+02	9.99705E+01	1.00000E+02	1.01904E+05	5.11781E+01	-1.31797E+05	6.16655E+01	1.20757E+02	-5.76730E-09
1.00000E+02	9.99698E+01	1.01000E+02	1.02249E+05	2.94116E+01	-1.32340E+05	5.74644E+01	1.20262E+02	-4.46424E-09
1.00000E+02	9.99698E+01	1.02000E+02	1.02330E+05	6.97699E+01	-1.32325E+05	4.59417E+01	1.20275E+02	-1.68742E-09
1.00000E+02	9.99699E+01	1.03000E+02	1.03563E+05	8.53988E+01	-1.34224E+05	5.81914E+01	1.18574E+02	-2.64406E-09
1.00000E+02	9.99703E+01	1.04000E+02	1.00789E+05	7.85529E+01	-1.30090E+05	8.80173E+01	1.22343E+02	-4.81957E-09
1.00000E+02	9.99698E+01	1.05000E+02	9.79025E+04	7.91344E+01	-1.25484E+05	4.44747E+01	1.26833E+02	-1.28485E-09
1.00000E+02	9.99697E+01	1.06000E+02	9.71237E+04	3.25048E+01	-1.24765E+05	5.24076E+01	1.27564E+02	-4.14431E-09
1.00000E+02	9.99698E+01	1.07000E+02	9.90754E+04	6.41381E+01	-1.27637E+05	4.08412E+01	1.24693E+02	1.13684E-09
1.00000E+02	9.99695E+01	1.08000E+02	9.83527E+04	5.65119E+01	-1.26558E+05	4.80433E+01	1.25757E+02	-6.27895E-10
1.00000E+02	9.99695E+01	1.09000E+02	9.64454E+04	6.88463E+01	-1.23576E+05	7.12534E+01	1.28791E+02	-2.79566E-09
1.00000E+02	9.99696E+01	1.10000E+02	9.75922E+04	6.24664E+01	-1.25204E+05	6.67095E+01	1.27116E+02	-4.47665E-09
1.00000E+02	9.99701E+01	1.11000E+02	1.00197E+05	8.64722E+01	-1.29124E+05	5.03921E+01	1.23258E+02	-4.20105E-09
1.00000E+02	9.99703E+01	1.12000E+02	1.02323E+05	1.15175E+02	-1.32233E+05	4.61762E+01	1.20360E+02	-3.63083E-10
1.00000E+02	9.99701E+01	1.13000E+02	1.00489E+05	5.92938E+01	-1.29475E+05	5.32316E+01	1.22923E+02	-1.88462E-09
1.00000E+02	9.99704E+01	1.14000E+02	1.02063E+05	7.51276E+01	-1.31865E+05	1.68476E+01	1.20695E+02	-3.50101E-09
1.00000E+02	9.99705E+01	1.15000E+02	9.99337E+04	9.82117E+01	-1.28565E+05	5.05727E+01	1.23793E+02	-1.93827E-09
1.00000E+02	9.99705E+01	1.16000E+02	9.86838E+04	6.66407E+01	-1.27034E+05	5.74157E+01	1.25286E+02	-2.66426E-09
1.00000E+02	9.99709E+01	1.17000E+02	9.91396E+04	4.50933E+01	-1.27716E+05	6.71637E+01	1.24616E+02	-4.16203E-09
1.00000E+02	9.99709E+01	1.18000E+02	9.67492E+04	5.46355E+01	-1.24090E+05	4.08343E+01	1.28258E+02	-4.86668E-09
1.00000E+02	9.99712E+01	1.19000E+02	9.72961E+04	3.31635E+01	-1.24779E+05	6.70671E+01	1.27549E+02	3.07577E-09
1.00000E+02	9.99707E+01	1.20000E+02	9.54550E+04	3.99861E+01	-1.22070E+05	6.31677E+01	1.30380E+02	-8.95479E-11
1.00000E+02	9.99707E+01	1.21000E+02	9.91890E+04	8.78768E+01	-1.27248E+05	5.85095E+01	1.25074E+02	-5.48090E-09
1.00000E+02	9.99705E+01	1.22000E+02	9.70390E+04	4.62452E+01	-1.24347E+05	4.39245E+01	1.27993E+02	-5.56647E-09
1.00000E+02	9.99705E+01	1.23000E+02	1.01297E+05	3.71128E+01	-1.30854E+05	9.54304E+01	1.21628E+02	-5.97087E-09
1.00000E+02	9.99710E+01	1.24000E+02	9.86117E+04	1.06101E+01	-1.26690E+05	9.05251E+01	1.25625E+02	9.69392E-12
1.00000E+02	9.99709E+01	1.25000E+02	1.00409E+05	3.25552E+01	-1.29442E+05	1.16858E+02	1.22955E+02	-6.39126E-09
1.00000E+02	9.99708E+01	1.26000E+02	9.85206E+04	1.01363E+02	-1.26487E+05	4.96443E+01	1.25827E+02	-2.24666E-09
1.00000E+02	9.99711E+01	1.27000E+02	9.73767E+04	6.06805E+01	-1.24591E+05	5.21191E+01	1.27742E+02	-1.15505E-09
1.00000E+02	9.99706E+01	1.28000E+02	1.01011E+05	5.88456E+01	-1.30381E+05	4.51070E+01	1.22069E+02	-3.47395E-10
1.00000E+02	9.99704E+01	1.29000E+02	1.01258E+05	3.29945E+01	-1.30691E+05	4.28252E+01	1.21780E+02	-5.36242E-09
1.00000E+02	9.99705E+01	1.30000E+02	9.89736E+04	2.83762E+01	-1.26886E+05	1.10798E+02	1.25431E+02	-2.08164E-09
1.00000E+02	9.99705E+01	1.31000E+02	9.78102E+04	7.44684E+01	-1.25372E+05	4.53493E+01	1.26946E+02	3.84323E-10
1.00000E+02	9.99701E+01	1.32000E+02	9.91332E+04	6.89820E+01	-1.27309E+05	5.05553E+01	1.25015E+02	-3.33198E-09
1.00000E+02	9.99698E+01	1.33000E+02	1.00081E+05	4.90657E+01	-1.28655E+05	4.14468E+01	1.23707E+02	-8.01361E-09
1.00000E+02	9.99697E+01	1.34000E+02	1.05848E+05	6.83889E+01	-1.37913E+05	7.05595E+01	1.15402E+02	-4.94687E-10
1.00000E+02	9.99699E+01	1.35000E+02	9.88152E+04	7.30091E+01	-1.26893E+05	5.46502E+01	1.25425E+02	-5.71097E-09
1.00000E+02	9.99702E+01	1.36000E+02	1.06948E+05	6.19406E+01	-1.40125E+05	5.58928E+01	1.13581E+02	-4.08886E-09
1.00000E+02	9.99703E+01	1.37000E+02	1.06829E+05	1.15082E+02	-1.39895E+05	4.39245E+01	1.13767E+02	2.39731E-09
1.00000E+02	9.99698E+01	1.38000E+02	1.08468E+05	8.50153E+01	-1.42270E+05	2.45878E+01	1.11868E+02	-4.41461E-10
1.00000E+02	9.99700E+01	1.39000E+02	1.00818E+05	8.69887E+01	-1.30939E+05	6.16539E+01	1.21549E+02	-9.69469E-10
1.00000E+02	9.99696E+01	1.40000E+02	9.33051E+04	8.66253E+01	-1.19182E+05	7.87832E+01	1.33539E+02	4.13094E-10
